도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
물고기는 존재하지 않는다,룰루 밀러 정지인,곰출판,년 월 일,58,자연과학,"['방송', '계', '퓰리처상', '불리는', '피어', '버디', '수상한', '과학', '문', '기자', '넘게', '미국', '공', '라디오', '방송국', '행동', '형성', '보이지', '않는', '힘들에', '관', '이야기', '나누는의', '인비', '빌리아의', '공동', '기획', '뉴욕', '공', '라디오', '방송국', '라디오', '랩', '두', '자주', '참여', '있으며', '뉴요커', '오리온', '렉', '트릭', '리터', '리처', '캐터펄트', '글', '기고', '해왔다', '지구', '가장', '좋아하는', '지점', '험', '프', '백락', '블루', '리지', '산맥', '험프', '백산', '정상', '부근', '녹암', '노두', '룰루', '밀러', '논픽션', '데뷔', '작', '물고기', '존재', '않는다는', '전기', '이자', '회고록', '이자', '과학', '험담', '혼돈', '항상', '승리', '세계', '꿋꿋', '버텨내는', '삶', '관', '우화', '읽히는', '경이', '로운', '책']","['방송', '계', '퓰리처상', '피버디상', '수상자', '룰루', '밀러', '사랑', '혼돈', '과학', '집착', '관', '경이', '롭고', '충격', '데뷔', '작', '방송', '계', '퓰리처상', '불리는', '피어', '버디', '수상한', '과학', '전문', '기자', '룰루', '밀러', '경이', '로운', '논픽션', '물고기', '존재', '않는다는', '여러', '언론', '매체', '최고', '책', '선정', '수많은', '찬사', '받은', '화제', '베스트셀러', '집착', '가까울', '자연계', '질서', '부여', '하려', '했던', '세기', '과학자', '삶', '흥미롭게', '좇아가', '책', '독자', '혼돈', '복판', '데려가서', '믿고', '있던', '삶', '질서', '관해', '의문', '기한', '물고기', '존재', '않는다는', '엄연한', '그렇다면', '잘못', '알', '있을까', '말', '에게는', '질문', '살아가는', '데', '아무런', '영향', '미치지', '않을', '바라보는', '진실한', '관계', '한층', '가까이', '다가가기', '위해', '노력', '에게는', '분명히', '책', '놀라운', '영감', '한쪽', '치우치지', '않는', '폭넓은', '시야', '제공', '줄', '물고기', '존재', '않는다면', '세계', '관해', '아직', '모르고', '뭐', '있을까', '범주', '무너질', '일까', '구름', '생명', '존재', '있을까', '알겠는가', '해왕성', '다이아몬드', '비', '내린다는데', '정말', '과학자', '알아냈다', '오래', '검토', '할수록', '이상한', '곳', '밝혀질', '쪽']"
아픔이 길이 되려면,김승섭,동아시아,년 월 일,58,인문,"['연세대학교', '의과대학', '졸업', '서울대학교', '보건', '대학원', '석', '학위', '하버드', '대학교', '보건', '대학원', '박사학위', '조지', '워싱턴', '대학교', '보건', '대학원', '고려대학교', '보건', '과학', '대학', '보건', '정책', '관리', '학부', '했고', '서울대학교', '보건', '대학원', '환경', '보건학', '부교수', '재임', '중이', '고려대학교', '최우수', '강의', '상인', '석탑', '강의', '최우수', '연구', '상인', '석탑', '연구', '수상했다', '의학과', '역학', '차별', '경험', '고용', '불안', '같은', '사회', '요인', '비정규직', '노동자', '장애인', '같은', '사회', '약자', '건강', '해치는지를', '주로', '연구', '천안', '소년교도소', '공중보건', '의사', '재소', '인권', '대한', '관심', '어가', '국가인권위', '원', '회의', '구금', '시설', '건강', '권', '실태', '조사', '참여', '하기도', '인턴', '레지던트', '근무', '환경', '연구', '쌍용', '자동차', '해고', '노동자', '건강', '연구', '국가인권위', '원', '회의', '소방', '공무원', '인권', '상황', '실태', '조사', '성인', '동성애자', '양성애자', '건강', '연구', '세월호', '특조위', '단원구', '학생', '생존자', '가족', '대상', '실태', '조사', '연구', '트랜스젠더', '건강', '연구', '천안함', '생존자', '건강', '연구', '백화점', '면세점', '화장품', '판매', '직', '노동자', '근무', '환경', '건강', '연구', '소방', '공무원', '근무', '환경', '건강', '연구', '진행', '반도체', '직업병', '소송', '동성', '결혼', '소송', '트랜스젠더', '성별', '정정', '소송', '군형법', '위헌', '소송', '성폭력', '생존자', '소송', '법정', '증언', '거나', '전문가', '소견', '서', '제출', '하며', '참여', '바', '지체', '장애인', '발달장애', '발달장애', '가족', '삶', '건강', '대한', '장기', '추적', '관찰', '연구', '이주', '노동자', '비롯', '취약', '계층', '노동자', '건강', '대한', '연구', '진행', '환자', '치료', '아프지', '않도록', '예방', '게', '중요하다고', '살아가는', '삶', '긍지', '갖지', '못', '사회', '책임', '이라고', '지은', '책', '아픔', '길이', '되려면', '몸', '세계', '라면', '미래', '피해자', '이겼다', '롯', '공자', '장애', '역사', '번역']","['혐오', '발언', '구직', '차별', '고용', '불안', '참사', '사회', '상처', '몸', '병들게', '하는가', '데이터', '말', '해주는', '아픈', '이유', '아픔', '길이', '되려면은', '공중보건', '시절', '김성', '섭', '교수', '걸어온', '치열한', '흔적', '연구', '발자취', '고스', '란', '히', '담고', '데이터', '질병', '사회', '정치', '원인', '밝히는', '사회', '역학', '도구', '삼아', '혐오', '차별', '고용', '불안', '사회', '상처', '몸', '아프게', '하는지', '말', '개인', '몸', '사회', '투영', '되는지도', '이야기', '저자', '사회', '환경', '완전히', '단절', '되어', '진행', '병', '이란', '존재', '없다고', '말', '사회', '원인', '가진', '질병', '사회', '해결', '책', '필요하다고', '이야기', '최첨단', '의료', '기술', '발전', '유전자', '수준', '병', '예측', '치료', '게', '가능해지더라도', '사회', '변화', '없이', '개인', '건강해질', '없다고', '말', '사회', '역학', '김성', '섭', '고려대학교', '보건', '과학', '대학교수', '연구', '차별', '경험', '건강', '영향', '미치는지를', '이야기', '취업', '과정', '에서의', '차별', '측정', '위해', '연구', '설문', '질문', '새로운', '일자리', '경험', '차별', '겪은', '있습니까', '대답', '아니오', '없음', '개', '항목', '선택', '가능하다', '없', '음', '구직', '경험', '없는', '응답', '위해', '만들어', '둔', '항목', '이미', '직장', '다니는', '라면', '니요', '응답', '가능할', '직장인', '상당수', '없', '음', '이라고', '응답', '일일', '까', '김성', '섭', '교수', '없', '음', '이라고', '대답', '건강', '상태', '조사', '그러자', '놀라운', '결과', '나온다', '남성', '없', '음', '이라고', '응답', '차별', '없었다고', '응답', '건강', '별다른', '차이', '없었다', '여성', '달랐다', '없', '음', '이라고', '답', '여성', '건강', '상태', '차별', '받았다고', '응답', '보다도', '나쁘게', '나타났다', '비슷한', '연구', '다문화', '가정', '청소년', '상대로', '질문', '학교폭력', '경험', '뒤', '대응', '했습니까', '응답', '김성', '섭', '교수', '주목', '별다른', '없이', '넘어갔다고', '답', '학생', '엇다', '학생', '건강', '상태', '조사', '했더니', '에도', '남녀', '간', '극명한', '차이', '드러났다', '여학생', '별다른', '차이', '없었지만', '남학생', '에게서', '차이', '나타났다', '별다른', '없이', '넘어갔다고', '대답', '남학생', '정신', '건강', '가장', '나쁜', '조사', '대수롭지', '않은', '일이', '라고', '넘겨', '버렸던', '경험', '로는', '몸', '아프게', '있었던', '차별', '폭력', '겪고도', '말', '못', '애써', '괜찮다고', '실', '몸', '아프다는', '연구', '보여준다', '저자', '김성', '섭', '교수', '표현', '빌자면', '몸', '정직하기', '책', '고용', '불안', '차별', '사회', '상처', '몸', '아프게', '하는지', '사회', '개인', '몸', '반영', '되는지를', '사회', '역학', '여러', '연구', '사례', '이야기']"
예스리커버 완전한 행복,정유정,은행나무,년 월 일,55,소설시희곡,"['소설가', '전남', '함평', '출생', '대학', '시절', '국문과', '소설', '숙제', '써', '주면서', '창작', '대한', '갈증', '달랬고', '직장', '다닐', '감각', '잃지', '않기', '위해', '홀로', '무수', '히', '쓰고', '버리는', '고독', '시절', '보내기도', '하였다', '소설', '쓰는', '세계', '발', '딛고', '어른', '창턱', '손', '뻗는', '중학교', '학년', '아들', '성장', '모습', '스스로', '지나', '온', '십', '대의', '기억', '속', '또래', '에너지', '변덕', '스러', '움', '한순간', '영악', '함', '같은', '심리', '상태', '생생하게', '떠올랐으며', '유쾌하게', '종횡무진', '이야기', '끌', '가는', '입심', '돋보인다는', '평', '걸친', '구상', '집필', '끝', '탄생', '스프링', '캠프', '천만', '원', '고료', '세계', '청소년', '문학상', '수상', '문단', '주목', '받기', '시작', '등단', '쏟아지는', '원고', '청탁', '거절', '치밀한', '자료', '조사', '취재', '바탕', '심장', '쏴라', '집필', '에만', '몰두해', '다시', '억', '원', '고료', '세계문학', '수상하는', '영예', '안았고', '작품', '심사', '위원', '강렬한', '주', '의식', '탁월한', '구성', '스토리', '관통', '유머', '반전', '빼어나다는', '평', '들었다', '스프링', '캠프', '날', '갑자기', '낯선', '뛰어든', '열', '세', '애송이', '펼치는', '개판', '여행', '청룡열차', '탄', '같은', '속', '도감', '문체', '유머', '가득', '담긴', '입담', '속', '펼쳐지는', '십', '대들의', '풋풋한', '사랑', '비밀스러운', '성장', '이야기', '담았다', '차기작', '심장', '쏴라는', '정신병원', '배경', '옥죄', '운명', '맞서', '새로운', '향', '탈출', '꿈꾸는', '두', '젊은이', '고군', '분투', '정신병원', '형상', '화한다', '작가', '말', '운명', '생존', '이야기', '가깝게', '삶', '죽음', '의미', '배운', '작가', '간호사', '했던', '경험', '죽음', '대한', '특별한', '게', '했다는', '점', '전달', '하였다', '심사', '위원', '강렬한', '주', '의식', '탁월한', '구성', '스토리', '관통', '유머', '반전', '빼어나다는', '평', '들었다', '발표', '장편소설', '밤', '종', '기원', '주요', '언론', '서점', '책', '선정', '되며', '큰', '화제', '모았고', '영미권', '비롯', '프랑스', '독일', '핀란드', '중국', '일본', '브라질', '해외', '개국', '번역', '출판', '되면서', '많은', '독자', '사랑', '받고', '에도', '에세이', '정유', '정의', '히말라야', '환상', '방황', '정', '유정', '이야기', '이야기', '하다가', '진', '지니', '완전한', '행복', '출', '간']","['다시', '정', '유정', '자기애', '늪', '빠진', '삶은', '위태', '로운', '압도', '서사', '위', '정교하고', '서늘한', '공포', '기다린', '정', '유정', '스프링', '캠프', '심장', '쏴라', '밤', '종', '기원', '진', '지니', '발표', '작품', '독자', '열광', '지지', '받으며', '국문학', '대체', '불가한', '작가', '자리매', '김', '정유', '정이', '신작', '완전한', '행복', '돌아왔다', '쪽', '꽉', '채운', '압도', '서사', '적재적소', '타격', '속', '도감', '문장', '치밀하고', '정교하게', '쌓아', '올린', '플롯', '독자', '눈', '작', '열', '생생한', '묘사', '정', '유정', '만의', '스타일', '가감', '없이', '보여주는', '한편', '완숙', '해진', '서스펜스', '심연', '대한', '밀도', '높은', '질문', '가득', '찬', '수작', '완전한', '행복', '버스', '다니지', '않는', '버려진', '시골', '집', '늪', '사는', '오리', '먹이기', '위해', '오리', '먹이', '만드는', '뒷모습', '시작', '된다', '그녀', '딸', '집', '찾은', '얼굴', '비춘다', '얼굴', '맞대고', '웃고', '있지만', '추구', '서로', '행복', '서서히', '불협화음', '만들어', '낸다', '기묘한', '불협화음', '늪', '들려오는', '괴기한', '오리', '소리', '공명', '하며', '불안', '그림자', '드리운다', '행복', '위해', '노력', '노력', '할수록', '깊이', '빠져드는', '늪', '그림자', '점점', '깊은', '어둠', '가족', '이끈다']"
내게 무해한 사람,최은영,문학동네,년 월 일,54,소설시희곡,"['삼색', '고양이', '날', '태어나', '삼색', '고양이', '고등어', '고양이', '사는', '소설가', '타고난', '집', '수이', '장기간', '세계', '꿈꾼다', '여행', '글쓰기', '고양이', '바다', '잠', '좋아한다', '콤플렉스', '약점', '이라고', '여겼던', '힘', '살아가고', '경기', '광명', '태어났으며', '고려대학교', '국어', '국문학', '졸업', '본격', '작품', '활동', '시작', '지은', '책', '소설', '집', '쇼코', '미소', '무', '해한', '장편소설', '밝은', '밤', '문학동네', '젊은', '작가', '허균', '문학', '작가', '김준성', '문학상', '이해', '소설', '문학상', '구상', '문학상', '젊은', '작가', '일보', '문학상', '대산문학상', '수상했다']","['미숙', '했던', '지난날', '작은', '모서리', '쓰다듬는', '부드러운', '손길', '쇼코', '미소', '작가', '최은영', '신작', '소설', '집', '젊은', '작가', '수상작', '수록', '꾹꾹', '눌러', '담은', '문장', '대한', '이해', '깊은', '소설', '쓰는', '작가', '소설가', '김연수', '재능', '작가', '탄생', '알리는', '소설', '집', '소설가', '김영하', '이라는', '평', '받은', '강렬한', '데뷔', '작', '쇼코', '미소', '출', '간', '만에', '두', '번째', '소설', '집', '선보인다', '그해', '나온', '국내외', '소설', '대상', '소설가', '뽑은', '소설', '선정', '문단', '독자', '뜨거운', '지지', '받아', '온', '쇼코', '미소', '부', '돌파', '경이', '기록', '세웠다', '신인', '작가', '첫', '소설', '집', '대한', '대중', '관심', '진행형', '작가', '에게는', '커다란', '부담', '작용', '하기도', '했을', '터', '인터뷰', '소설', '발전', '건', '헛된', '기대', '라고', '노력', '싶어요', '오래', '쓰는', '작가', '되고', '싶어', '요', '라고', '밝힌', '젊은', '소설가', '계절', '쉬', '지', '않고', '소설', '발표', '하며', '향', '기대', '우려', '섞인', '시선', '소설', '응답', '그렇게', '발표', '편의', '중단', '편', '소설', '다시', '끝', '꼼꼼히', '매만지며', '퇴고', '결과물', '무', '해한', '특정한', '시기', '여러', '번', '듣게', '노래', '강력한', '인력', '노래', '다시', '듣는', '만으로도', '당시', '기억', '이끌려', '나온다', '무', '해한', '실린', '편의', '작품', '재생', '버튼', '누르는', '잊고', '있던', '풍경', '앞', '선명히', '비추는', '시기', '지배', '했던', '그런', '노래', '같은', '소설', '그렇게', '불려', '나온', '풍경', '한편', '흐름', '자연히', '멀어진', '시절', '엔', '붙어', '다니는', '게', '당연하고', '자연스러웠던', '연인', '자매', '친척', '자리', '한편', '그런', '흐름', '에도', '마', '모되', '지', '않은', '마음', '박혀', '정확히는', '오해', '착각', '독선', '무지', '멀어지게', '시절', '담겨', '최은영', '미숙', '했던', '과거', '회상', '인물', '내면', '비추며', '안', '거세', '게', '일어났다', '잦아', '드는', '마음', '흔들림을', '섬세한고', '정직하게', '써', '내려간다', '과거', '완료', '아니라', '위치', '끊임없이', '재', '조정', '되며', '다시', '살아나는', '것임', '기억', '마주', '한다는', '건', '미련', '나약함에서', '비롯', '아니라', '단단한', '용기', '나오는', '것임', '알', '게', '될']"
미드나잇 라이브러리  평행우주 에디션,매트 헤이그 노진선,인플루엔셜,년 월 일,54,소설시희곡,"['영국', '요크셔', '출신', '동화', '작가', '겸', '소설가', '출', '간', '첫', '소설', '영국', '가족', '비롯', '하여', '편의', '성인', '대상', '작품', '편의', '동화', '청소년', '소설', '발표', '해왔다', '대', '초반', '정신', '위기', '맞은', '절벽', '끝', '서서', '스스로', '생', '마감', '하려던', '우울증', '불안장애', '깨닫고', '사랑', '사람과', '가족', '도움', '받아', '건강', '회복했다', '오랜', '독서', '글쓰기', '싸운', '끝', '전업', '작', '가로', '삶', '시작', '글', '이란', '어둠', '속', '발견', '일종', '구원', '셈이었다기', '발', '상상력', '유머', '위트', '더해진', '작품', '아동', '성인', '세대', '막론', '독자', '많은', '호평', '특히', '출', '간', '미드나이트', '라이브러리', '뉴욕타임스', '베스트셀러', '영국', '아마존', '종합', '베스트셀러', '독일', '슈피겔', '주', '연속', '베스트셀러', '되며', '세계', '약', '부가', '판매', '되었다', '저자', '개인', '이야기', '담은', '에세이', '발표', '우울증', '극복', '과정', '담은', '지나는', '법', '영국', '위', '권', '머무는', '장기', '베스트셀러', '오르며', '마음', '건강', '대한', '시대', '가장', '영향력', '작가', '평', '미드나이트', '라이브러리', '주인공', '후회', '책', '펼쳤지만', '현실', '세계', '위로', '책', '가장', '두운', '밤', '에도', '빛', '찾을', '있다는', '희망', '메시지', '발견', '있을', '요크셔', '주', '셰필드', '태어나', '헐', '대학교', '영문학', '역사', '공부', '했고', '리즈', '대학교', '석사', '과정', '마쳤다', '뉴욕', '타임스', '재능', '탁월한', '작가', '라고', '극찬', '했고', '선데이', '익스', '프레', '스', '상상력', '풍부한', '젊은', '작가', '라고', '평', '기발한', '상상력', '유머', '위트', '더해진', '작품', '독자', '큰', '공감', '위로', '주며', '많은', '사랑', '받고', '첫', '판타지', '동화', '그림자', '숲', '비밀', '출', '간되', '해리', '포터', '마법사', '돌이', '받았던', '영국', '어린이', '직접', '선정', '상인', '레슬리', '스마', '티', '즈', '어워드', '수상', '카네기', '메달', '최종', '후보', '세', '번', '오르면서', '동화', '작', '가로서도', '인정', '부모님', '갑작스러운', '죽음', '시작', '그림자', '숲', '비밀', '영국', '전통', '판타지', '동화', '맥', '이으며', '매트', '헤이그', '어린이', '책', '작가', '로서', '가능성', '활짝', '열어', '주었다', '저자', '두', '번째', '소설', '에코', '보이므로', '소설', '인공', '지능', '가진', '에코', '위해', '온갖', '미래', '배경', '외계인', '유머', '위트', '삶', '들여다본', '소설', '휴먼', '외계인', '기록', '에드거상', '최종', '후보', '올랐고', '영화', '판권', '팔려', '작가', '직접', '각본', '쓰고', '우울증', '극복', '과정', '담은', '에세이', '살아야', '이유', '영국', '베스트셀러', '되며', '마음', '건강', '대하', '시대', '가장', '영향력', '작가', '자리매', '김', '주요', '작품', '휴먼', '영국', '가족', '리들리', '가족', '있으며', '어린이', '청소년', '위', '책', '썼다', '작품', '세계', '개', '언어', '번역', '되었다', '아내', '안드레아', '살아야', '천', '이유', '주는', '두', '루카스', '펄', '요크셔']","['밤', '시', '죽기', '에만', '열리는', '마법', '도서관', '두', '번째', '기회', '드립니다', '국내', '주요', '서점', '종합', '베스트셀러', '위', '책', '선정', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '매트', '헤이그', '소설', '미드나이트', '라이브러리', '출', '간', '만에', '독자', '마음', '사로잡으며', '눈물', '웃음', '뭉클한', '감동', '선사', '죽기로', '결심', '주인공', '노라', '시드', '삶', '죽음', '사이', '존재', '미스터리', '도서관', '미드나이트', '라이브러리', '눈', '뜨며', '두', '번째', '기회', '얻는', '소설', '노라의', '가장', '완벽한', '삶', '찾는', '모험', '따라가며', '있', '음', '살아가는', '대한', '깊은', '통찰', '보여준다', '책', '덮는', '기대', '된다', '반려', '책', '만났다', '다시', '봐야겠다는', '힘', '얻었다', '책', '읽은', '독자', '뜨거운', '반응', '힘', '입어', '주요', '서점', '책', '선정', '되었고', '열기', '되고', '삶', '대한', '공감', '삶', '대한', '긍정', '살아야', '이유', '깊은', '통찰', '력', '매트', '헤이그', '작가', '보내는', '공감', '위로', '메시지', '세대', '성별', '아우르며', '세계', '독자', '마음', '사로잡았다', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '기록', '했고', '미국', '아마존', '뉴욕타임스', '주', '독일', '슈피겔', '에서도', '주', '연속', '장기', '베스트셀러', '올랐다', '덴마크', '이탈리아', '스페인', '루마니아', '타이완', '이란', '세계', '각지', '출', '간되', '며', '글로벌', '인기', '누리']"
달러구트 꿈 백화점 ,이미예,팩토리나인,년 월 일,51,소설시희곡,"['부산', '태어났다', '부산', '대', '재료공학', '공부', '반도체', '엔지니어', '크라', '우드', '펀딩', '프로젝트', '주문', '하신', '꿈', '매진', '달러', '구트', '꿈', '백화점', '첫', '소설', '발표', '후원자', '열렬한', '지지', '받아', '성공', '펀딩', '종료', '하였다', '달러', '구트', '꿈', '백화점', '교보', '문고', '영풍문고', '종합', '베스트셀러', '예스', '인터파크', '알라딘', '영풍문고', '뽑은', '책', '수상하였고', '서점', '뽑은', '책', '부천', '창원', '포천', '남양주시', '용인시', '정부', '대구', '책', '선정', '되었다', '상반기', '교보', '문고', '예스', '종합', '베스트셀러', '위', '차지', '하였다']","['여기는', '잠들어야만', '입장', '달러', '구트', '꿈', '백화점', '잠들어야만', '입장', '독특한', '마을', '곳', '들어온', '잠든', '손님', '가장', '인기', '곳', '온갖', '꿈', '모아', '판매', '달러', '구트', '꿈', '백화점', '긴', '잠', '자는', '짧은', '낮잠', '자는', '동물', '대', '성황', '이룬다', '범', '상치', '않은', '혈통', '주인', '장', '달러', '구트', '최측근', '신참', '직원', '페니', '꿈', '만드는', '아가', '넵', '코코', '베일', '둘러싸인', '비고', '어스', '등장', '달러', '구트', '꿈', '백화점', '무의식', '에서만', '존재', '꿈', '정말', '사고팔', '있을까', '기발한', '질문', '답', '찾아가며', '꿈', '만드는', '파는', '사는', '비밀스러운', '에피소드', '담고', '판타지', '소설', '텀블벅', '펀딩', '달성', '전자책', '출', '간', '베스트셀러', '위', '기록', '하며', '수많은', '독자', '요청', '종이', '책', '출', '간하게', '되었다']"
안과학,곽상인 김영훈 김찬윤 송종석,일조각,년 월 일,51,대학교재,[],"['안과', '분야', '걸쳐', '폭넓고', '기본', '지식', '충실하게', '설명', '하여', '독보', '안', '과학', '교과서', '자리', '잡은', '안', '과학', '열세', '번째', '개정판', '제판', '안과', '분야', '최신', '검사', '법', '치료법', '대한', '내용', '보강', '새롭게', '분류', '되거나', '주목', '받는', '여러', '질환', '사진', '수정', '보완', '하였다', '외', '에도', '사진', '그림', '교체', '거나', '추가', '하였다', '안과', '여러', '질환', '진단', '치료', '임', '현장', '이루어지는지', '쉽게', '이해', '있도록', '단원', '말미', '흥미로운', '증례', '이야기', '신설', '하였다']"
임파워먼트 실천 매뉴얼,박원우,시그마컨설팅그룹시그마인사이트컴,년 월 일,51,경제 경영,"['서울대학교', '경영학', '학사', '석사', '취득', '미국', '대학교', '인사', '조직', '분야', '공부', '하여', '박사학위', '취득', '후', '대학교', '중앙', '대학교', '경희대학교', '교수', '역임', '서울대학교', '경영', '대학', '재직', '중이']","['조', '직원', '임파워먼트', '대한', '올바른', '의미', '정립', '실천', '측정', '방법', '제시', '있으며', '조', '직원', '스스로', '미래', '조직', '되어', '집단', '이끌어', '나갈', '있도록', '지침']"
작별인사,김영하,복복서가,년 월 일,51,소설시희곡,"['강원도', '화천', '태어나', '군인', '여러', '지역', '옮겨', '다니며', '성장했다', '잠실', '신', '천', '중학교', '잠실', '고등학교', '졸업', '연세대학교', '경영학', '학사', '석사', '취득', '번', '작가', '될', '이라고', '않았지만', '대학원', '재학', '이던', '연대', '초', '통신', '하이텔', '올린', '짤막한', '콩트', '뜨거운', '반응', '얻는', '보고', '작가', '재능', '깨', '달았다', '아내', '살며', '여행', '요리', '그림', '그리기', '정원', '좋아한', '다년', '계간', '리뷰', '거울', '대한', '명상', '발표', '하며', '작품', '활동', '시작', '장편소설', '살인자', '기억', '법', '목소리', '들려', '퀴즈쇼', '빛', '제국', '검은', '꽃', '아랑', '나를', '파괴', '권리', '소설', '집', '두', '일이', '일어났는지는', '오빠', '돌아왔다', '엘리베이터', '낀', '되었나', '호출', '여행', '관', '산문', '여행', '이유', '오래', '준비', '해온', '대답', '냈고', '산문', '집', '삼부작', '말', '읽다', '삼부작', '랄랄라', '하우스', '스콧', '피츠제럴드', '위대한', '개츠비', '번역', '문학동네', '작가', '동인문학상', '황순원문학상', '만해문학상', '현대문학', '이상문학상', '김유정', '문학상', '수상했다', '작품', '미국', '프랑스', '독일', '일본', '이탈리아', '네덜란드', '터키', '해외', '각국', '활발하게', '번역', '출', '간되']","['도와줄', '없는', '상황', '헤쳐', '나가야', '지켜야', '약속', '붙잡고', '싶은', '온기', '김영하', '살인자', '기억', '법', '만에', '내놓는', '장편소설', '작별', '인사', '그리', '멀지', '않은', '미래', '배경', '별안간', '삶', '송두리째', '뒤', '흔들린', '소년', '여정', '좇는다', '유명한', '기업', '연구원', '쾌적하고', '평화롭게', '살아가던', '철', '날', '갑자기', '수용', '소로', '끌려가', '난생처음', '날것의', '감정', '가득한', '혼돈', '세계', '맞닥뜨리', '게', '되면서', '정신', '신체', '위기', '직면', '동시', '사회', '배제', '만나', '생생한', '소', '속', '감', '느끼고', '따뜻한', '우정', '싹', '틔운다', '철', '용소', '탈출', '하여', '집', '돌아가기', '위해', '길', '떠나지만', '여정', '피', '없는', '질문', '기다리고']"
시선으로부터,정세랑,문학동네,년 월 일,50,소설시희곡,"['태어났다', '판타스틱', '발표', '하며', '작품', '활동', '시작', '가까이', '창비', '장편소설', '피', '프티', '피플', '일보', '문학상', '소설', '집', '옥상', '만나요', '목소리', '드릴게요', '장편소설', '덧니', '보고', '싶어', '지구', '한아', '뿐', '재인', '재욱', '재훈', '보건', '교사', '안은영', '시선', '으로부터', '산문', '집', '지구인', '지구', '사랑', '순', '없어']","['소설', '세기', '낸', '바치는', '세기', '사랑', '국문학', '당', '올', '따스함', '정세랑', '신작', '장편소설', '독창', '목소리', '세계관', '구축', '소설', '시대', '현실', '단단히', '발', '딛고', '나아가는', '이야기', '폭넓은', '작품', '세계', '늘', '새로운', '놀라', '움', '선사', '했던', '정세랑', '작가', '동명', '소설', '원작', '제작', '넷플릭스', '드라마', '보건', '교사', '안은영', '경미', '감독', '정유미', '자연', '제작', '중인', '케이팝', '드라마', '루미', '네이션', '각본', '집필', '하며', '활동', '반경', '넓혀가고', '장편소설', '시선', '으로부터', '돌아왔다', '시선', '으로부터는', '구상', '완성', '걸린', '대작', '일보', '문학상', '수상한', '피', '프티', '피플', '만에', '내놓는', '신작', '장편소설', '시선', '으로부터는', '오픈', '웹진', '문학동네', '개', '월간', '연재', '되었으며', '문학동네', '연재', '후', '출', '간', '첫', '소설', '이기도']"
대학원생 때 알았더라면 좋았을 것들,엄태웅 최윤섭 권창현,클라우드나인,년 월 일,49,자기계발,"['연차', '로봇공학', '딤', '러닝', '연구자', '서울대학교', '기계', '항공공학', '부', '로봇공학', '전공', '넥스', '원', '과학기술', '연구원', '연간', '국방로봇', '의료로봇', '담당', '하였다', '엔', '캐나다', '워털루', '대학교', '전기', '컴퓨터공학', '부로', '유학', '길', '올라', '대학원', '딥', '러닝', '연구', '중이', '페이스북', '로봇공학', '위', '열린', '모임', '텐서', '코리아', '그룹', '운영', '진', '활동', '하였으며', '유튜브', '테리', '딥', '러닝', '토크', '인공', '지능', '기술', '전파', '에도', '열정', '보여', '왔다', '속', '인공', '지능', '로봇공학', '연구실', '프로젝트', '시작', '대학원', '밖', '글', '배우고', '기업', '문제', '풀', '독립', '연구자', '모델', '개척', '중이']","['블로그', '방문', '셰어', '뷰', '페이스북', '명', '팔로워', '공유', '대학원', '이라는', '미지', '영역', '대한', '궁극', '안내서', '국내', '최초', '본격', '대학원', '생활', '사용설명서', '대학', '간다', '대학원', '간다', '글자', '차이', '뿐', '맡게', '역할', '처', '환경', '학업', '강도', '사회', '입지', '하늘', '땅', '차이', '그럼에도', '많은', '대학원', '대해', '제대로', '알', '지', '못', '채', '막연한', '상상', '피상', '정보', '갖고', '진학', '했다가', '큰', '어려움', '빠지곤', '더욱', '그렇다', '책', '시행착오', '겪었던', '저자', '대학원', '이라는', '미지', '영역', '대한', '궁극', '안내서', '다양한', '연구', '경험', '지닌', '세', '명의', '선배', '연구자', '대학원', '생활', '연구', '경험', '바탕', '대학원생', '알았더라면', '좋았을', '풀어내고', '있기', '대학원', '이라는', '곳', '곳', '진학', '해야', '할지는', '결정', '해야', '지도', '교수', '정해', '연구', '논문', '써야', '박사학위', '취득', '한다는', '의미', '과정', '생기는', '다양한', '해결', '해야', '하는지를', '상세', '하고도', '현실', '전하', '있다의', '책', '탄생', '배경', '흥미롭다', '책', '저자', '명인', '최윤섭', '공유', '사이트', '무심코', '올렸던', '대학원', '들어왔을', '알았으면', '좋았을', '연구', '노하우', '화제', '되었던', '시작', '이를', '계기', '미국', '캐나다', '머무는', '일면', '식도', '없었던', '세', '명의', '저자', '의기', '투합', '걸쳐', '주제', '서로', '번갈아', '가며', '집필', '온라인', '연재', '다국적', '프로젝트', '되면서', '빛', '보았다', '서로', '국가', '시간대', '머무는', '저자', '온라인', '서로', '의견', '나누고', '글', '나오지', '않을', '서로', '독려', '하며', '오랜', '기간', '프로젝트', '진행', '했던']"
