도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
기분을 관리하면 인생이 관리된다,김다슬,클라우디아,년 월 일,8,에세이,"['작가', '작사가', '카피라이터', '작사가', '먼저', '데뷔', '하여', '대중', '사랑받는', '곡', '만들었다', '듣는', '이의', '울리는', '노랫말', '특징', '곡', '차례', '음원', '차트', '상위', '권', '오르', '기도', '대표', '곡', '으로는', '폴킴', '널', '떠올리는', '게', '김태우', '봉구', '스', '포티', '가질래', '외', '에도', '봉구', '스', '밥버거', '기업', '공연', '기획', '카피라이터', '활동']","['결정', '건', '기분', '기분', '달라진다', '기분', '별로', '좋지', '않은', '날', '엔', '해도', '과정', '결과', '마음', '들지', '않는다', '기분', '좋은', '날', '엔', '상대방', '웃어', '넘길', '여유', '생기', '모든', '밝고', '긍정', '이라는', '든다', '결정', '기분', '기분', '관리', '쉽지', '안', '에도', '수많은', '만나고', '수많은', '상황', '펼쳐지기', '되지', '않는', '삶', '살아가며', '나와', '맞지', '않는', '사람과', '애써', '관계', '이어가기', '위해', '마음', '감정', '참아내거나', '깎아', '리기', '상황', '휘', '둘려', '잘', '못', '선택', '리기', '그런', '깎아', '내리거나', '상황', '휘', '둘리', '지', '않도록', '사람과', '사이', '관계', '불행', '대처', '방법', '부정', '들었을', '극복', '해낼', '마음가짐', '저자', '결정', '기분', '관리', '방법', '대한', '실질', '조언', '해준다', '장', '감당', '힘든', '시련', '된다면', '서는', '그대로', '온전', '나를', '마주', '바라보아야', '함', '이야기', '하며', '결정', '환경', '기분', '다루는', '방법', '대해', '담담하게', '풀어내고', '장', '마음', '에도', '적당한', '거리', '필요하다에서는', '인간관계', '대', '스스로', '지녀야', '태도', '가치관', '대한', '이야기', '불필요한', '관계', '지쳐있는', '관계', '디톡스', '안겨줄', '조언', '담고', '장', '삶', '대하', '알맞은', '온도', '겨울', '지나면', '봄', '오듯이', '모든', '괜찮아질', '거', '저자', '따뜻한', '위로', '담겨', '장', '마음속', '깊이', '새길', '온기', '삶', '살아가며', '마음속', '꼭', '지니', '있어야', '마인드', '대한', '이야기', '담겨', '솔직해지길', '원할', '하는지', '제대로', '들여다보고', '싶을', '책', '펼쳐', '보길', '권한다', '책', '읽었을', '면', '한결', '맑고', '또렷한', '기분', '바라볼', '있을']"
다정한 것이 살아남는다,브라이언 헤어 버네사 우즈 이민아 박한선,디플롯,년 월 일,7,자연과학,"['듀크', '대학교', '진화', '인류학', '심리학', '신경과학', '교수', '하버드', '대학교', '박사학위', '받았으며', '독일', '막스', '플랑크', '진화', '인류학', '연구소', '사람과', '심리학', '연', '그룹', '세웠다', '듀크', '대학교', '돌아온', '뒤', '듀크', '개', '인지', '능력', '연', '센터', '설립', '인지', '신경과학', '센터', '중요한', '일원', '이기도', '헤어', '개', '늑대', '보노보', '침팬지', '포함', '하여', '종', '동물', '연구', '시베리아', '콩고', '분지', '세계', '곳곳', '누', '볐으며', '스미스소니언', '매거진', '선정', '세', '이하', '세계', '우수', '과학자', '이름', '올렸다', '미국', '탐사보도', '프로그램', '분', '공', '방송', '과학', '프로그램', '노바', '네이처', '헤어', '연구', '특집', '다룬', '바', '내셔널', '지오', '그래픽', '와일드', '채널', '개는', '천재', '입', '진행', '디스커버리', '채널', '방영', '스티븐', '스필버그', '다큐멘터리', '시리즈', '증오', '하는가에', '참여', '버', '우즈', '개는', '천재', '디', '플롯', '다정한', '살아남는다디', '플롯', '출', '간', '했으며', '사이언스', '네이처', '미국', '국립', '과학', '원', '회보', '학술지', '편의', '과학', '논문', '발표']","['저자', '친필', '사인', '인쇄', '본국', '주요', '매체', '선정', '연년', '책책', '씨앗', '선정', '최고', '책', '전국', '도서관', '대회', '선정', '사서', '베스트', '도서', '출판', '문화상', '번역', '부문', '최종', '후보', '작', '김영하', '북', '클럽', '선정', '최초', '과학', '책', '문재인', '제대', '대한민국', '대통령', '추천', '도서', '최재천', '강양구', '이원영', '은유', '정세랑', '하마', '긴', '겨울', '서', '미란', '임지혜', '이다혜', '김', '경영', '추천', '유독', '작가', '사랑받은', '작가', '영감', '불러일으킨', '책', '가장', '간절한', '찾아온', '세기', '다윈', '계승', '쓴', '완벽한', '책', '정세랑', '작가', '쓴', '추천', '말', '책', '책', '가장', '간절한', '골라', '찾아온다', '다정한', '살아남는다', '한국어', '판', '출', '간', '독자', '뜨거운', '사랑', '받았으며', '누적', '판매', '부를', '넘어서며', '세계', '가장', '판매', '되었다', '가을', '방문', '브라이언', '헤어', '박사', '이를', '놀라운', '사건', '말', '하며', '다정한', '독자', '특별한', '감사', '인사', '전하', '기도', '출', '간', '지', '두', '되어가지만', '책', '대한', '독자', '사랑', '식지', '않고', '있으며', '다정한', '살아남는다는', '사회', '희망', '긍정', '메시지', '자리매', '김', '부', '기념', '스페셜', '에디', '션', '저자', '친필', '사인', '친필', '메시지', '담았다', '박연', '미', '디자이너', '엄', '유정', '작가', '새로운', '그림', '진화', '번성', '성공한', '다정한', '생명체', '초록', '식물', '메시지', '구현', '해냈다', '한국어', '판', '리지', '널', '다정한', '모습', '보여주었다면', '스페셜', '에디', '션', '범위', '넓혀', '진화', '번성', '성공한', '다정한', '생명체', '자연', '모습', '담았다', '엄', '유정', '작가', '그려', '낸', '초록', '둥근', '잎', '교차', '식물', '두', '줄기', '서로', '다정하게', '인사', '나누는', '듯', '인사', '위로', '받는다', '뻗어', '나가는', '식물', '다정하게', '나아가길', '바라며', '박연', '미', '디자이너', '말']"
책들의 부엌,김지혜,팩토리나인,년 월 일,7,소설시희곡,"['딸', '부잣집', '태어나', '눈치', '단', '수다', '쟁이', '자랐다', '시트콤', '꿈꾸며', '신문방송학', '진학', '했으나', '언론', '고시', '알', '난', '후', '감히', '포기', '회사', '전략기획', '마케팅', '업무', '하다가', '코로나', '대유행', '하던', '여름날', '퇴사', '번역', '조금씩', '소설', '쓰기', '시작', '동네', '작은', '카페', '앉아', '글', '쓰면서', '나를', '사랑', '됐다', '책', '부엌', '읽은', '여행', '온', '마음', '편안해지고', '줄기', '바람', '불어오는', '듯', '기분', '시원해졌으면', '좋겠다는', '마음', '주인공', '유진', '그러했듯', '말']","['책', '부엌', '쇄', '기념', '인사', '이드', '에디', '션', '출', '간', '일상', '벗어나고', '싶은', '위', '안식처', '여기는', '소', '향리', '북스', '키친', '쇄', '기념', '인사', '이드', '에디', '션', '안', '바라보는', '소', '향리', '풍경', '느껴', '보셨으면', '마음', '담아', '소', '향리', '북스', '키친', '내부', '따뜻한', '분위기', '담았습니다', '맑은', '공기', '편안한', '휴식', '맛있는', '책', '권', '책', '부엌', '쉬어가세요', '스타트업', '창업', '간', '앞', '보며', '달려왔던', '주인공', '유진', '우연히', '찾아간', '소', '향리', '마법', '걸리듯', '북', '카페', '열기', '마음먹고', '생활', '미련', '없이', '정리', '입맛', '맞는', '음식', '추천', '주듯', '꼭', '맞는', '책', '추천', '주고', '책', '어울리는', '맛있는', '음식', '먹으며', '힐링', '곳', '숨겨', '뒀던', '마음', '위로', '받고', '격려', '받는', '곳', '소', '향리', '북스', '키친', '그렇게', '문', '연', '곳', '찾아온', '명의', '손님', '에게는', '사연', '걸까']"
세상의 마지막 기차역,무라세 다케시 김지연,모모,년 월 일,7,소설시희곡,"['현실', '판타지', '자유', '자재', '넘나', '들며', '몰입도', '높은', '이야기', '웃음', '감동', '슬픔', '재미', '선사', '이야기', '장인', '일본', '효고현', '태어나', '간사이', '대학교', '법학', '부를', '졸업', '후', '폭소', '레드', '카펫', '킹', '콩트', '좋은', '다양한', '프로그램', '방송작가', '활동', '특유', '입담', '재미', '난', '이야기', '만들어내는', '재능', '살려', '소설가', '전향', '나서는', '데뷔', '작', '만담', '이야기', '아사쿠사', '시끌벅적합니다로', '전격', '소설', '대상', '심사', '위원', '장려상', '수상했으며', '기차역', '독자', '만나게', '되었다', '불의', '사고', '사랑', '잃은', '되돌려', '만날', '있다면', '이란', '판타지', '설정', '시작', '기차역', '틱톡', '소개', '연결', '에피소드', '감동', '배', '시킨다', '책', '덮을', '눈물', '멈추질', '않는다', '담긴', '반전', '더욱', '뭉클하고', '아프다', '입', '소문', '나면서', '크게', '인기', '얻었다']","['서점', '종합', '베스트셀러', '외국', '소설', '분야', '위', '뜨겁게', '울린', '화제', '소설', '기차역', '부', '기념', '리', '커버', '에디', '션', '전격', '출', '간', '출', '간', '후', '단숨', '외국', '소설', '분야', '위', '종합', '베스트셀러', '오르며', '수많은', '독자', '마음', '울린', '기차역', '읽는', '내내', '눈물', '펑펑', '쏟아졌다', '주인공', '이입', '되어', '그리운', '떠올라', '먹', '먹해', '졌다', '곁', '사랑', '소중함을', '깨워주는', '고마운', '책등', '독자', '사이', '크게', '입', '소문', '난', '책', '부', '팔렸으며', '인기', '이어', '나가고', '새롭게', '출', '간', '기차역', '리', '커버', '에디', '션', '부', '판매', '돌파', '기념', '믿고', '보는', '일러스트레이터', '반지', '작가', '와의', '컬래버레이션', '화사한', '봄날', '배경', '재탄생', '기차', '사고', '일어날', '줄', '꿈', '에도', '모른', '채', '여느', '다름없는', '평화로운', '날', '그려내고', '소설', '내용', '알', '게', '안타까', '움', '슬픔', '크게', '다가온다', '동시', '사랑', '한순간', '잃고', '후회', '절망', '속', '잿빛', '같은', '하루하루', '살던', '유령', '기차', '존재', '알', '게', '되고', '사고', '숨진', '가족', '연인', '번', '다시', '만날', '기회', '얻으면서', '다시', '살아갈', '희망', '되찾는', '과정', '표지', '분위기', '그대로', '묻어나', '보는', '뭉클하게', '평범한', '인사', '될', '줄', '알았다면', '그렇게', '보내진', '않았을', '남겨진', '사람과', '떠나간', '기차역', '만나', '진정', '슬픔', '치유', '따뜻한', '휴먼', '판타지', '소설']"
예스리커버 인플레이션에서 살아남기,오건영,페이지,년 월 일,7,경제 경영,"['신', '금융', '그룹', '자회사', '신한은행', '그룹', '부부', '장', '투자', '설루션', '업무', '맡고', '신', '금융', '지주', '디지털', '전략', '팀', '신한은행', '그룹', '두루', '거치', '며', '글로벌', '매크로', '마켓', '대한', '전문', '분석', '매크로', '투자', '전략', '수립', '대외', '기관', '고객', '컨설팅', '강의', '업무', '수행', '연', '준', '해설', '금리', '전문가', '갓', '건영', '불리', '며', '구독', '자의', '굳건', '사랑', '받고', '현', '업', '단단하게', '다져진', '글로벌', '마켓', '인사이트', '친절한', '설명', '저자', '트레이드', '마크', '유튜브', '채널', '신사임당', '김미경', '스터디', '언', '라디오', '유수', '경제', '미디어', '에도', '출연', '거시경제', '전문가', '입지', '굳히며', '매체', '러브콜', '받고', '개인', '으로는', '페이스북', '네이버', '카페', '운영', '명의', '팔로워', '회원', '글로벌', '금융시장', '정보', '저자', '견해', '제공', '중이', '출', '간', '책', '부의', '시나리오', '부의', '대이동', '수십만', '독자', '사랑', '받는', '베스트셀러', '되었고', '외', '저서', '앞', '경', '전쟁', '미래', '서강대', '사회과학', '부와', '미국', '에모리', '대학교', '이주', '타', '경영', '대학원', '졸업', '했으며', '미국', '공인', '회계사', '금융', '자격', '보유']","['만에', '찾아온', '인플레', '역습', '자산', '무너지기', '시작', '했다만', '김동환', '강력', '추천', '누적', '조회', '수만', '독자', '선택', '경제', '필독', '서', '글로벌', '경제', '전문가', '갓', '건영', '미래', '투자', '전략', '구독', '자의', '열렬한', '사랑', '받는', '경제', '분야', '위', '유튜브', '채널', '로라', '급', '전문가', '출연', '국내외', '시', '황', '정보', '나누는데', '금리', '뛰어오르고', '환율', '공행', '진하는', '혼란', '스러운', '시장', '펼쳐질', '독자', '한마음', '뜻', '찾는', '신한은행', '그룹', '부부', '장', '온', '건영', '저자', '글로벌', '경제', '타', '강사', '불리는', '온', '건영', '저자', '애칭', '대한민국', '최고', '연', '준', '전문가', '글로벌', '시장', '폭주', '막아줄', '유일한', '파수', '꾼', '므', '행보', '문제', '해결', '줄', '실마리', '될', '온', '건영', '저자', '해설', '들으며', '과거', '행적', '되', '짚어', '보면', '경제', '앞', '움직임', '보일지', '그런', '환경', '취해', '안전한', '투자', '법', '일지', '저절로', '감', '올', '책', '하이라이트', '단연', '최신', '부의', '시나리오', '경제', '현상', '상황', '나누고', '위치', '하는지', '살펴보는', '앞', '으로는', '방향', '흘러갈지', '예측', '보고', '투자', '포트폴리오', '연', '계', '법', '알아본다', '투자', '환경', '과는', '달라졌는지', '짚어', '보고', '기점', '가장', '유력한', '미래', '시나리오', '시한', '달라진', '미국', '태도', '새롭게', '터지는', '러시아', '우크라이나', '전쟁', '갈등', '심화', '전혀', '예상', '없었던', '요소', '바라봐야', '하는지', '팁', '가져갈']"
국헌학,강경근,법문사,년 월 일,7,대학교재,"['숭실대', '명예', '교수', '숭실대', '법대', '교수', '법학과', '장', '법대', '학장', '법학연구', '소장', '중앙', '선거', '관리', '위원회', '위원', '국무', '위원', '급', '헌법', '기', '관제', '대', '상임', '위', '원년', '법학', '박사', '인천', '고대', '법대', '대학원', '법학', '박', '청조', '근정훈장', '공직', '최고', '위', '훈장', '헌법', '학회', '학술', '대상', '수상', '공법', '학회', '학술', '장려상', '수상', '저서', '법', '문사', '초판', '공저', '공저', '민음사', '학술', '총서', '초판', '법', '문사', '초판', '신판', '법', '문사', '초판', '법', '문사', '초판', '신판', '법', '문사', '초판', '신판', '쉰', '초판', '신판', '학사', '고시', '독학사', '초판', '객관', '식', '논점', '헌법재판소', '판례', '요지', '포함', '법', '문사', '초판', '시', '연', '초판']","['본', '서는', '국가', '법', '헌법', '법', '규범', '과학', '총', '체인', '권', '권', '권', '권', '본성', '국', '헌', '학', '법리', '론', '헌', '법론', '국', '헌', '론', '구성', '국', '헌', '학', '총론', '규범', '학원', '론', '교과서', '법리', '론', '법론', '법', '해석', '론', '일반법학', '법리', '본질', '론', '존재론', '실체', '론', '헌', '법론', '헌', '법규', '범론', '헌', '법정', '신론', '헌', '법질서', '론', '국', '헌', '론', '국헌', '본질', '국가론', '당위', '헌법', '국가론', '실체', '대한민국', '론', '구성', '하였다', '권', '국', '헌', '학', '총론', '권', '법리', '론', '헌법', '규범', '학', '이며', '권', '법리', '론', '국법', '규범', '학', '국', '헌', '학', '각론', '이라고']"
세기 교양인을 위한 한자와 한문,숭실대학교 교양한문편찬위원회,태학사,년 월 일,7,대학교재,[],"['한자', '한문', '지닌', '지식', '생산', '저장', '놀랍다', '한자', '한문', '우리네', '사유', '기반', '수천', '간', '지속', '되면서', '지혜', '두께', '폭', '넓혀', '왔다', '아무리', '첨단', '지식', '정보', '넘쳐도', '한자', '한문', '모르고서는', '내면', '변화', '이치', '깨치기', '어려운', '이유', '한자', '한문', '민족', '수천', '해온', '표기', '체계', '지배', '계층', '독점', '욕', '교육', '기회', '불평등', '대다수', '민중', '상당', '기간', '한자', '한문', '으로부터', '먼', '거리', '그런데도', '한자', '한문', '조성', '사유', '체계', '한순간', '자유로울', '없었다', '지식', '기반', '정보화', '사회', '선두', '서려면', '한자', '한문', '지닌', '지식', '생산', '저장', '원리', '체득', '해야', '중국', '한자', '한문', '배우고', '가르치려는', '게', '아니다', '수천', '간', '민족', '써', '왔고', '동아시아', '인들', '써', '온', '표기', '체계', '축', '익히려는', '가르치는', '지식', '정보', '고속도로', '달리는', '젊은', '세대', '고성능', '엔진', '달아주는', '일이']"
소설이 묻고 철학이 답하다,박연숙,지상의책갈매나무,년 월 일,7,인문,"['당연한', '대해', '당연하지', '않은', '방식', '불편한', '대해', '불편하지', '않은', '방식', '대화', '하기를', '좋아한다', '이화여자대', '논문', '존', '듀이', '경험', '미학', '예술', '교호', '작용', '박사', '학위', '받았고', '숭실대', '베어', '드', '학부', '대학', '교수', '재직', '글쓰기', '독서', '토론', '강의', '지은', '책', '으로는', '논술', '문', '강의', '연습', '나나', '논리', '대왕', '도전', '기', '선', '악', '정해져', '있을까', '중학생', '토론', '사회', '문화', '창의', '사고', '글쓰기', '고등학교', '철학', '교과서', '천재교육', '집필']","['정해진', '길', '외', '길', '가는', '힘든', '사회', '청소년', '철학', '사고', '하기란', '어렵다', '공부', '운동', '예술', '진로', '입시', '연결', '되어', '있기', '대다수', '눈앞', '주어진', '과제', '반복', '하며', '학창', '시절', '보내기', '과정', '질문', '생략', '되고', '잘', '하느냐', '중요해진다', '마냥', '즐겁게', '놀고', '부모님', '사준', '옷', '그대로', '입었던', '어린', '시절', '달리', '낯선', '시선', '바라보며', '스스로', '가장', '많은', '질문', '던질', '청소년기', '철학', '한다는', '일까', '소설', '묻고', '철학', '답', '하다의', '저자', '박현숙', '스스로', '물음', '던지는', '과정', '철학', '하기라고', '말', '스스로', '질문', '답', '찾는', '과정', '중요하다고', '해도', '아직', '과정', '익숙하지', '않은', '십대', '많을', '궁금증', '생기', '면', '인터넷', '검색', '창', '입력', '해결', '뿐', '스스로', '과정', '낯설어하기', '위해', '저자', '소설', '속', '인물', '들여다보자고', '제안', '책', '속', '찾아', '떠나는', '골드', '문', '트', '실연', '아픔', '빠진', '베르테르', '옭아매는', '통제', '벗어나', '고픈', '캣', '다양한', '가진', '소설', '속', '인물', '등장', '책', '소설', '속', '인물', '보여주는', '자아', '관계', '사랑', '감시', '통제', '행복', '대해', '이야기', '이를', '살펴볼', '철학자', '사상', '개념', '촘촘하', '게', '연결', '시키며', '철학', '몰입도', '차곡차곡', '높여', '나가고', '당연해', '보', '이던', '문득', '낯설어지는', '소설', '묻는다', '철학', '답', '청소년기', '들어서면', '당연하다고', '여기던', '의문', '불만', '생기기', '시작', '나를', '보살피고', '어루만지던', '부모님', '손', '올가미', '느껴지고', '나를', '따스하게', '바라보던', '부모님', '눈', '나를', '감시', '째', '잘', '지내던', '와의', '관계', '지겨워지고', '보내는지', '회의', '감', '든다', '옆', '반의', '애', '마주치면', '뛰곤', '사랑', '인지도', '궁금하다', '사랑', '이라는', '존재', '하긴', '하는지', '모르겠다', '텔레비전', '나답', '게', '사는', '게', '중요하다고', '말', '나다운', '인지', '도무지', '알', '없다', '새롭게', '생겨난', '의문', '감정', '대해', '선뜻', '남', '물어보기란', '어려운', '일이', '어른', '공부', '하라', '면박', '주기', '일쑤', '또래', '중병', '걸렸다며', '놀려', '대니', '말', '그렇다고', '모든', '질문', '어딘가', '묻어', '둔', '채', '아무렇지', '않은', '척', '살아야', '할까', '십대', '주제', '씩', '다루며', '주제', '소설', '소개', '소설', '묻고', '철학', '답', '하다는', '총', '부로', '구성', '되어', '책', '철학', '사고', '소설', '속', '인물', '깊이', '접근', '하길', '권한다', '부', '인지', '알', '싶은', '아서는', '정체', '성', '혼란', '겪는', '소설', '속', '인물', '살펴보며', '자아', '정체', '성의', '문제', '대해', '이야기', '니체', '플라톤', '사상', '소개', '하며', '운명', '주체', '받아들이는', '과정', '외모', '아름다', '움', '아닌', '영혼', '아름다', '움', '중요하다는', '점', '설명', '하기도', '부', '다가가고', '싶은', '아서는', '과의', '관계', '대해', '다룬다', '상처', '준', '용서', '있을지', '사랑', '에도', '기술', '필요한지', '관계', '이성', '문제', '청소년', '궁금해', '문제', '철학', '접근', '부모', '답답함을', '느낄', '청소년', '자유', '감시', '통제', '대해', '이야기', '부', '자유', '롭고', '싶은', '관심', '가질', '독자', '바틀', '에게서', '부조리한', '삶', '저항', '자세', '배우고', '벤담', '파놉티콘', '사회', '감시', '이뤄지는지', '파악', '있을', '부', '세계', '궁금한', '아서는', '주제', '범위', '넓혀', '다양한', '세계관', '대해', '이야기', '동물', '권리', '대해', '공리주의', '관점', '바라보기도', '외계인', '등장', '작품', '소개', '하며', '타자', '대', '발생', '본질', '문제', '대해', '서도', '탐색', '부', '행복하게', '싶은', '에게는', '행복한', '삶', '이란', '인가', '대해', '보길', '권한다', '파랑새', '어린', '왕자', '같은', '고전', '에서부터', '연대', '출', '간', '리버', '보이', '아우르는', '저자', '글', '행복', '정의', '대해', '소유', '행복', '관계', '대해', '깊이', '성찰', '있을']"
돈으로 살 수 없는 것들,마이클 샌델 안기순 김선욱,와이즈베리,년 월 일,7,사회 정치,"['정의', '열풍', '불러일으켰다', '세', '최연', '소', '하버드', '대학교', '교수', '되었고', '세', '자유', '주의', '이론', '대가', '존', '롤스', '정의론', '비판', '자유', '주의', '정의', '한계', '발표', '세계', '명성', '얻었다', '하버드', '대학교', '정치철학', '가르치고', '있으며', '수업', '학생', '사이', '최고', '명', '강의', '손', '꼽힌다', '존', '롤스', '정의', '분야', '세계', '학자', '인정받는', '명실', '공', '히', '시대', '최고', '석', '학', '이자', '철학', '계', '록스타', '대표', '저서', '정의', '란', '인가', '돈', '없는', '정치', '도덕', '말', '완벽', '대한', '반론', '정의', '한계', '마이클', '샌델', '중국', '만나다는', '중국', '철학', '연구자', '마이클', '샌델', '이론', '저작', '동양', '철학', '분석', '평론', '대한', '샌델', '모은', '동', '서양', '철학', '대화', '살펴봄으로써', '마이클', '샌델', '정의', '새롭게', '경험', '있을']","['시장', '항상', '옳을까', '모든', '사고파는', '사회', '마이클', '샌델', '해부', '돈', '없는', '가치', '결정', '하는가는', '정의', '가로', '화제', '모았던', '마이클', '샌델', '시장', '도덕', '한계', '시', '장지', '주의', '맹점', '대하', '논의', '책', '책', '옥스퍼드대', '강의', '에서부터', '시작', '하여', '봄', '학기', '이름', '하버드', '대학교', '철학', '강의', '개설', '연간', '철저히', '준비']"
알기 쉬운 교육과정,홍후조,학지사,년 월 일,7,대학교재,[],"['교육과정', '에게나', '어렵게', '느껴진다', '대한', '여러', '책', '읽어도', '교육과정', '모습', '파악', '되지', '않기', '그러한', '점', '책', '교육과정', '쉽게', '파악', '있도록', '모습', '보여', '준다', '흔히', '해하듯이', '미시', '교과', '교육과정', '단위', '수업', '아닌', '최소한', '편성', '운영', '교과', '창의', '체험', '활동', '종합', '교육과정', '총', '체성', '균형', '성', '보여', '주고', '세계', '화', '시대', '세계', '인정받는', '교육과정', '모습', '개정', '교육과정', '정보화', '시대', '디지털', '교과서', '대해', '서도', '소개', '개정판', '특히', '총론', '본연', '일과', '각론', '인가', '알아내려고', '노력', '흔적', '독자', '우리나라', '교육과정', '미래', '파악', '손', '잡히는', '교육과정', '그리는', '데', '책', '많은', '도움', '줄']"
화학공학실험,박균영 이철호,공주대학교출판부,년 월 일,7,대학교재,[],"['구성은', '화학공학', '실험', '화학공학', '실험', '화학공학', '실험', '화학공학', '실험', '나누어져', '화학공학', '실험', '유량', '온도', '압력', '점도', '표면장력', '몰', '부피', '증기압', '물질', '기본', '성질', '측정', '보정', '성분', '예의', '기약', '평형', '측정', '방법', '실습', '하도록', '구성', '하였다', '화학공학', '실험', '반응속도', '완충용액', '특성', '열전도', '응집', '광도', '계', '활용', '법', '오리', '피스', '미터', '유량', '측정', '유체', '마찰', '손실', '침강', '속도', '화학전지', '특성', '평가', '실험', '구성', '하였다', '화학공학', '실험', '열전달', '입도', '측정', '용매', '추출', '유동화', '증류', '기체', '흡수', '흡착', '반', '응기', '스케일', '업', '기본', '단위', '조작', '기술', '습득', '위', '실험', '구성', '하였다', '화학공학', '실험', '유량', '제어', '건조', '파의', '롯트', '규모', '고체', '조작', '여과', '충전', '탑', '압력', '손실', '실험', '다루어지도록', '구성', '하였다']"
침묵,엔도 슈사쿠,홍성사,년 월 일,7,종교,"['일본', '대표', '현대', '소설가', '가톨릭', '신자', '이모', '집', '성장하였으며', '열한', '세례', '게이오', '대학', '불문학', '졸업', '후', '현대', '가톨릭', '문학', '공부', '위해', '일본', '정부', '수여', '장학금', '프랑스', '리옹', '대학', '프랑스', '문학', '공부', '결핵', '인해', '반', '만에', '귀국', '뒤', '본격', '작가', '활동', '시작', '하였다', '발표', '하얀', '아쿠타가와상', '수상했고', '바다', '독약', '신쵸샤', '문학상', '니', '치', '출판', '문화상', '수상하고', '일본', '대표', '문학가', '로서', '입지', '굳혔다', '엔도', '프랑스', '유학', '돌아온', '후', '유럽', '신의', '세계', '경험', '나가', '동양', '신들', '세계', '돌아올', '밖에', '없었다는', '자전', '소설', '아덴', '까지를', '발표', '뒤', '백색', '발표', '하였고', '뒤', '황색', '발표', '백색', '아쿠타가와상', '수상한다', '아덴', '까지의', '작품', '의식', '기반', '신의', '백색', '신들', '황색', '역시', '엔도', '유럽', '동양', '종교', '문화', '차이', '겪은', '방황', '갈등', '요소', '그대로', '투영', '침묵', '발표', '하여', '다니', '자키', '준', '이치로', '수상했다', '타계', '여러', '차례', '노벨문학상', '후보', '올랐으며', '종교', '소설', '통속소설', '차이', '무너', '뜨', '린', '세기', '문학', '거장', '이자', '일본', '국민', '작가', '평가', '받고', '대표', '작', '으로는', '침묵', '예수', '생애', '버린', '깊은', '강', '사해', '부근', '바다', '독약', '그리스도', '탄생', '있으며', '연월일', '서거', '가톨릭', '묘지', '잠들어']","['일본', '자랑', '현대', '소설가', '엔도', '슈사쿠', '대표', '작품', '배경', '세기', '일본', '기독교', '박해', '시기', '많은', '신뢰', '얻고', '있던', '포르투갈', '예수회', '소속', '신부', '선교', '배교', '소식', '배교', '확인', '위해', '잠복', '제자', '신부', '겪는', '고난', '갈등', '그리스도인', '이라는', '이유', '만으로', '무참', '히', '죽어', '가는', '아픔', '외면', '채', '침묵', '계신', '하나님', '신', '학적', '해결', '난해한', '문제', '고난', '하나님', '계시', '나라', '문제', '신앙', '부인', '해야만', '절체절명', '상황', '인물', '내면', '묘사', '조용하지만', '뜨겁게']"
프랑스어 기초문법 따라잡기,선영아 한선혜,한국방송통신대학교출판문화원,년 월 일,7,대학교재,"['방송통신대', '프랑스', '언어', '문화', '학과', '교수', '서울대학교', '불어', '불문', '학과', '대학원', '졸업', '프랑스', '파리', '대학', '통', '번역', '대학원', '문학작품', '나타나는', '스테레오타입', '번역', '번역학', '박사학위', '주요', '논문', '으로는', '쁘띠', '그루', '혀', '부러진', '프랑스어', '쿠루', '마', '이중', '언어', '글쓰기', '문제', '아프리카', '에서의', '프랑스어', '용법', '프랑스어', '아프리카', '화', '쿠루', '마', '글쓰기', '번역', '서로', '천운영', '잘', '가라', '서커스', '프랑스어', '옮긴', '발자크', '단편', '소설', '첫', '출발', '문학', '지', '성사', '조르주', '무냉', '번역', '이론', '서', '부정', '미녀', '아카넷', '공역', '서로', '아마', '두', '쿰바', '옛이야기']","['프랑스어', '접', '학습자', '단기간', '프랑스어', '기', '본기', '다질', '책', '잡기', '제목', '짐작', '있듯이', '책', '프랑스어', '관', '지식', '전혀', '없는', '상태', '프랑스어', '수업', '따라가야', '학습자', '위', '일종', '응급처치', '라고', '끝없는', '문법', '설명', '낯선', '발음', '좌절', '프랑스어', '포기', '일이', '없도록', '기초', '이해', '쉽게', '설명', '하였다']"
