도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
영성신학,,,년 월 일,28,종교,"['사이먼', '찬', '싱가포르', '트리니티', '신학', '대학', '조직', '신학', '가르치고', '케임브리지', '대학', '수덕', '경건', '기초', '청교도', '묵상', '전통', '관', '논문', '철학', '박사', '학위', '받은', '아시아', '신학자']","['신', '학적', '성찰', '경건', '삶', '분리', '되어서는', '안', '된다', '불행히도', '계몽', '주의', '시대', '신학', '교리', '삶', '나누어', '놓았으며', '현상', '다를', '약화', '시켰다', '대해', '본', '서는', '조직', '신학', '경건', '실천', '다루면서', '교리', '삶', '적절하게', '연결', '시킨다', '저자', '먼저', '조직', '신학', '주요', '주제', '하나님', '죄', '구원', '교회', '대한', '교리', '탐구', '시작', '하여', '기도', '말씀', '묵상', '이어지는', '영성', '실천', '대한', '성찰', '나아간다', '특히', '저명한', '아시아', '신학자', '저자', '아시아', '관점', '동', '서양', '문화', '아우를', '뿐', '아니라', '복음주의', '적이면서도', '에큐메니컬', '토대', '개신교', '가톨릭', '동방', '정교회', '전통', '자료', '오늘날', '신', '학적', '조류', '염두', '두고', '신학', '영성', '깊이', '있게', '검토', '하며', '통합', '하려는', '사려', '깊은', '성찰', '기도', '마음', '읽어', '나가야', '책']"
보편공의회사,클라우스샤츠 이종한,분도출판사,년 월 일,23,종교,"['예수회', '신부', '이자', '프랑크푸르트', '상트', '게', '오르게', '철학', '신학', '대학', '교', '회사', '교수']","['가톨릭교회', '역사', '공의회', '역사', '라', '해도', '과언', '아니다', '역사', '복잡하고', '파란만장하다', '이해관계', '해석', '개념', '다양할', '밖에', '없었다', '논란', '분란', '적지', '않았다', '공의회', '이름', '했는가', '논의', '했고', '결론', '도달', '했는가', '갈등', '이었던가', '공의회', '역사', '대한', '모든', '의문', '답', '책', '없다', '책', '권', '모든', '안개', '걷힐', '이라고', '호언', '교만', '겠다', '적어도', '공의회', '이해', '데', '좋은', '안내', '역할', '충분히', '공부', '될', '인지', '아는데', '부족하지', '더욱', '중요한', '독자', '품음', '직한', '의문', '가운데', '많은', '책', '속', '비교', '석', '명', '게', '대답', '되어', '있다는', '점']"
종말론,베네딕토 세 조한규,생활성서사,년 월 일,22,종교,"['연월일', '독일', '바이에른', '주', '마르크', '암', '태어났다', '사제품', '받은', '뒤', '프라이징', '본', '튀빙겐', '레겐스부르크', '여러', '대학', '교의', '신학', '교수', '지냈다', '차', '바티칸', '공의회', '문', '위원', '참여', '하였으면서도', '후의', '개혁', '대개', '공의회', '정신', '이라는', '이름', '파괴', '였다고', '주장', '하여', '엄청난', '파문', '일으켰다', '신학자', '로서', '맑게', '깨어있는', '분석', '동시', '강력한', '종합', '력', '겸비', '지성', '사랑받았고', '말', '전적', '광채', '넘쳐', '났다', '뮌헨', '프라이징', '대교구', '대', '교구장', '추기경', '임명', '되었다', '교황청', '신앙교리성', '장관', '맡던', '제대', '교황', '베네딕토', '세로', '선출', '되어', '재위', '건강', '이유', '연월일', '퇴위', '하였다', '세기', '최고', '현인', '꼽힌다']","['그리스도교', '신앙', '신학', '정통', '이자', '종말', '사상', '교과서', '같은', '책', '종말론', '그리스도교', '신앙', '신학', '전통', '집중', '온', '천국', '지옥', '심판', '부활', '이라는', '주제', '종말', '사건', '연결', '시켜', '통합', '전망', '시한', '오늘날', '그리스도교', '종말론', '주장', '지나친', '중심', '경향', '지나친', '내세', '경향', '양', '극단', '배격', '그리스도교', '종말론', '올바른', '가치', '정립', '시킨', '특히', '죽음', '영혼', '영속성', '영원한', '삶', '죽은', '부활', '예수님', '재림', '최후', '심판', '지옥', '연옥', '천국', '종말론', '중요한', '문제', '심도', '있게', '다뤄진다', '예수님', '재림', '방법', '는가', '죽으면', '몸', '썩는데', '부활', '이루어지는가', '몸', '구별', '영혼', '이란', '있는가', '부활', '이루어지는가', '죽은', '후', '재림', '시기', '잠', '자는가', '영원', '관계', '인가', '현대', '그리스도교', '종말', '사상', '논리', '학문', '깊이', '있게', '연구', '하려는', '에게는', '필수', '불가결한', '교과서', '같은', '책']"
간추린 보편 공의회사,김영식,가톨릭출판사,년 월 일,22,종교,"['천주교', '대교구', '신부', '사제품', '받았고', '로마', '교황청', '립', '그레고리오', '대학교', '교', '회사', '문화재', '학과', '수학', '역서', '간추린', '보편', '공이', '회사', '간추린', '평신도', '역사', '행운동', '성당', '주', '임신부', '재직', '중이']","['공의회', '전통', '대한', '명쾌한', '입문', '서', '간추린', '보편', '공의회', '사는', '보편', '공의회', '전문가', '노', '탄', '신부', '보편', '공의회', '역사', '관', '수년', '간', '연구', '강의', '내용', '명쾌하게', '압축', '요약', '공의회', '역사', '핵심', '명확하게', '짚어', '준다', '초심자', '쉽게', '읽을', '문체', '초기', '공의회', '차', '바티칸', '공의회', '까지의', '역사', '들려주는', '책', '교황', '공의회', '관계', '공의회', '역사', '업적', '교회', '안', '에서의', '중요성', '아프리카', '아시아', '교회', '공의회', '전통', '주제', '담고', '유럽', '중심', '사고', '벗어나', '아시아', '아프리카', '교', '회사', '주변', '자리', '한다고', '여겨지던', '대륙', '교', '회사', '특히', '공의회', '역사', '안', '갖는', '의미', '발견', '준다는', '점', '가치', '책']"
누가복음 상, 크로포드 김병희,전도출판사,년 월 일,20,종교,"['캐나다', '출생', '주님', '멸망해가는', '영혼', '향', '사랑', '인해', '미국', '캐나다', '복음', '전파', '했고', '가르침', '전도사', '역은', '넓어져', '영국', '제도', '포함', '되었다', '크로', '포드', '월간', '잡지', '진리', '소식', '편집', '하기도', '했으며', '그리스도', '인격', '역', '이라는', '책', '펴내기도']","['신약성경', '가르침', '분명하고', '자세하게', '펼쳐', '보일', '목적', '펴낸', '횃불', '주석', '시리즈', '누가복음', '상편', '시리즈', '집필', '진', '영어권', '세계', '말씀', '역', '몸', '담고', '저명한', '성', '경', '강', '해자', '이며', '주', '해적', '동시', '문체', '성경', '내용', '주석', '예수', '탄생', '공적', '역', '위', '준비', '예수', '갈릴리', '역', '관해', '누가복음', '서', '살펴보고', '책']"
영성신학,,,년 월 일,20,종교,"['사이먼', '찬', '싱가포르', '트리니티', '신학', '대학', '조직', '신학', '가르치고', '케임브리지', '대학', '수덕', '경건', '기초', '청교도', '묵상', '전통', '관', '논문', '철학', '박사', '학위', '받은', '아시아', '신학자']","['신', '학적', '성찰', '경건', '삶', '분리', '되어서는', '안', '된다', '불행히도', '계몽', '주의', '시대', '신학', '교리', '삶', '나누어', '놓았으며', '현상', '다를', '약화', '시켰다', '대해', '본', '서는', '조직', '신학', '경건', '실천', '다루면서', '교리', '삶', '적절하게', '연결', '시킨다', '저자', '먼저', '조직', '신학', '주요', '주제', '하나님', '죄', '구원', '교회', '대한', '교리', '탐구', '시작', '하여', '기도', '말씀', '묵상', '이어지는', '영성', '실천', '대한', '성찰', '나아간다', '특히', '저명한', '아시아', '신학자', '저자', '아시아', '관점', '동', '서양', '문화', '아우를', '뿐', '아니라', '복음주의', '적이면서도', '에큐메니컬', '토대', '개신교', '가톨릭', '동방', '정교회', '전통', '자료', '오늘날', '신', '학적', '조류', '염두', '두고', '신학', '영성', '깊이', '있게', '검토', '하며', '통합', '하려는', '사려', '깊은', '성찰', '기도', '마음', '읽어', '나가야', '책']"
예 하나님,이 삭,문광서원,년 월 일,19,종교,"['삭', '목사', '황해도', '출생', '하여', '가족', '월남', '모친', '뜻', '북한', '선교', '위해', '미국', '이주', '후', '개혁', '장로회', '신학교', '신학', '과정', '수료', '미주', '총회', '가주', '노회', '목사', '안수', '하나님', '부르', '심', '순종', '하여', '모퉁이', '돌', '선', '교회', '설립', '북한', '비롯', '중국', '러시아', '이스라엘', '복음', '제한', '지역', '복음', '전하', '역', '감당', '선', '교회', '대표', '로서', '북한', '성경', '중국어', '주석', '성경', '번역', '하여', '배달', '있으며', '신학교', '북한', '지하', '교회', '지도자', '양성', '하며', '중국', '비롯', '지역', '신학교', '현지', '역', '지원', '저서', '로는', '북한', '복음', '화', '하라', '붉은', '예수', '쟁이', '북한', '포기', '없다']","['이삭', '목사', '첫', '자서전', '역', '일대기', '목사', '나라', '몽골', '소련', '중국', '북한', '가라', '가서', '돌아오지', '마', '서', '죽어', '서', '묻혀', '황해도', '출생', '이삭', '목사', '어렸을', '께서', '심어주신', '간곡', '소명', '앞', '순종', '지난', '연간', '북한', '선교', '위해', '달려왔다', '책', '이삭', '목사', '어린', '시절', '이민', '생활', '모퉁이', '돌', '선', '교회', '설립', '후', '공산권', '선교', '감당', '겪었던', '수많은', '간증', '하나님', '역사', '만났던', '북한', '지하', '교회', '성도', '겪어야', '했던', '아픔', '저자', '진솔한', '고백', '전하']"
세계공의회사,후베르트 예딘 최석우,분도출판사,년 월 일,19,종교,[],"['세계', '공의회', '사를', '다룬', '개설', '서', '기본', '개관', '함', '문제', '쉽게', '접근', '있도록', '도와준다', '공의회', '대한', '기초', '지식', '차', '바티칸', '공의회', '공의회', '비교', '검토', '공의회', '교회', '직면', '난제', '특히', '공의회', '결의', '실천', '통한', '개혁', '이란', '이며', '실행', '되어야', '하는지', '구체', '제시', '하였다']"
희망,프란치스코 교황 강대인,가톨릭출판사,년 월 일,18,종교,"['아르헨티나', '부에노스아이레스', '이탈리아', '계', '이민자', '아들', '태어났다', '예수회', '사제', '서품', '주교', '부에노스아이레스', '대교구', '장이', '되었다', '추기경', '서', '임', '되었으며', '가톨릭교회', '제대', '교황', '선출', '됐다', '만에', '탄생', '비', '유럽', '권', '출신', '교황', '이자', '최초', '라틴아메리카', '출신', '교황', '최초', '예수회', '출신', '교황', '책', '담긴', '교황', '권고', '복음', '기쁨', '사랑', '아마존', '회칙', '찬미', '받으소서', '가톨릭교회', '비롯', '세계', '쇄신', '위해', '노력']","['희망', '찬', '기쁨', '예언자', '되', '기를', '작게는', '삶', '대한', '걱정', '크게', '나라', '대한', '걱정', '수많은', '걱정', '살아간다', '점점', '각박해지는', '사회', '속', '걱정', '쌓여', '가고', '그러한', '걱정', '해결', '되지', '보면', '절망', '커져', '간다', '끝', '보이지', '않는', '전염병', '이나마', '남아', '있던', '희망', '간다', '이럴', '에도', '희망', '품', '있을까', '희망이', '점점', '멀어지고', '희미해지는', '희망', '품으십시오라고', '말', '인물', '프란치스코', '교황', '그런', '교황', '희망', '메시지', '담은', '책', '프란치스코', '교황', '초대', '달', '묵상', '희망이', '가톨릭출판사', '나왔다', '책', '프란치스코', '교황', '희망', '그리스도인', '근본', '덕목', '이라고', '이야기', '그러면서', '가장', '절망', '상황', '일수록', '하느님', '안', '희망', '강하게', '품어야', '희망', '나누어야', '한다고', '권고']"
간추린 가톨릭 교회사,김영식,불휘미디어,년 월 일,18,종교,"['천주교', '대교구', '신부', '사제품', '받았고', '로마', '교황청', '립', '그레고리오', '대학교', '교', '회사', '문화재', '학과', '수학', '역서', '간추린', '보편', '공이', '회사', '간추린', '평신도', '역사', '행운동', '성당', '주', '임신부', '재직', '중이']","['역사', '흐름', '증언', '증인', '이며', '진실', '빛', '이며', '스승', '과거', '소식', '키케로', '진지하게', '존재', '뿌리', '찾는', '이는', '당연히', '가족사', '관심', '갖습니다', '가톨릭', '신자', '가톨릭교회', '역사', '가족', '역사', '와도', '같습니다', '교회', '시작', '되었고', '발전', '되어', '로마', '제국', '박해', '벗어나', '공인', '되었는지', '동방', '교회', '서방', '교회', '분리', '되었고', '개신교', '종교개혁', '분열', '이유', '인지', '알고자', '이는', '역사', '답', '찾습니다', '가톨릭교회', '기원', '발전', '흥망', '성쇠', '대해', '알아보고', '과거', '미래', '위', '가르침', '얻는', '가톨릭', '신자', '중요한', '교회', '역사', '알려고', '마음먹는', '쉽지는', '않습니다', '이미', '여러', '권', '교', '회사', '서적', '국내', '소개', '되어', '있지만', '흥미로운', '제목', '달리', '가톨릭교회', '역사', '핵심', '사건', '중심', '저술', '책', '많지', '않습니다', '가톨릭', '대학교', '신학', '대학', '가톨릭', '교리', '신', '학원', '가톨릭', '대학교', '문화영', '성', '대학원', '세', '계교', '회사', '강의', '강의', '수강', '학생', '위', '간추린', '교', '회사', '서적', '필요성', '느꼈습니다', '간추린', '역사', '책', '이라는', '명칭', '중요한', '생략', '했다거나', '수박', '겉', '핥기', '식', '다뤘다는', '뜻', '아닙니다', '상세', '깊이', '다루지', '않으면서', '많은', '독자', '주요', '내용', '중심', '가톨릭교회', '역사', '맥', '파악', '하도록', '요약', '했기', '책', '부', '장', '구성', '되며', '장마', '내용', '대한', '요약', '시작', '그리스도교', '신자', '비신', '책', '가톨릭교회', '역사', '파악', '데', '도움', '될', '있기를', '바랍니다', '강의', '들으면서', '강의', '록', '교재', '서투른', '표현', '내용', '점', '지적', '주신', '수강생', '더운', '촉박한', '속', '에서도', '기꺼이', '윤문', '출판', '맡아주신', '불휘', '미디어', '김리나', '대표', '님', '책', '출판', '위', '하여', '격려', '도움', '주신', '은인', '깊은', '감사', '마음', '성모승천', '대', '축일', '행운동', '성당', '김영식', '루카', '신부']"
앵커바이블 마가복음 ,조엘 마커스 류호영 장성민,기독교문서선교회,년 월 일,17,종교,"['미국', '미국', '미국', '신', '약학', '교수', '저서', '외']","['조엘', '마커스', '저술', '앵커', '바이블', '마가복음', '권', '구성', '시리즈', '권', '장', '권', '장', '까지를', '다루고', '마커스', '권', '마가복음', '서론', '본문', '주석', '사고', '접근', '방식', '틀', '머물지', '않는', '유연성', '보여주고', '학문', '분석', '만족하지', '않고', '당시', '기독교', '공동체', '목회', '상황', '고려', '본문', '접근', '주요', '특징', '살펴보면', '먼저', '마가복음', '저술', '장소', '전통', '입장', '로마', '보지', '않고', '마가복음', '유대', '전쟁', '과의', '직접', '연관', '성', '들어', '팔레스타인', '멀지', '않은', '시리아', '본다', '기본', '본문', '석', '방법', '편집', '비평', '취하', '내러티브', '흐름', '주의', '문학', '분석', '시도', '마가복음', '구약', '유대교', '문헌', '과의', '상호', '본문', '성과', '신', '학적', '연관', '성', '고려', '하며', '본문', '대한', '주석', '뿐', '아니라', '적용', '해설', '실어', '독자', '본문', '이해', '돕고', '마커스', '성경', '주석', '방식', '단편', '주장', '머무르지', '않고', '학문', '목회', '상상력', '펼쳐질', '있도록', '자세한', '해설', '자료', '제공']"
인류의 빛은 그리스도이시다,다리오 비탈리 서한석,가톨릭대학교출판부,년 월 일,17,종교,[],"['인류', '빛', '그리스도', '이시다는', '차', '바티칸', '공의회', '발표', '문헌', '대헌장', '이라고', '불릴', '중요한', '교회', '헌장', '대해', '해설', '교회론', '위', '입문', '서다', '저자', '공의회', '교회론', '양상', '지니', '있는가라는', '물음', '출발', '하여', '교회', '쇄신', '이라는', '목표', '위해', '서', '공의회', '교회', '헌장', '특별히', '어려운', '편집', '과정', '거쳤는지', '그렇게', '완성', '최종', '본문', '공의회', '직후', '신앙', '인들', '받아들여졌으며', '사는', '영향', '미치고', '있는지', '심도', '있게', '고찰']"
모든이를 위한 구약성경개론,곽철호,요단출판사,년 월 일,16,종교,"['서울대학교', '졸업', '달라스', '신학', '대학원', '목회', '지도력', '약학', '학위', '취득', '성', '서', '침례', '대학원', '대학교', '구약', '석', '성서신학', '해석학', '설교', '성학', '가르치며', '파주', '운정', '신도시', '꿈', '사랑', '교회', '담임', '목사', '섬긴다', '패턴', '으로서의', '고난', '받는', '종', '전형', '저술', '했고', '모든', '이를', '위', '구약성경', '개론', '제사장', '나라', '구약', '이스라엘', '역사', '점진', '세대주', '하나님', '나라', '언약', '이사야서', '역사', '신', '학적', '강해', '기다리는가', '요한계시록', '주석', '번역', '했으며', '한눈', '보는', '성경', '연속성', '불연속', '성', '신', '구약', '성서', '관계', '청교도', '시대', '종말론', '설교', '비전', '목회', '역', '심장', '이해', '공역']","['구약성경', '대한', '올바른', '이해', '없는', '신약성경', '제대로', '이해', '없다고', '저자', '폴', '빈', '웨어', '본', '서에서', '말', '많은', '그리스도인', '구약성경', '양식', '통일', '성', '형성', '과정', '대해', '서', '잘', '알', '지', '못', '모세', '노아', '다윗', '단편', '이야기', '친숙할지', '모르나', '사건', '맥', '이루며', '어우러지는지는', '잘', '모르는', '창세기', '말라기', '담겨있는', '교리', '납득', '못', '구약', '신비롭거나', '혼란', '스러운', '책', '아니다', '빈', '웨어', '단순히', '창세기', '말라기', '순차', '내용', '학습', '데', '그치지', '않고', '구약성경', '위', '내려다보면서', '흐름', '온전히', '이해', '있도록', '새로운', '시', '함', '구약성경', '역사', '가치', '충분히', '납득', '있도록', '하였다', '본서', '모든', '이를', '위', '구약성경', '개론', '흐름', '도식', '화하여', '독자', '조직', '이며', '포괄', '성경', '한눈', '조', '망할', '있게', '하였으며', '사건', '실감', '나고', '생생하게', '이해', '있도록', '약', '시', '대의', '지도', '본문', '담았다', '이렇게', '조감도', '제시', '한편', '구약성경', '책', '별로', '나누어', '책', '저자', '저작', '연대', '시대', '배경', '기록', '목적', '핵심', '단어', '핵심', '장', '핵심', '구절', '핵심', '인물', '자세하게', '분석', '함', '성경', '강조', '하려는', '초점', '세밀', '파악', '간과', '않았다', '독자', '성경', '잘', '이해', '하고자', '본서', '모든', '이를', '위', '구약성경', '개론', '출발점', '되어주기에', '충분할']"
마태복음,양용의,이레서원,년 월 일,16,종교,"['총', '신', '대학교', '졸업', '하기에서', '신학', '성', '경', '해석학', '옥스퍼드', '소재', '안', '신', '약학', '연구', '개혁', '신학교', '국제', '신학', '대학원', '대학교', '에스라', '성경', '대학원', '대학교', '신', '약학', '교수', '봉직', '하였고', '복음주의', '신약', '학회', '회장', '동', '학회', '편집', '위원장', '역임', '하였다', '은퇴', '후', '문', '막', '자그마한', '마을', '이웃', '있다지는', '책', '으로는', '예수님', '안식일', '레', '서', '원', '개정판', '마태복음', '읽을', '인가', '성서', '유니언', '개정판', '히브리서', '읽을', '인가', '성서', '유니언', '개정판', '지은', '책', '으로는', '정경', '성경', '읽기와', '본문', '중심', '성경', '읽기', '장흥', '길', '편집', '성서학', '연구소', '동영상', '강의', '로는', '고전', '읽기', '시리즈', '마태복음', '강좌회', '나침반', '바이블', '히브리서', '강좌회']","['성경', '주석', '시리즈', '마태복음', '헬라어', '뉘앙스', '세심', '반영', '본문', '번역', '근거', '현', '시대', '위', '메시지', '찾아낸', '교회', '맞춤', '형', '주석', '고대', '신약성경', '사본', '마태복음', '사복', '음서', '언제나', '맨', '앞', '위치', '있었고', '그리스도인', '공동체', '예배', '개인', '삶', '두드러지게', '활용', '되어', '왔다', '특히', '주기도문', '팔복', '소금', '빛', '황금률', '안식', '으로의', '초청', '교회', '설교', '주요', '주제', '이기도', '성도', '즐겨', '암송', '뿐', '아니라', '교회', '밖', '에서도', '사회', '문화', '폭넓게', '인용', '단락', '이렇게', '마태복음', '교회', '안팎', '널리', '사랑받게', '이유', '마태', '예수님', '가르침', '종합', '잘', '짜인', '구조', '적합한', '문학', '형식', '제시', '있기', '마태복음', '중심', '구조', '삼중', '구조', '클루지', '구조', '주석', '마태복음', '구조', '마태복음', '주제', '전개', '강조', '데', '기여', '하는지에', '초점', '맞춘다', '예수님', '구약', '사이', '연속성', '초월', '성의', '긴장', '관계', '살피', '구약', '성취', '관점', '마태복음', '연구', '마태복음', '신', '학적', '주제', '하늘나라', '하나님', '나라', '기독론', '교회론', '관점', '본문', '주해', '있기에', '목회자', '목회', '설교', '준비', '유용하게', '쓸', '특히', '열', '주제', '심도', '있게', '다룬', '심층', '연구', '마태복음', '신', '학적', '주제', '난제', '이해', '데', '꼭', '필요한', '자료', '마태복음', '헬라어', '번역', '세기', '시대', '상황', '이해', '마태복음', '구절', '해설', '그리스도인', '삶', '위', '적용', '방대한', '주석', '안', '들어']"
종말론 ,한국조직신학회,대한기독교서회,년 월 일,15,종교,"['최인식', '제대', '조직', '신학회', '회장', '이며', '신학대', '교수', '예수', '걷는', '유대교', '산책', '저자', '정', '지련', '감리교', '천성', '서신', '학원', '교수', '이며', '신학', '고전', '역서', '저자', '성홍열', '아세아연합신학대', '교수', '이며', '사도신경', '연구', '저자', '이오', '갑', '그리스도', '대학교', '신', '학부', '교수', '이며', '칼뱅', '신', '세계', '저자', '이석규', '신학대', '강', '사이', '며', '몰트만', '자서전', '공역', '저자', '하신', '건', '신학대', '교수', '이며', '종말론', '역사', '주제', '저자', '정기', '철', '호남신학대', '교수', '이며', '시', '간문제', '종말론', '저자', '권득칠', '루터', '대학교', '교수', '이며', '창조', '신앙', '생태', '영성', '공저', '저자', '최윤', '밴', '장로회', '신학대', '교수', '이며', '잊힌', '종교개혁', '마르틴', '부처', '저자', '양', '신', '혜', '안양', '대학교', '교양', '대학교수', '이며', '칼빈', '종교', '관용', '대한', '이해', '저자', '이찬', '석', '협성대', '신', '학부', '교수', '이며', '탈', '식민', '지론', '아시아', '신학', '저자', '김재', '진', '계명대', '교수', '이며', '현', '기독교', '학술원', '연', '부장', '현실', '경험', '신학', '저자', '이상은', '장로회', '신학대', '강', '사이', '며', '계시', '열어', '밝혀지는', '비밀', '기초', '존재론', '관점', '본', '융', '에의', '신', '학적', '기획', '저자', '김옥주', '세', '대학교', '강사', '이며', '성삼위일체', '공동체', '공역', '저자', '최', '민욱', '전주대학교', '강사', '이며', '판넨', '베르크', '장', '하나님', '프로그램', '하나님', '본질', '특성', '라카', '토슈', '연구', '저자', '승선', '신', '대학교', '강', '사이', '며', '후기', '정초', '주의', '기독교', '신학', '볼프', '하르트', '판넨', '베르크', '한스', '프라이', '신학', '후기', '정초', '주의', '해석', '저자', '김정숙', '감리교', '신학대', '교수', '이며', '세기', '세계', '화', '시대', '종말론', '영성', '으로서의', '민중', '신학', '저자', '배영식', '한일장신대', '교수', '이며', '경건', '신앙', '저자', '감정', '형', '장로회', '신학대', '강사', '이며', '저자', '이명건', '길림', '사범', '대학교', '교수', '이며', '무함마드', '예수', '이슬람', '저자']","['종말론', '대한', '다양한', '관점', '한눈', '조직', '신학회', '기획', '특집', '시리즈', '하나로', '교회론', '그리스도론', '신론', '번째', '책', '책', '종말론', '대한', '다양한', '관점', '쉽게', '접', '있도록', '구성', '되었다', '세기', '소위', '포스트모던', '사회', '직면', '현대', '교회', '까지의', '종말론', '서론', '이해', '넘어서', '하나님', '나라', '선포', '변증', '하며', '살아가야', '인지', '묻는', '새로운', '종말론', '질문', '타당', '대답', '제시', '해야', '저자', '이를', '위해', '서', '지난', '교회', '역사', '가운데', '신', '학적', '크게', '기여', '학자', '시대', '순', '선정', '하여', '종말론', '사상', '그리스도', '인들', '이면', '든지', '쉽게', '이해', '있도록', '소개', '하였다', '독자', '책', '종말론', '대한', '역사', '신', '학적', '통찰', '폭넓게', '이룰', '있으며', '하나님', '말씀', '대한', '바른', '이해', '바른', '실천', '에까지', '나아갈', '신', '학계', '교', '계', '내놓는', '조직', '신학회', '기획', '시리즈', '교회', '건강한', '신', '학적', '사고', '혜안', '가질', '있게', '위해', '기획', '되었다']"
생명윤리의 이해 ,엘리오 스그레챠,가톨릭출판사,년 월 일,15,종교,[],[]
세계 교회사 여행 ,장 콩비 노성기 이종혁,가톨릭출판사,년 월 일,15,종교,"['연월일', '출생', '사제품', '리옹', '교구', '사제', '이자', '리옹', '가톨릭', '대학교', '교회', '선교', '역사', '부문', '명예', '교수', '교회', '역사', '집대성', '널리', '알려져', '편', '논문', '썼고', '다양한', '세미나', '학회', '중추', '역할', '그리스도교', '전파', '문화', '접변', '대한', '유럽', '교류', '센터', '재정', '비서', '이자', '회계', '업무', '담당', '으로서도', '활발하게', '활동', '저서', '로는', '영어', '스페인어', '여러', '나라', '언어', '번역', '되어', '나온', '비롯', '하여', '공저', '공저', '공저']","['교회', '역사', '수많은', '원전', '한눈', '볼', '단', '권', '책', '세계', '교', '회사', '여행', '프랑스', '장', '콩', '비', '신부', '교회', '사를', '재미있는', '이야기', '형식', '집대성', '책', '권', '사도', '복음', '하던', '교회', '유럽', '지배', '하던', '중세', '까지의', '이야기', '담겨', '역사', '주로', '나열', '교', '회사', '책', '달리', '당시', '시대', '상황', '잘', '반영', '주는', '원전', '수록', '되어', '점', '가장', '큰', '특징', '디다', '케', '사도전승', '에우세비우스', '교', '회사', '헤르', '마스', '목자', '교회', '사를', '아는', '데', '필요하면서도', '접', '힘든', '원전', '한눈', '볼', '독특한', '삽화', '수록', '되어', '보는', '재미', '더한다', '책', '교', '회사', '관심', '위', '필독', '서', '로서', '역사', '사건', '생생하게', '접', '교회', '사의', '흐름', '자연', '스럽게', '이해', '데', '도움', '될']"
일곱 성사 하느님 은총의 표지,손희송,가톨릭대학교출판부,년 월 일,14,종교,"['경기도', '연천', '태어나', '오스트리아', '인스브루크', '대학교', '교의', '신학', '석사', '학위', '받았고', '사제', '서품', '되었다', '귀국', '하여', '대교구', '용산', '성당', '주임', '신부', '했으며', '가톨릭', '대학교', '신학', '대학원', '교의', '신학', '박사', '학위', '취득', '가톨릭', '대학교', '신학', '대학교수', '이며', '저서', '그리스도교', '신학', '근본', '규범', '예수', '그리스도', '열려라', '성사', '성사', '하느님', '현', '존', '표지', '희망이', '주님', '쓰시겠답니다', '신비', '만나는', '믿으셨으니', '정녕', '복되십니다', '미사', '마음', '문', '열다']","['성사', '하느님', '은총', '표지', '성사', '각론', '각론', '들어가기', '성사', '총론', '과의', '연결', '위해', '서', '성사', '개념', '간략하게', '정리', '하여', '제시', '하였다', '성사', '순차', '다루었는데', '성', '서적', '근거', '역사', '발전', '과정', '살펴본', '후', '조직신학', '관점', '종합', '방식', '내용', '전개', '하였다']"
보편 공의회 문헌집 제권 전편,주세페 알베리고 김영국,가톨릭출판사,년 월 일,14,종교,[],"['책', '가톨릭교회', '역사상', '있었던', '번째', '보편', '공의회', '열네', '번째', '보편', '공의회', '총', '개', '보편', '공의회', '문헌', '번역', '중세', '후반', '부를', '지내면서', '교회', '시기', '별로', '마주친', '위기', '식', '극복', '했는지를', '여실히', '보여', '주는', '문헌', '앞서', '출', '간', '보편', '공의회', '문헌', '권', '트렌토', '공의회', '차', '바티칸', '공의회', '문헌', '이어', '출', '간', '책', '차', '라테', '란', '공의회', '차', '리옹', '공의회', '문', '헌', '집', '다루고', '차', '라테', '란', '공의회', '성직', '서', '임권', '관', '문제', '비롯', '하여', '교회', '자유', '사안', '다루었고', '차', '라테', '란', '공의회', '분열', '되었던', '로마교회', '인노', '첸', '시오', '세', '중심', '일치', '회복', '확고히', '하려는', '시도', '차', '라테', '란', '공의회', '다시', '세', '명의', '교황', '분열', '로마교회', '일치', '강화하는', '데', '초점', '맞추었고', '동시', '교회', '개혁', '관', '수많은', '법규', '제정', '하였다', '차', '라테', '란', '공의회', '교회', '자유', '확보', '로마', '주교', '수위', '권', '확립', '이라는', '최대', '성과', '이뤘다', '교황', '교회', '재건', '위해', '단자', '격렬한', '전쟁', '벌이겠다는', '의도', '새로운', '십자군', '운동', '개혁', '운동', '선포', '하였다', '차', '리옹', '공의회', '교황', '황제', '폐위', '주도했다', '성지', '위기', '동방', '제국', '어려운', '상황', '신속하게', '제책', '세웠으며', '차', '리옹', '공의회', '그리스인', '과의', '재결합', '십자군', '운동', '교회', '개혁', '이라는', '세', '주제', '다루었다']"
혼인 무효 소송법,한영만,가톨릭대학교출판부,년 월 일,14,종교,"['천주교', '대교구', '신부', '가톨릭', '대학교', '교회법', '대학원', '교수']",[]
