도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
미래의 부,이지성,차이정원,년 월 일,8,경제 경영,"['글', '쓰기', '시작', '교육', '계발', '인문학', '다양한', '분야', '서른', '권', '넘는', '책', '출', '간', '대표', '작', '꿈꾸는', '다락방', '리딩', '리드', '라', '에이트', '에이트', '싱크', '인문학', '스무', '지지', '않기를', '일독', '독', '주요', '저서', '미국', '중국', '대만', '일본', '베트남', '인도네시아', '번역', '출', '간', '되었다', '스무', '작가', '되고', '싶다는', '꿈', '꾸었다', '주변', '무시', '비웃을', '도서관', '책', '꿈', '응원', '주었다', '꿈', '이루어진다고', '믿으면', '현실', '된다고', '말', '해주었다', '그로', '뒤', '꿈', '이룬', '공통점', '알리기', '위해', '꿈꾸는', '다락방', '썼다', '베스트셀러', '스', '테디', '셀러', '읽히고', '있지만', '그런', '아니었다', '그럼에도', '포기', '않았다', '더욱', '생생하게', '꿈꾸었다', '그러자', '놀라운', '속도', '베스트셀러', '꿈', '이루어졌다']","['석유', '데이터', '부동산', '데이터', '센터', '코로나', '가속', '화', '차', '산업혁명', '시대', '부의', '흐름', '따라잡기', '위', '가장', '친절하고', '직관', '안내서', '작가', '부동산', '가격', '폭등', '고령화', '경제', '난', '국민', '맞닥뜨리', '게', '될', '암울한', '미래', '해답', '미국', '우량', '주식', '장기', '투자', '찾았다', '서', '말', '미국', '우량', '주식', '장기', '투자', '단기간', '높은', '수익', '얻고자', '주식', '투자', '열풍', '과는', '결', '다르다', '책', '비메', '모리', '반도체', '자율', '주행', '데이터', '센터', '클라우드', '헬', '스케', '산업', '차', '산업혁명', '모든', '열쇠', '쥐', '미국', '미국', '주식시장', '에서도', '우량', '주식', '장기', '투자', '관', '가장', '친절하고', '직관', '안내서', '작가', '앞', '이어질', '인공', '지능', '시대', '세계', '경제', '주도할', '국가', '기업', '비전을', '읽어내고', '가치', '장기', '투자', '위', '해서는', '많은', '공부', '인내심', '강력한', '믿음', '필요하다고', '역설', '미래', '부는', '크게', '부로', '나뉜다', '부', '대한민국', '마주', '될', '암울한', '미래', '냉철하게', '조', '망', '해법', '시한', '부', '투자', '귀', '재', '워런', '버핏', '철학', '파도', '에도', '흔들리지', '않고', '투자', '원칙', '신념', '지키는', '법', '배운다', '부', '방법', '곳', '투자', '시작', '좋을지를', '관점', '짚어', '본다', '특히', '부', '펼쳐지는', '미래', '부', '관', '정보', '앞', '삶', '존엄성', '지키기', '위해', '시작', '해야', '최소한', '경제', '지식', '이자', '행동', '강령', '미래', '부을', '읽고', '나면', '해외', '주식', '앱', '찾아', '다운로드', '중인', '발견', '될', '사려던', '운동화', '주식', '바꾸려던', '핸드폰', '애플', '주식', '매수', '하며', '새로운', '부의', '흐름', '올라탈', '대비', '시작', '결코', '쉬운', '길은', '아니지만', '의지', '있다면', '시작', '책', '그런', '힘']"
플랫폼 레볼루션,마셜 밴 앨스타인 상지트 폴 초더리 제프리 파커 이현경,부키,년 월 일,8,경제 경영,"['보스턴', '대학', '교수', '이며', '매사추세츠', '공과대학', '디지털', '경제', '이니셔티브', '방문', '교수', '이자', '연구원', '정보', '경제학', '세계', '전문가', '이며', '정보', '기술', '생산', '성과', '네트워크', '이론', '핵심', '기여', '전직', '기업가', '이기도', '했던', '스타트업', '글로벌', '대', '기업', '대상', '컨설팅', '수행', '예일', '대학', '학사', '학위', '예서', '석사', '학위', '박사', '학위']","['차', '산업혁명', '주인공', '플랫폼', '축하', '거나', '활용', '자가', '될', '차', '산업혁명', '외치', '정부', '앞장서서', '외치', '기업', '여기저기', '서', '후렴구', '끝없이', '되', '뇌', '서점', '차', '산업혁명', '책', '장기', '베스트셀러', '위치', '올랐고', '미래', '전망', '책', '차', '산업혁명', '연결', '되어', '있', '음', '강조', '차', '산업혁명', '중요하다', '차', '산업혁명', '추구', '인공', '지능', '사물', '인터넷', '클라우드', '컴퓨팅', '빅데이터', '모바일', '프린팅', '로봇공학', '생명공학', '나노기술', '신', '기술', '만이', '아니다', '기술', '결합', '되어', '모든', '제품', '네트워크', '연결함으로써', '사물', '지능', '화해', '초연', '결과', '초지', '지능', '이뤄내고', '이를', '기반', '기존', '산업혁명', '비해', '넓은', '범위', '빠른', '속도', '크게', '영향', '끼치게', '된다는', '차', '산업혁명', '차', '산업혁명', '시대', '지배', '플랫폼', '비즈니스', '관', '최초', '개설', '서', '이자', '스터디', '케이스', '북', '세계', '권위자', '이자', '석', '학', '마셜', '밴', '앨', '스타인', '보스턴', '대학교수', '상지', '트', '폴', '초', '드리', '플랫폼', '싱킹', '랩스', '설립', '제프리', '파커', '다트머스', '대학교수', '공동', '저술', '플랫폼', '지배', '되었는지', '글로벌', '대기업', '플랫폼', '기업', '밀리는', '이유', '인지', '시작', '플랫폼', '디자인', '해야', '하는지', '기존', '기업', '대응', '방법', '으로는', '뭐', '있는지', '론칭', '해야', '수익', '창', '출은', '어디서', '해야', '하는지', '개방', '폭', '해야', '관리', '민주', '좋은지', '자유', '주의', '좋은지', '비즈니스', '와는', '경영', '지표', '다르고', '경영', '전략', '지', '규제', '게', '산업', '플랫폼', '기업', '희생양', '될', '가능성', '높은지', '플랫폼', '기업', '성공', '실패', '케이스', '구체', '알려', '준다', '플랫폼', '구축', '있거나', '기존', '기업', '플랫폼', '기업', '전환', '관심', '있다면', '많은', '영감', '얻게', '될']"
어서 오세요 휴남동 서점입니다,황보름,클레이하우스,년 월 일,8,소설시희곡,"['대학', '컴퓨터공학', '전공', '소프트웨어', '번의', '입사', '퇴사', '반복', '하면서도', '읽고', '쓰는', '으로서의', '정체', '성은', '잃지', '않고', '지은', '책', '읽겠습니다', '난생처음', '킥복싱', '거리', '좋다']","['받아들여지고', '있다는', '이렇게', '슬프고도', '좋을', '줄', '이야', '브런치', '북', '전자책', '출판', '프로젝트', '수상작', '독자', '요청', '쇄도', '전격', '종이', '책', '출', '간', '책', '서점', '새로운', '관계', '만들고', '스스로', '일어서기', '위해', '애쓰는', '이야기', '깊이', '있게', '펼쳐진다', '소설가', '김금희', '심사평', '에나', '있을', '같은', '동네', '후미진', '골목길', '오가는', '많지', '않은', '가정', '집', '사이', '평범한', '동네', '서점', '들어선다', '남동', '서점', '슬픈', '사연', '갖고', '얼굴', '아무런', '의욕', '보이지', '않는', '서점', '주인', '영주', '달', '간', '손님', '듯', '않고', '가만히', '앉아', '책', '읽는다', '그렇게', '잃어버린', '되찾는', '기분', '하루하루', '보내다', '소진', '되고', '텅', '빈', '같았던', '내면', '서서히', '사라진다', '그러다', '깨닫는다', '꽤', '건강해졌다는', '남동', '서점', '완전히', '새로운', '공간', '된다', '모이', '감정', '모이', '마다의', '이야기', '모이는', '공간', '바리스타', '민준', '로스팅', '대표', '지미', '작가', '승', '우', '단골', '손님', '정서', '사는', '게', '재미없는', '고등학생', '민철', '희주', '크고', '작은', '상처', '희망', '가진', '남동', '서점', '이라는', '공간', '안식처', '삼아', '살아가는', '법', '배운다', '오세요', '남동', '서점', '입니다는', '잃어버린', '채', '있지만', '사는', '데', '꼭', '필요한', '가득한', '책', '배려', '친절', '거리', '지킬', '줄', '아는', '끼리', '우정', '느슨한', '연대', '진솔하고', '깊이', '대화', '출', '간', '전자책', '베스트셀러', '오르며', '수많은', '독자', '찬사', '받은', '소설', '독자', '강력한', '요청', '마침내', '종이', '책', '다시', '태어났다']"
방금 떠나온 세계,김초엽,한겨레출판,년 월 일,8,소설시희곡,"['소설가', '년생', '포스텍', '화학', '전공', '생화학', '석사', '학위', '관내', '분실', '빛', '속도', '없다', '면', '과학', '문학상', '중단', '편', '대상', '가작', '수상하며', '작품', '활동', '시작', '쓴', '책', '소설', '집', '빛', '속도', '없다면', '원통', '안', '소녀', '지은', '책', '사이보그', '되다가', '여러', '앤솔러지', '참여', '작가', '문학동네', '젊은', '작가', '수상했다', '우주', '대해', '상상', '걸', '좋아하지만', '우주', '직접', '가고', '싶지는', '않은', '작가', '환상', '시공간', '여행', '외계', '행성', '탐사', '이야기', '열광한다', '취미', '두', '달마', '바뀌는데', '가장', '오래', '가는', '건', '게임', '집', '모든', '종류', '게임', '콘솔', '커다란', '스크린', '구비', '게임방', '만들고', '스스로', '완전히', '격리', '계획', '세우고']","['사랑', '입자', '타고', '낯선', '세계', '떠', '경이', '롭고', '아름다운', '우주', '저편', '이야기', '빛', '속도', '없다면', '김', '초연', '두', '번째', '소설', '집', '방금', '떠나온', '세계', '관내', '분실', '빛', '속도', '없다', '면', '과학', '문학상', '중단', '편', '대상', '가작', '동시', '수상하며', '문학', '미래', '떠오른', '김', '초연', '작가', '소설', '부가', '판매', '되었던', '첫', '소설', '집', '빛', '속도', '없다면', '만에', '나오는', '두', '번째', '소설', '집', '이기도', '젊은', '작가', '수상작', '인지', '공간', '문', '소설', '선정', '오래된', '협약', '포함', '나와', '세계', '사랑', '이해', '하려는', '마음', '쓴', '경이', '롭고', '아름다운', '편의', '소설', '담았다', '소설', '집', '작가', '섬세한', '문장', '꿋꿋한', '서사', '타자', '대한', '깊은', '사유', '더해', '세심', '관찰자', '로서', '낯선', '우주', '저편', '이야기', '김초', '협만', '세계', '안', '온전히', '담아', '낸다', '첫', '소설', '집', '간접', '으로만', '그려졌던', '사회', '문제', '발짝', '가까이', '끌어', '온다', '소설', '집', '작가', '섬세한', '문장', '꿋꿋한', '서사', '타자', '대한', '깊은', '사유', '더해', '세심', '관찰자', '로서', '낯선', '우주', '저편', '이야기', '김초', '협만', '세계', '안', '온전히', '담아', '낸다', '첫', '소설', '집', '간접', '으로만', '그려졌던', '사회', '문제', '발짝', '가까이', '끌어', '온다', '긴', '초엽', '그리는', '인물', '하나같이', '사랑', '이해', '바탕', '살아가지만', '사랑', '이해', '참고', '멈추는', '아니라', '현실', '안주', '사회', '전복', '꿈꾼다', '되기', '위해', '동생', '에게서', '도망', '치고', '캐빈', '방정식', '되기', '위해', '연인', '통보', '하며', '로라', '되기', '위해', '정상인', '테러', '일으킨다', '마리', '춤', '소외', '되고', '배제', '존재', '로서', '장애', '대한', '은유', '소설', '속', '인물', '드러난다']"
심리학이란 무엇인가,길리안 버틀러 프리다 맥마누스 이재현,동문선,년 월 일,8,인문,[],"['옥스퍼드', '대학', '입문', '총서', '시리즈', '심리학', '개론', '서', '두뇌', '대한', '과학', '연구', '이해', '쉽고', '재미있게', '볼', '있도록', '구성', '하였다']"
밝은 밤,최은영,문학동네,년 월 일,8,소설시희곡,"['삼색', '고양이', '날', '태어나', '삼색', '고양이', '고등어', '고양이', '사는', '소설가', '타고난', '집', '수이', '장기간', '세계', '꿈꾼다', '여행', '글쓰기', '고양이', '바다', '잠', '좋아한다', '콤플렉스', '약점', '이라고', '여겼던', '힘', '살아가고', '경기', '광명', '태어났으며', '고려대학교', '국어', '국문학', '졸업', '본격', '작품', '활동', '시작', '지은', '책', '소설', '집', '쇼코', '미소', '무', '해한', '장편소설', '밝은', '밤', '문학동네', '젊은', '작가', '허균', '문학', '작가', '김준성', '문학상', '이해', '소설', '문학상', '구상', '문학상', '젊은', '작가', '일보', '문학상', '대산문학상', '수상했다']","['백', '감싸', '안으며', '이어지는', '사랑', '숨', '기록', '쇼코', '미소', '무', '해한', '최은영', '첫', '장편소설', '공감', '불러일으키는', '이야기', '서정', '이며', '사려', '깊은', '문장', '안', '자리', '뜨거운', '문', '의식', '등단', '줄곧', '폭넓은', '독자', '지지', '문학', '조명', '두루', '받고', '작가', '최은영', '첫', '장편소설', '문화', '계', '뽑은', '차세대', '주목', '작가', '동아일보', '소설가', '뽑은', '소설', '교보', '문고', '주관', '독자', '뽑은', '국문학', '미래', '될', '젊은', '작가', '예스', '차세대', '소설', '이끌', '작가', '논', '면', '분야', '막론', '많은', '머릿속', '가장', '선명히', '떠오르며', '활발한', '작품', '활동', '이어가던', '최은영', '작가', '예정', '돼', '있던', '소설', '작업', '중단', '채', '차례', '숨', '고르며', '멈춰', '선다', '의욕', '소설', '작업', '매진', '하던', '작가', '가져야', '했던', '공백', '다시', '쓰는', '세계', '초대', '받아', '작가', '말', '서기', '보낸', '이자', '소설', '속', '인물', '찾아오기를', '기다리는', '이기도', '밝은', '밤', '그런', '작가', '봄', '겨울', '꼬박', '계간', '문학동네', '연재', '작품', '공', '다듬은', '끝', '선보이는', '첫', '장편소설', '쇼코', '미소', '한지', '영주', '모래', '지은', '집', '긴', '호흡', '이야기', '이끌어가는', '중편소설', '특히', '강점', '보여', '온', '작가', '특장', '한껏', '발휘', '작품', '첫', '소설', '집', '쇼코', '미소', '출', '간', '인터뷰', '장편', '계획', '묻는', '질문', '작가', '할머니', '땅', '살았던', '여성', '이야기', '써', '보고', '싶다는', '바람', '요', '라고', '말', '했던', '바', '밝은', '밤', '작가', '오랫동안', '마음속', '품어', '왔던', '증조모', '할머니', '나로', '이어지는', '대의', '삶', '비추며', '자연', '스럽게', '백', '관통', '증조모', '에게서', '시작', '되어', '에게로', '이어지는', '이야기', '에게서', '출발', '증조모', '향', '하며', '쓰이는', '이야기', '서로', '넘나', '들며', '서서히', '간격', '메워', '입', '이야기', '전해진다는', '건', '서로', '살리고', '살아내는', '숨', '연쇄', '과정', '이기도', '하다는', '이야기', '가진', '본연', '힘', '이기도', '하다는', '느끼게', '될', '은은하며', '강인한', '존재', '감', '서서히', '주위', '밝게', '감싸는', '최은영', '소설', '도착']"
미래와 진로를 고민하는 대가 준비해야 할 것들,김주형,미래문화사,년 월 일,8,자기계발,"['고등학교', '시절', '수능', '공부', '영어', '공부', '하여', '토익', '성적', '만으로', '경희대학교', '테크노', '공', '학부', '입학', '산업', '공', '학과', '진로', '택', '국제', '자격증', '국제', '공인', '생산', '재고', '관리사', '취득', '했고', '같은', '입사', '공급망', '관리', '부서', '째', '근무', '있으며', '까지의', '경험', '토대', '세대', '동생', '어린', '조언', '해주기', '위해', '글', '쓰기', '시작', '생', '강연', '강의', '저자', '랜디', '포', '롤', '모델', '연', '강연', '동기부여', '강사', '부', '판매', '베스트셀러', '작가', '되고', '세', '되기', '세계', '한다는', '목표', '있으며', '언제나', '선택', '집중', '삶', '살기', '위해', '노력']","['현실', '타협', '삶', '에서도', '행복', '만드는', '방법', '꿈꾸기에는', '불안하고', '포기', '하기에는', '억울한', '대를', '위', '청춘', '사용설명서', '후회', '없는', '살기', '위해', '대에', '준비', '해야', '제시', '저자', '경험', '바탕', '꿈', '현실', '사이', '방황', '대들이', '일상', '실행', '실질', '조언', '건네고', '태국', '인도네시아', '에서도', '책', '발간', '되어', '나라', '대들에게', '꿈', '희망', '주고']"
침묵의 봄,레이첼 카슨 김은령 홍욱희,에코리브르,년 월 일,8,사회 정치,"['생태학', '시대', '이자', '환경', '중요성', '깨워', '준', '레이첼', '카슨', '타임지', '뽑은', '세기', '변화', '시킨', '가운데', '연월일', '펜실베이니아', '주', '스프링', '데일', '태어난', '그녀', '언제나', '작가', '되고', '싶어', '하였다', '펜실베이니아', '대학', '오늘날', '채텀', '대학', '공부', '하던', '전공', '문학', '생물학', '바꾸었는데', '졸업', '과학', '전공', '학위', '받은', '보기', '드문', '여학생', '이기도', '졸업', '카슨', '우즈', '홀', '해양', '연구소', '레이첼', '카슨', '대공황', '시절', '미국', '어업', '국', '들어가', '라디오', '대본', '쓰는', '했으며', '볼티모어', '선', '지에', '박물학', '관', '특별', '기사', '기고', '하여', '어려운', '가정', '형편', '부족한', '수입', '보충', '과학자', '이자', '편집자', '로서', '연방', '공무원', '근무', '시작', '연간', '했으며', '미국', '어류', '야생동물', '궁', '발간', '모든', '출판물', '대한', '편집', '책임자', '자리', '승진', '미국', '어류', '야생동물', '궁', '해양생물학자', '레이첼', '카슨', '글', '쓰는', '데', '전력', '위해', '그만두어다', '생물', '학도', '로서', '오랫동안', '자연', '연구', '식물', '동물', '공동체', '이루어', '살아가고', '자연', '영향', '끼치면', '연쇄', '반응', '이루어', '간다', '알리', '싶어', '그녀', '메인', '주', '자연보호', '협회', '지부', '창설', '관여', '하였으며', '남지', '않은', '미개발', '지역', '주립', '공원', '국립공원', '만들어야', '한다고', '역설', '시적', '산문', '정확한', '과학', '지식', '독특하게', '결합', '글', '쓰는', '그녀', '주변', '바다', '발표', '세계', '문학', '성과', '인정받았다', '내셔널', '북', '어워드', '논픽션', '수상했고', '존', '버', '우즈', '메달', '뉴욕', '동물학', '회의', '골드', '메달', '오듀본', '소사이어티', '메달', '그녀', '영국', '왕립', '문', '학회', '초빙교수', '였고', '미국', '학술원', '회원', '선출', '되', '기도', '하였다', '작가', '첫', '번째', '책', '해풍', '서는', '세계', '살충제', '남용', '위험', '널리', '알린', '책', '침묵', '봄', '출판', '되었다', '자연사', '관', '카슨', '기사', '애틀랜틱', '먼슬리', '뉴요커', '리더', '스', '다이제스트', '홀리데이', '유력', '잡지', '소개', '되었다', '해양생물학', '저서', '완결', '편이', '라', '바다', '가장자리', '핵폐기물', '해양', '투척', '반대', '하며', '세계', '위험', '경고', '하였다', '열', '성적', '생태', '주의자', '이자', '보호', '주의자', '카슨', '연월일', '세', '암', '사망', '하였다', '그녀', '대표', '작', '침묵', '봄', '환경문제', '관심', '지', '않던', '저자', '봄', '왔는데도', '꽃', '피지', '않고', '새', '울', '지', '않는', '미래', '올', '있다고', '깨워주며', '쓴', '책', '생태계', '파괴', '환경', '재앙', '대한', '경종', '울려', '준', '고전', '이라고', '서구', '환경', '역사', '책', '출', '간', '환경', '이슈', '폭', '사회', '운동', '촉발', '시킨', '결정', '타로', '평가', '되고']","['세기', '가장', '큰', '영향력', '미친', '책', '컬', '지는', '침묵', '봄', '개정판', '무분별', '살충제', '파괴', '야생', '생물', '계', '모습', '적나라하게', '공개', '큰', '충격', '줬던', '책', '언론', '비난', '책', '출판', '막으려는', '화학', '업계', '거', '센', '방해', '에도', '카슨', '환경', '문제', '대한', '새로운', '대중', '인식', '이끌어내며', '정부', '정책', '변화', '현대', '환경운동', '촉발', '시키', '기도', '서문', '후기', '완전히', '새롭게', '단장', '되었으며', '출', '간', '본에는', '없던', '원서', '에도', '없었으면', '찾아보기를', '새롭게', '추가', '편집', '장정', '바뀌어서', '출', '간', '되었다']"
질서 너머,조던  피터슨 김한영,웅진지식하우스,년 월 일,7,인문,"['토론토', '대학교', '심리학', '교수', '임상심리학', '법칙', '일약', '베스트셀러', '작가', '되었다', '앨버타', '대학교', '정치학', '학사', '학위', '받았고', '맥길', '대학교', '임상심리학', '박사학위', '하버드', '대학교', '심리', '학과', '교수', '재직', '스펙', '테이', '터', '지는', '피터슨', '수년', '세계', '무대', '나타난', '중요한', '사상가', '명', '이라고', '평', '피터슨', '유튜브', '채널', '온라인', '정신건강', '프로그램', '폭발', '조회', '기록', '하며', '수많은', '성원', '받고', '지은', '책', '의미', '지도']","['피터슨', '돌아왔다', '세계', '젊은이', '열광', '시킨', '법칙', '완결', '판', '탓', '방', '정리', '하라', '어깨', '펴고', '똑바로', '서라', '명징', '조언', '담은', '법칙', '세계', '부', '판매', '고를', '올린', '하버드대', '심리학', '교수', '조던', '피터슨', '만에', '신작', '질서', '너머', '돌아왔다', '질서', '너머', '인가', '있는지', '최고', '모습', '상상', '추구', '해야', '마땅하다', '법칙', '이니까', '질서', '혼돈', '해독제', '될', '있지만', '완벽하지', '끝없이', '변화', '이미', '아는', '얻은', '안주', '면', '아무리', '어렵게', '얻었던들', '질서', '딱딱하게', '굳어', '버린다', '본래', '질서', '혼돈', '좋다', '말', '없고', '만물', '사이', '끝없이', '간다', '발', '질서', '영역', '두고', '발', '밖에', '미지', '세계', '디뎌야', '혼돈', '속', '위험', '도사', '리지', '나아질', '기회', '가능성', '질서', '너머', '혼돈', '잠재우는', '한발', '나아가', '혼돈', '안', '가능성', '기꺼이', '껴안도록', '냉소', '두려움', '껍질', '깨는', '강력한', '법칙', '시', '함', '독자', '다시', '뜨겁게', '달군다']"
의약품기기분석학,약품분석학분과회,동명사,년 월 일,7,대학교재,[],[]
자본론 공부,김수행,돌베개,년 월 일,7,사회 정치,"['일본', '태어나', '해방', '귀국', '고등학교', '대구', '살았다', '서울대학교', '상과', '대학', '경', '학과', '입학', '학사', '석사', '학위', '가정', '형편', '어려워', '모교', '대', '상고', '주는', '장학금', '서울대학교', '경제학', '다녔다', '대학', '학년', '일본어', '공부', '하여', '일본', '책', '읽으면서', '마르크스', '사상', '일찍', '접', '석사', '학위', '논문', '금융자본', '성립', '관', '연구', '였다', '통일', '혁명', '당', '사건', '서울대', '조교', '생활', '그만두고', '외환은행', '조', '사부', '들어가', '런던', '지점', '부임', '영국', '생활', '시작', '런던', '외환은행', '직원', '근무', '하다가', '영국', '복지', '사회', '공황', '경험', '복지국가', '공황', '빠지는', '자본주의', '체제', '이기', '임', '실감', '하여', '공황', '연구', '하려고', '런던', '대학교', '버크', '벡', '대학', '들어가', '아내', '주는', '돈', '경제학', '석사', '박사', '학위', '박사학위', '논문', '제목', '였지만', '귀국', '전두환', '독재', '정권', '박해', '받지', '않기', '위해', '지도', '교수', '상의', '하여', '주', '제목', '바꾸었다', '반', '독재', '투쟁', '앞장', '서던', '신', '대학교', '초청', '받아들여', '근무', '하다가', '항쟁', '불', '지핀', '학문', '자유', '화', '운동', '덕택', '서울대학교', '사회과학', '대학', '경', '학과', '부교수', '임용', '되었다', '금서', '분류', '되던', '자본론', '잡아갈', '테', '면', '잡아가라는', '배짱', '권', '두', '권', '번역', '출판', '권', '권', '두', '권', '출판', '자본론', '세', '권', '동일인', '한글', '번역', '출판', '첫', '사례', '였다', '서울대학교', '정년', '퇴임', '평생교육', '메카', '성공회대', '석좌교수', '마르크스', '경제학', '사회', '뿌리', '내리게', '사명', '기기', '관해', '알기', '쉬운', '책', '쓰고', '대중', '강연', '현실', '미래', '관', '이야기', '하려고', '마음먹고', '자본론', '현대', '해석', '자본주의', '경제', '위기', '공황', '자본주의', '새로운', '사회', '공저', '마르크스', '주의', '경제학', '도입', '전개', '과정', '새로운', '사회', '위', '경제', '이야기', '알기', '쉬운', '정치', '경제학', '김수행', '자본론', '경제', '말', '청소년', '위', '자본론', '세계', '대공황', '자본주의', '종말', '새로운', '사회', '사이', '집필', '했고', '자본론', '국부론', '고삐', '풀린', '자본주의', '공역', '금융', '자본론', '번역']","['최고', '마르크스', '경제학자', '김수행', '교수', '듣는', '자본론', '특강', '자본론', '공부', '마르크스', '경제학자', '대표', '김수행', '교수', '자본론', '특강', '김수행', '교수', '대중', '강연', '토대', '구성', '책', '방대한', '분량', '자본론', '권', '책', '잘', '정리', '그렇다고', '책', '단순히', '자본론', '요약', '해설', '책', '아니다', '도표', '그림', '마르크스', '자본론', '상세', '히', '설명', '한편', '원전', '자본론', '중요한', '구절', '소개', '함', '원전', '굳이', '읽지', '않아도', '마르크스', '메시지', '정확하게', '파악', '있도록', '사회', '문제', '세계', '문제', '자본론', '이론', '대입', '봄', '카를', '마르크스', '자본론', '뛰어넘어', '에도', '유용한', '책임', '밝혔다', '김수행', '교수', '책', '마르크스', '자본주의', '사회', '찬양', '했고', '비판', '했는가를', '이야기', '동시', '미래', '사회', '태아', '자본주의', '잉태', '있다는', '엄연한', '주목', '강조', '인지', '자본론', '읽어야', '현실', '올바로', '파악', '있을', '뿐', '아니라', '미래', '새로운', '사회', '바라볼', '있기']"
  엑셀 ,오해강 김경희,한빛아카데미,년 월 일,7, 모바일,"['한남', '대학교', '국제', '교육', '센터', '교수', '재직', '중이', '며', '대전', '지방', '국세청', '대', '상공회의소', '충북', '인력', '원', '대학교', '한남', '대학교', '배재대', '대전', '보건', '대학', '강의', '경력', '저서', '로는', '권', '합격', '권', '합격', '엑셀', '파워포인트', '컴퓨터', '활용', '능력', '급', '필기', '컴퓨터', '활용', '능력', '급', '실기']","['담은', '첫', '교재', '강의', '경력', '깊고', '풍부한', '전문', '강', '사진', '시험', '문제', '유형', '차례', '분석', '적중', '률', '높은', '수험', '서이다', '다년', '간', '기출', '문제', '분석', '데이터', '바탕', '출제', '가능성', '상중하', '구분', '하였고', '엑셀', '다양한', '접', '익힐', '자세한', '설명', '실었다', '술술', '예제', '실력', '점검', '확인', '문제', '단기간', '가뿐한', '자격증', '취득', '약속', '본', '교재', '예제', '소스', '한빛', '출판', '네트워크', '자료', '실', '다운로드']"
플랫폼 레볼루션,마셜 밴 앨스타인 상지트 폴 초더리 제프리 파커 이현경,부키,년 월 일,7,경제 경영,"['보스턴', '대학', '교수', '이며', '매사추세츠', '공과대학', '디지털', '경제', '이니셔티브', '방문', '교수', '이자', '연구원', '정보', '경제학', '세계', '전문가', '이며', '정보', '기술', '생산', '성과', '네트워크', '이론', '핵심', '기여', '전직', '기업가', '이기도', '했던', '스타트업', '글로벌', '대', '기업', '대상', '컨설팅', '수행', '예일', '대학', '학사', '학위', '예서', '석사', '학위', '박사', '학위']","['차', '산업혁명', '주인공', '플랫폼', '축하', '거나', '활용', '자가', '될', '차', '산업혁명', '외치', '정부', '앞장서서', '외치', '기업', '여기저기', '서', '후렴구', '끝없이', '되', '뇌', '서점', '차', '산업혁명', '책', '장기', '베스트셀러', '위치', '올랐고', '미래', '전망', '책', '차', '산업혁명', '연결', '되어', '있', '음', '강조', '차', '산업혁명', '중요하다', '차', '산업혁명', '추구', '인공', '지능', '사물', '인터넷', '클라우드', '컴퓨팅', '빅데이터', '모바일', '프린팅', '로봇공학', '생명공학', '나노기술', '신', '기술', '만이', '아니다', '기술', '결합', '되어', '모든', '제품', '네트워크', '연결함으로써', '사물', '지능', '화해', '초연', '결과', '초지', '지능', '이뤄내고', '이를', '기반', '기존', '산업혁명', '비해', '넓은', '범위', '빠른', '속도', '크게', '영향', '끼치게', '된다는', '차', '산업혁명', '차', '산업혁명', '시대', '지배', '플랫폼', '비즈니스', '관', '최초', '개설', '서', '이자', '스터디', '케이스', '북', '세계', '권위자', '이자', '석', '학', '마셜', '밴', '앨', '스타인', '보스턴', '대학교수', '상지', '트', '폴', '초', '드리', '플랫폼', '싱킹', '랩스', '설립', '제프리', '파커', '다트머스', '대학교수', '공동', '저술', '플랫폼', '지배', '되었는지', '글로벌', '대기업', '플랫폼', '기업', '밀리는', '이유', '인지', '시작', '플랫폼', '디자인', '해야', '하는지', '기존', '기업', '대응', '방법', '으로는', '뭐', '있는지', '론칭', '해야', '수익', '창', '출은', '어디서', '해야', '하는지', '개방', '폭', '해야', '관리', '민주', '좋은지', '자유', '주의', '좋은지', '비즈니스', '와는', '경영', '지표', '다르고', '경영', '전략', '지', '규제', '게', '산업', '플랫폼', '기업', '희생양', '될', '가능성', '높은지', '플랫폼', '기업', '성공', '실패', '케이스', '구체', '알려', '준다', '플랫폼', '구축', '있거나', '기존', '기업', '플랫폼', '기업', '전환', '관심', '있다면', '많은', '영감', '얻게', '될']"
