도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개,목차,출판사 서평,추천사
"[<h2 class=""gd_name"">불편한 편의점</h2>]","[<a href=""https://www.yes24.com/Product/Search?domain=ALL&amp;query=김호연&amp;authorNo=155412&amp;author=김호연"" target=""_blank"">김호연</a>]","[<a href=""javascript:void(0);"" onclick=""openUrl('https://www.yes24.com/Product/Search?domain=ALL&amp;query=%eb%82%98%eb%ac%b4%ec%98%86%ec%9d%98%ec%9e%90&amp;mkEntrNo=171328','Pcode','003_003')"">나무옆의자</a>]","[<span class=""gd_date"">2021년 04월 20일</span>]",90,소설/시/희곡,"영화·만화·소설을 넘나들며 온갖 이야기를 써나가는 전천후 스토리텔러. 1974년 서울생. 고려대학교 인문대학 국어국문학과를 졸업했다. 첫 직장인 영화사에서 공동 작업한 시나리오 「이중간첩」이 영화화되며 시나리오 작가가 되었다. 두 번째 직장인 출판사에서 만화 기획자로 일하며 쓴 「실험인간지대」가 제1회 부천만화스토리 공모전에서 대상을 수상하며 만화 스토리 작가가 되었다. 같은 출판사 소설 편집자로 남의 소설을 만지다가 급기야 전업 작가로 나섰다. 이후 ‘젊은 날 닥치는 대로 글쓰기’를 실천하던 중 장편소설 『망원동 브라더스』로 2013년 제9회 세계문학상 우수상을 수상하며 소설가가 되었다.장편소설 『망원동 브라더스』(2013), 『연적』(2015), 『고스트라이터즈』(2017), 『파우스터』(2019)와 산문집 『매일 쓰고 다시 쓰고 끝까지 씁니다』(2020)를 펴냈고, 영화 「이중간첩」(2003), 「태양을 쏴라」(2015)의 시나리오와 「남한산성」(2017)의 기획에 참여했다. 2021년 『망원동 브라더스』에 이은 ‘동네 이야기’ 시즌 2 『불편한 편의점』을 출간했다.","최고의 재미와 감동을 선사하는 K힐링소설의 원조
 
***주요 서점 종합 베스트셀러 1위
***국립중앙도서관 2022 올해의 책
***전국 37개 도시 올해의 책
***해외 18개국 판권 수출
***연극 [불편한 편의점] 절찬 상연 중

불편한데 자꾸 가고 싶은 편의점이 있다! 
힘들게 살아낸 오늘을 위로하는 편의점의 밤
정체불명의 알바로부터 시작된 웃음과 감동의 나비효과
『망원동 브라더스』 김호연의 ‘동네 이야기’ 시즌 2

2013년 세계문학상 우수상 수상작 『망원동 브라더스』로 데뷔한 후 일상적 현실을 위트 있게 그린 경쾌한 작품과 인간의 내밀한 욕망을 기발한 상상력으로 풀어낸 스릴러 장르를 오가며 독자적인 작품 세계를 쌓아올린 작가 김호연. 그의 다섯 번째 장편소설 『불편한 편의점』이 출간되었다. 『불편한 편의점』은 청파동 골목 모퉁이에 자리 잡은 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶의 속내와 희로애락을 따뜻하고 유머러스하게 담아낸 작품이다. 『망원동 브라더스』에서 망원동이라는 공간의 체험적 지리지를 잘 활용해 유쾌한 재미와 공감을 이끌어냈듯 이번에는 서울의 오래된 동네 청파동에 대한 공감각을 생생하게 포착해 또 하나의 흥미진진한 ‘동네 이야기’를 탄생시켰다. 

서울역에서 노숙인 생활을 하던 독고라는 남자가 어느 날 70대 여성의 지갑을 주워준 인연으로 그녀가 운영하는 편의점에서 야간 알바를 하면서 이야기가 시작된다. 덩치가 곰 같은 이 사내는 알코올성 치매로 과거를 기억하지 못하는 데다 말도 어눌하고 행동도 굼떠 과연 손님을 제대로 상대할 수 있을까 의구심을 갖게 하는데 웬걸, 의외로 그는 일을 꽤 잘해낼 뿐 아니라 주변 사람들을 묘하게 사로잡으면서 편의점의 밤을 지키는 든든한 일꾼이 되어간다. 

현실감 넘치는 캐릭터와 그들 간의 상호작용을 점입가경으로 형상화하는 데 일가견이 있는 작가의 작품답게 이 소설에서도 독특한 개성과 사연을 지닌 인물들이 차례로 등장해 서로 티격태격하며 별난 관계를 형성해간다. 고등학교에서 역사를 가르치다 정년퇴임하여 매사에 교사 본능이 발동하는 편의점 사장 염 여사를 필두로 20대 취준생 알바 시현, 50대 생계형 알바 오 여사, 매일 밤 야외 테이블에서 참참참(참깨라면, 참치김밥, 참이슬) 세트로 혼술을 하며 하루의 스트레스를 푸는 회사원 경만, 마지막이라는 각오로 청파동에 글을 쓰러 들어온 30대 희곡작가 인경, 호시탐탐 편의점을 팔아치울 기회를 엿보는 염 여사의 아들 민식, 민식의 의뢰를 받아 독고의 뒤를 캐는 사설탐정 곽이 그들이다. 제각기 녹록지 않은 인생의 무게와 현실적 문제를 안고 있는 이들은 각자의 시선으로 독고를 관찰하는데, 그 과정에서 발생하는 오해와 대립, 충돌과 반전, 이해와 공감은 자주 폭소를 자아내고 어느 순간 울컥 눈시울이 붉어지게 한다. 그렇게 골목길의 작은 편의점은 불편하기 짝이 없는 곳이었다가 고단한 삶을 위로하고 웃음을 나누는 특별한 공간이 된다.","[<div class=""infoWrap_txt"">
<textarea class=""txtContentText"" style=""display:none;"">
산해진미 도시락 &lt;br/&gt;제이에스 오브 제이에스 &lt;br/&gt;삼각김밥의 용도 &lt;br/&gt;원 플러스 원 &lt;br/&gt;불편한 편의점 &lt;br/&gt;네 캔에 만 원 &lt;br/&gt;폐기 상품이지만 아직 괜찮아 &lt;br/&gt;ALWAYS &lt;br/&gt;&lt;br/&gt;감사의 글 &lt;br/&gt;                </textarea>
</div>]","[<div class=""infoWrap_txt"">
<b>원 플러스 원의 기쁨, 삼각김밥 모양의 슬픔, 만 원에 네 번의 폭소가 터지는 곳!<br/>힘겨운 시대를 살아가는 우리들에게 다가온 조금 특별한 편의점 이야기 </b><br/><br/>2013년 세계문학상 우수상 수상작 『망원동 브라더스』로 데뷔한 후 일상적 현실을 위트 있게 그린 경쾌한 작품과 인간의 내밀한 욕망을 기발한 상상력으로 풀어낸 스릴러 장르를 오가며 독자적인 작품 세계를 쌓아올린 작가 김호연. 그의 다섯 번째 장편소설 『불편한 편의점』이 나무옆의자에서 출간되었다. 『불편한 편의점』은 청파동 골목 모퉁이에 자리 잡은 작은 편의점을 무대로 힘겨운 시대를 살아가는 우리 이웃들의 삶의 속내와 희로애락을 따뜻하고 유머러스하게 담아낸 작품이다. 『망원동 브라더스』에서 망원동이라는 공간의 체험적 지리지를 잘 활용해 유쾌한 재미와 공감을 이끌어냈듯 이번에는 서울의 오래된 동네 청파동에 대한 공감각을 생생하게 포착해 또 하나의 흥미진진한 ‘동네 이야기’를 탄생시켰다. <br/>서울역에서 노숙인 생활을 하던 독고라는 남자가 어느 날 70대 여성의 지갑을 주워준 인연으로 그녀가 운영하는 편의점에서 야간 알바를 하면서 이야기가 시작된다. 덩치가 곰 같은 이 사내는 알코올성 치매로 과거를 기억하지 못하는 데다 말도 어눌하고 행동도 굼떠 과연 손님을 제대로 상대할 수 있을까 의구심을 갖게 하는데 웬걸, 의외로 그는 일을 꽤 잘해낼 뿐 아니라 주변 사람들을 묘하게 사로잡으면서 편의점의 밤을 지키는 든든한 일꾼이 되어간다. <br/>현실감 넘치는 캐릭터와 그들 간의 상호작용을 점입가경으로 형상화하는 데 일가견이 있는 작가의 작품답게 이 소설에서도 독특한 개성과 사연을 지닌 인물들이 차례로 등장해 서로 티격태격하며 별난 관계를 형성해간다. 고등학교에서 역사를 가르치다 정년퇴임하여 매사에 교사 본능이 발동하는 편의점 사장 염 여사를 필두로 20대 취준생 알바 시현, 50대 생계형 알바 오 여사, 매일 밤 야외 테이블에서 참참참(참깨라면, 참치김밥, 참이슬) 세트로 혼술을 하며 하루의 스트레스를 푸는 회사원 경만, 마지막이라는 각오로 청파동에 글을 쓰러 들어온 30대 희곡작가 인경, 호시탐탐 편의점을 팔아치울 기회를 엿보는 염 여사의 아들 민식, 민식의 의뢰를 받아 독고의 뒤를 캐는 사설탐정 곽이 그들이다. 제각기 녹록지 않은 인생의 무게와 현실적 문제를 안고 있는 이들은 각자의 시선으로 독고를 관찰하는데, 그 과정에서 발생하는 오해와 대립, 충돌과 반전, 이해와 공감은 자주 폭소를 자아내고 어느 순간 울컥 눈시울이 붉어지게 한다. 그렇게 골목길의 작은 편의점은 불편하기 짝이 없는 곳이었다가 고단한 삶을 위로하고 웃음을 나누는 특별한 공간이 된다.<br/><br/><b>청파동 골목에 자리 잡은 작은 편의점 ALWAYS. <br/>어느 날 서울역에서 살던 사내가 야간 알바로 들어오면서 <br/>편의점에 변화의 바람이 일기 시작한다! </b><br/> <br/>사람들이 기피하고 편견 어린 시선으로 바라보던 인물의 변신과 반전, 아이러니한 상황 전개는 이 소설의 가장 흥미로운 지점이다. 염 여사의 편의점은 직원들 입장에서는 비교적 좋은 대우를 받으며 안정적으로 일할 수 있는 곳이지만 주변에 편의점이 하나둘 생기면서 경쟁에서 밀리자 장사가 잘 되지 않는 상황에 봉착한다. 그러다 보니 동네 사람들에게 ‘불편한 편의점’으로 인식되는데, 이런 와중에 얼마 전까지 노숙자였던 ‘미련 곰탱이’ 같은 사내에게 야간 시간대를 맡긴다니 기존 직원들로서는 불안할 수밖에. 그런데 걱정도 잠시, 그가 들어온 후 편의점에는 신선한 변화의 바람이 일기 시작한다. 그는 물건을 슬쩍한 뒤 튀려는 불량학생이나 한밤중의 취객을 제법 잘 다루고, 일명 제이에스라 불리는 진상 손님까지 두 손 들고 나가 떨어지게 만든다. 뿐만 아니라 편의점은 비싸다며 오지 않던 동네 노인들마저 독고의 싹싹한 태도에 마실 나오듯 편의점을 어슬렁거리기 시작하고, 그로 인해 오전 매출이 쑥 올라간다. <br/>독고가 일으킨 변화의 바람은 동료들에게도 전해진다. 편의점 알바를 하며 공무원시험을 준비하는 시현은 신참 독고에게 매장 업무 교육을 해주다 그가 불쑥 건넨 말 한마디에 자신의 숨은 재능을 발견한다. 얼마 후 그녀는 다른 편의점에 스카우트된다. 아들과의 관계 단절로 속을 태우는 오 여사는 자신의 하소연을 귀담아 들어주고 아들과 소통할 방법을 넌지시 알려주는 독고에게 큰 감명을 받는다. 그런가 하면 어떤 손님은 독고의 눈빛과 접객 태도에서 영락없는 사장의 풍모를 추리해내기도 한다. 집과 회사 양쪽에서 점점 존재감을 잃어가는 세일즈맨 경만은 퇴근길 편의점에서 하는 혼술이 유일한 낙인데, 어느 날부터 편의점의 밤을 장악한 사내를 사장이라 지레짐작하여 못마땅한 시선을 보낸다. 하지만 그 역시 독고의 순수한 호의 앞에서 얼어붙은 마음이 스르르 풀어지고 만다. <br/>독고 효과는 여기서 그치지 않는다. 염 여사로 하여금 독고를 쫓아내고 편의점을 팔게 하려던 민식은 그녀를 설득하는 과정에서 엄마와 더욱 돈독한 사이가 되고, 민식의 사주로 독고의 뒷조사를 하던 곽 씨는 오히려 타깃인 독고에게 감정이입을 하고 만다. 지친 상태로 대학로를 떠나와 마지막 글쓰기에 매달리는 희곡작가 인경은 서울역 홈리스였던 이상한 알바와 매일 밤 취재차 대화를 나누면서 글을 쓸 수 있다는 용기를 되찾는다. 어쩌면 이곳 편의점에서는 손님이든 직원이든 서로가 서로에게 구원과 영감을 주는 존재들인지 모른다. 애초에 염 여사가 도움의 손길을 내밀었을 때 독고가 이를 받아들인 것도 살기 위한 마지막 본능에 가까웠고, 염 여사 역시 덕분에 편의점의 밤을 맡길 든든한 인재를 얻었으니 그들은 서로를 지켜낸 셈이다.  <br/><br/><b>삶은 관계이자 소통, <br/>행복은 멀리 있지 않고 내 옆의 사람들과 마음을 나누는 데 있다</b><br/><br/>소설은 일곱 개의 에피소드를 통해 편의점을 둘러싼 다양한 인물의 시선으로 독고의 모습을 비춘다. 그리고 마지막은 독고의 독백으로 마무리된다. 편의점 일에 숙달될수록 독고는 기억을 조금씩 되찾는다. 사람들을 만나고 대화를 나누다 보니 알코올로 굳어진 뇌가 활성화되면서 기억의 조각들이 맞춰지기 시작한 것이다. 그는 어쩌다가 모든 것을 잃고 술에 빠져 살다가 기억마저 잃어버리고 노숙인이 되었을까. 분명한 것은 그가 편의점에서 두 계절을 보내면서 다시 살아내기로 마음먹은 것이다. 그가 기억을 거의 회복할 무렵 대구 지역에서 코로나가 걷잡을 수 없이 확산되고 있다는 소식이 들린다. 그와 함께 독고에게도 결단의 시간이 찾아온다. <br/>불편한데도 자꾸 끌리는 이상한 편의점 이야기는 코로나로 인해 여전히 불편한 시대를 살아가는 우리에게 마침맞게 도착해 유쾌한 웃음과 다정한 위로를 건넨다. 마지막 페이지를 덮으면 삶은 관계이자 소통이며, 행복은 내 옆의 사람들과 마음을 나누는 데 있다는 한결같은 진리를 다시금 되새기게 될 것이다.    <br/><br/>편의점이란 사람들이 수시로 오가는 곳이고 손님이나 점원이나 예외 없이 머물다 가는 공간이란 걸, 물건이든 돈이든 충전을 하고 떠나는 인간들의 주유소라는 걸, 그녀는 잘 알고 있었다. 이 주유소에서 나는 기름만 넣은 것이 아니라 아예 차를 고쳤다. 고쳤으면 떠나야지. 다시 길을 가야지. 그녀가 그렇게 내게 말하는 듯했다. (243쪽)<br/> </div>]","[<div class=""infoWrap_txt"">
서울역 홈리스로 지내면서도 자기의 안위보다는 지갑을 잃어버린 낯선 부인의 안부를 걱정하는 독고 씨. 그런 독고를 향해 우정과 치유의 손길을 내미는 편의점 사장 염 여사. 두 사람의 아름다운 우정의 역사는 코로나 사태 이후 고독과 불안을 더욱 예민하게 느끼게 된 우리들에게 눈부신 영감의 씨앗을 심어준다. 모두가 무시하고, 외면하고, 회피하던 홈리스 독고 씨의 변신은 어쩌면 덜 놀라운 사실이다. 독고 씨의 진짜 재능은 많은 사람을 너끈히 구할 수 있는 눈물겹도록 따스한 마음이기에. <br/>
<br/>
<b><a class=""lnk_gd"" href=""/24/AuthorFile/Author/121443#Div_AuthorRecommendation"">- 정여울 (『1일 1페이지 세상에서 가장 짧은 심리수업 365』 저자)</a></b>
</div>]"
