도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
유배지에서 보낸 편지,정약용 박석무,창비,년 월 일,322,역사,"['조선', '후기', '대표', '대학자', '호', '다산', '경기도', '광주', '부', '남양주시', '조안면', '능', '내리에서', '출생', '하여', '세', '문과', '급제', '대과', '급제', '정조', '총애', '받으며', '관료', '생활', '곡산', '부사', '동부', '승지', '형조', '참의', '벼슬', '지냈다', '문장', '유교', '경학', '뛰어났을', '뿐', '아니라', '천문', '과학', '지리', '에도', '밝아', '수원성', '설계', '기술', '업적', '남기', '기도', '정조', '승하', '후', '당시', '금지', '되었던', '천주교', '가까이', '탓', '벽파', '박해', '받기', '시작', '순조', '강진', '귀양', '갔으며', '무려', '걸친', '귀양살이', '권', '책', '저술', '하였다', '정약용', '나라', '정치', '바로잡고', '백성', '생활', '향상', '시킬', '방법', '학문', '연구', '하여', '많은', '저서', '남긴', '조선', '최대', '정치', '경제학자', '귀양', '풀려나', '고향', '돌아온', '뒤', '별세', '하기까지', '방대한', '저술', '남겼다', '죽은', '후', '규장각', '재학', '추증', '되었으며', '시호', '문도', '목민심서', '경세유표', '흠흠신서', '백여', '권', '책', '썼다']","['감동', '지혜', '선사', '정약용', '말', '연간', '사랑받은', '스', '테디', '셀러', '유배', '지에서', '보낸', '편지', '개정판', '초판', '나온', '다산', '정약용', '만나는', '가장', '친절한', '통로', '역할', '해온', '유배', '지에서', '보낸', '편지', '초판', '발간', '주년', '기념', '새롭게', '정비', '모습', '출', '간', '되었다', '정약용', '유배', '시기', '절절', '따뜻한', '마음', '담아', '가족', '지인', '보낸', '서', '신들', '엮', '책', '대학자', '다산', '면모', '만날', '오늘날', '많은', '독자', '사랑받는', '스', '테디', '셀러', '자리', '잡았다', '개정판', '지', '방관', '이종영', '주는', '글', '새롭게', '추가', '했고', '시대', '변화', '맞추어', '번역', '체제', '장정', '정비', '막', '고전', '접', '시작', '청소년', '정약용', '읽는', '독자', '오래', '사랑받는', '입문', '서로', '남기', '위', '새', '단장', '책', '편', '역자', '이자', '대표', '다산', '학', '연구자', '박석무', '다산', '연구소', '이사장', '번째', '개정판', '출', '간하면서', '공개', '하려고', '저술', '책', '다산', '속마음', '알아내기가', '쉽지', '않지만', '아들', '형님', '제자', '보낸', '사신', '깊은', '속마음', '여실히', '드러나', '있다는', '말', '남겼다', '불운', '환경', '속', '에서도', '생활', '이자', '소통', '지식인', '아름다운', '말', '남겼던', '다산', '자취', '책', '읽을', '있을']"
한비자,한비자 김원중,휴머니스트,년 월 일,201,인문,"['전국시대', '말기', '한나라', '출신', '기원전', '약', '년경', '태어나', '떠났다', '이름', '한지', '이름', '높여', '부른', '한비자', '한나라', '왕', '아들', '후궁', '한비자', '말', '더듬고', '말', '잘', '꾸미지', '못', '했지만', '재주', '남다르고', '글', '잘', '써', '중국', '법가', '학파', '대표', '이름난', '사상가', '되었다', '법가', '사상', '전국시대', '혼란', '나라', '어려운', '처지', '안', '발전', '약한', '나라', '방법', '엄', '법', '백성', '다스려', '나라', '힘', '길', '동', '원함', '부강', '뿐', '이라고', '글', '한나라', '군주', '에게는', '주목', '받지', '못', '하였으나', '진', '왕', '만은', '한비자', '가치', '제대로', '알아보았다', '진시황', '진', '왕', '이던', '시절', '한비자', '저술', '읽고는', '만나', '이야기', '나눌', '있다면', '죽어도', '여한', '없겠다고', '감탄', '연발', '한을', '공격', '하여', '한비자', '만난', '진', '왕', '통일', '대업', '한비자', '도움', '얻고', '싶어', '했으나', '완전히', '믿지', '못', '그러다', '진나라', '재상', '있던', '이사', '모함', '받자', '마음', '돌아서', '한비자', '사약', '보내고', '만나', '사마천', '한비자', '죽음', '두고', '세', '난', '유세', '설득', '어려움', '같은', '훌륭한', '글', '썼으면서도', '그로', '인한', '재앙', '벗어나지', '못', '했다고', '진', '왕', '한비자', '죽였으나', '진시황', '뒤', '한비자', '법술', '이론', '큰', '영향', '받고', '천하', '통치', '이론', '버팀목', '활용']","['난세의', '군주', '갖춰야', '통치', '모든', '비자', '세계', '최초', '사기', '번역자', '김원중', '교수', '번역', '한비자', '완역', '판', '출', '간', '사마천', '사기', '세계', '최초', '개인', '완역', '했던', '고전', '번역', '대가', '김원중', '교수', '단국대학교', '문', '교육', '만에', '한비자', '완역', '본을', '출', '간', '기존', '출', '간', '본이', '위작', '시비', '있었던', '편', '제외', '번역', '출', '간', '했던', '완역', '기존', '번역', '더욱', '가다듬었다', '완역', '판연', '천치', '여우', '한비자', '교섭', '본으로', '삼아', '왕', '선신', '비자', '집', '참조', '하였고', '필요한', '여러', '판본', '놓고', '교감', '춘추전국시대', '혼란', '기', '제왕', '난세를', '평정하고', '나라', '세워', '오랫동안', '통치', '해법', '제시', '한비자', '진시황', '읽힌', '뒤', '중국', '통치', '술', '관', '고전', '널리', '읽혔을', '뿐', '아니라', '사상', '으로는', '법가', '사상', '집대성', '고전', '꼽혀', '왔다', '한비자', '제시', '통치', '원리', '법', '술', '세라', '세', '입', '군주', '나라', '통치', '해야', '가장', '의존', '해야', '근거', '법', '들었고', '신하', '잘', '부려', '군주', '자리', '굳게', '다지는', '인사', '정책', '술', '들었으며', '군주', '만이', '가지는', '유일하고', '배타', '권위', '세로', '들어', '설명', '섣불리', '믿지', '않고', '시스템', '정치', '술', '군주', '자리', '확고히', '해야', '한다는', '입장', '한편', '으로는', '군주', '독재', '있으나', '현대', '관점', '보면', '법', '철저히', '기반', '법치', '주의', '정치학', '진', '면모', '볼', '보다도', '현실', '경쟁', '체제', '비정함을', '체감', '군주', '제대로', '통치', '구체', '실용', '방법', '평생', '걸쳐', '모색', '한비자', '목소리', '읽어도', '시사', '바', '크다']"
총 균 쇠,재레드 다이아몬드 김진준,문학사상,년 월 일,199,사회 정치,"['미국', '보스턴', '출생', '록스', '라틴', '스쿨', '하버드', '대학교', '졸업', '뒤', '영국', '케임브리지대', '생리학', '박사', '학위', '하버드', '대학교', '생물물리학', '연구실', '거쳐', '생리학', '교수', '재직', '뉴기니', '조류', '관찰', '하며', '진화생물학', '연구', '시작', '지리학', '생물지리학', '생태계', '상호작용', '연구', '환경', '문화', '인류학', '연구', '영역', '확장', '나갔다', '지리학', '교수', '있으며', '학생', '지리학', '가르치고', '영국', '스펙', '트', '미국', '포린폴리시', '공동', '발표', '세계', '이끄는', '최고', '지식인', '번째', '인물', '선정', '되었다', '미', '과학', '타일러', '환경', '공로상', '영국', '과학', '출판', '일본', '코스모스', '록펠러', '대학교', '루이스', '토머스', '강', '수상했다', '라틴어', '그리스어', '독일어', '이탈리아어', '인도네시아어', '개', '국어', '구사', '하며', '네이처', '내추럴', '히스토리', '디스커버', '과학', '문지', '편이', '넘는', '글', '기고', '대표', '저서', '퓰리처상', '받은', '총', '균', '쇠', '비롯', '제의', '침팬지', '문명', '붕괴', '까지의', '세계', '나와', '세계', '대', '변동']","['민족', '민족', '정복', '지배', '대상', '전락', '말았는가', '원주민', '유라시아', '인들', '도태', '되고', '말았는가', '대륙', '문명', '발달', '속도', '차이', '생겨났는가', '사회', '다양한', '문명', '어디서', '비롯', '되는가라는', '의문', '명쾌하게', '분석', '하여', '퓰리처상', '수상한', '책', '새롭게', '개정', '신판', '출', '간', '되었다', '진화생물학자', '재러드', '다이아몬드', '총기', '병균', '금속', '역사', '미친', '엄청난', '영향', '대해', '분석', '수렵', '채집', '단계', '넘어서', '농경', '사회', '문자', '기술', '정부', '제도', '뿐', '아니라', '사악한', '병원균', '강력한', '무기', '그러한', '사회', '질병', '무기', '도움', '민족', '희생', '시키며', '삶', '터전', '새로운', '지역', '확장', '지난', '간', '유럽인', '자행', '비', '유럽인', '정복', '과정', '극적', '보여주는', '발간', '개정', '신판', '특별히', '일본인', '왔는가라는', '논문', '실어', '현대', '일본인', '조상', '인지', '추적', '논문', '규모', '명확한지', '않지만', '한국인', '이주', '분명', '현대', '일본인', '막대', '영향', '미쳤다는', '쪽', '손', '들어주고', '흥미롭게', '읽힌다']"
페스트,알베르 까뮈 김화영,민음사,년 월 일,193,소설시희곡,"['모든', '항거', '하며', '부조리', '자유로운', '깊이', '작가', '이자', '철학자', '프랑스', '식민지', '였던', '알제리', '몽드', '비', '에스', '가난한', '노동자', '아들', '태어났다', '알자스', '출신', '농업', '노동자', '였던', '차', '세계대전', '전사', '청각', '장애인', '할머니', '가난', '속', '자란', '카뮈', '유년', '시절', '기억', '가난', '알제리', '빛나는', '자연', '알제', '서민', '가의', '일상', '카뮈', '작품', '뿌리', '내밀하게', '엉', '기어', '구역', '공립', '제르맹', '이라는', '훌륭한', '스승', '만났다', '자유', '빈곤', '속', '배웠다고', '하기도', '알제리', '보낸', '유년기', '작가', '양분', '공급', '받는', '데', '영향', '미쳤을', '여겨진다', '도움', '장학금', '받고', '프랑스', '중등', '리세', '입학', '했고', '알제리', '대학', '입학', '했으나', '폐결핵', '자퇴', '결핵', '발병', '좋아했던', '축구', '포기', '바칼로레아', '준비', '반', '철학', '교수', '이자', '에세이스트', '장', '그르니', '에를', '만나', '큰', '영향', '받고', '평생', '교류', '이어', '갔다', '어렵게', '대학', '진학', '고학', '다니던', '알제', '대학교', '철', '학과', '입학', '철학', '전공', '동시', '정치', '활동', '연극', '활동', '집중', '장', '그르니', '에가', '주도한', '조그만', '월간', '문예지', '쉬드', '첫', '에세이', '새로운', '베를렌', '발표', '대학시절', '연극', '흥미', '가져', '직접', '배우', '로서', '출연', '적도', '결핵', '교수', '될', '단념하고', '졸업', '뒤', '진보', '신문', '신문기자', '한때', '공산당', '가입', '했던', '비판', '르포', '논설', '정치', '추방', '당하기도', '했고', '프랑스', '사상계', '문학계', '대표', '했던', '말로', '지드', '사르트르', '샤르', '교류', '하며', '본격', '작품', '활동', '몰입', '첫', '산문', '집', '안과', '겉', '발표', '이듬해', '알제', '레퓌블리켕', '기자', '활동', '하다가', '파리', '활동', '무대', '옮겨', '파리', '아르', '기자', '된다', '독일', '점령', '당', '파리', '검열', '피해', '지방', '옮긴', '파리', '아르', '이동', '에도', '집필', '활동', '매진', '초기', '작품', '표리', '결혼', '아름다운', '산문', '시인', '자질', '뚜렷하게', '드러난다', '첫', '소설', '이자', '대표', '작', '문', '제작', '이방인', '발표', '주목', '받는', '작가', '떠올랐다', '이즈음', '레지스탕스', '가담', '하여', '프랑스', '해방', '운동', '참여', '카뮈', '철학', '에세이', '시시포스', '신화', '희곡', '작품', '오해', '다양한', '작품', '세계', '선보인다', '차', '세계대전', '저항', '운동', '참가', '하여', '레지스탕스', '조직', '기관지', '였다가', '후', '간지', '콩', '편집장', '모든', '정치', '활동', '확고한', '도덕', '기반', '가져야', '한다는', '신념', '바탕', '둔', '좌파', '입장', '견', '지', '집단', '폭력', '공포', '악성', '부조리함을', '알레고리', '형상', '화', '소설', '페스트', '문학계', '대', '반향', '일으켰고', '마르크시즘', '니힐리즘', '반대', '하며', '제의', '부정', '정신', '옹호', '평론', '반', '항적', '발표', '하여', '지성', '계', '큰', '논쟁', '촉발', '사르트르', '격렬한', '논쟁', '벌이다가', '가까운', '우정', '금', '가기', '전락', '발표', '사르트르', '걸작', '이라는', '찬사', '받기도', '이방인', '시지프', '신화', '발표', '하며', '문학가', '넘어', '사상', '가로', '인정받기', '시작', '했고', '실존주의자', '큰', '영향', '주었다', '이방인', '주인공', '뫼르소', '무명인', '죽음', '연달', '맞닥뜨리', '며', '삶', '부조리', '고뇌', '모습', '오랫동안', '수많은', '독자', '실존', '주의', '세계', '이끈다', '오해', '칼리굴라', '희곡', '쓰며', '희곡', '작', '가로', '활동', '하여', '큰', '성공', '거두었고', '노벨', '문학상', '수상하며', '대문', '호의', '반', '열', '올랐다', '알제리', '독립', '둘러싼', '논쟁', '참여', '하며', '활동', '이어', '카뮈', '생전', '인터뷰', '자동차', '사고', '죽는', '부조리한', '죽음', '상상', '없다고', '아이러니', '하게도', '연월일', '자동차', '사고', '생', '마감', '사고', '차량', '있던', '가방', '초고', '형태', '발견', '최초', '에야', '빛', '보게', '된다', '실존', '주의', '문학', '정수라', '평가', '받는', '이방인', '살인', '동기', '태양', '뜨거워', '서라고', '대답', '밖에', '없는', '등장', '삶', '현실', '소외', '철저한', '이방인', '죽음', '이라는', '한계', '상황', '앞', '노력', '이란', '부질없으며', '한편', '으로는', '죽음', '향', '맹렬히', '나아가는', '존재', '위대한지', '있게', '부조리', '대한', '추론', '시작', '철학', '자살', '부조리한', '철학', '소설', '키릴', '로프', '철학', '에세이', '엮', '시지프', '신화', '권위', '도전', '하였다는', '벌', '큰', '돌', '산', '정상', '올리는', '행위', '무한정', '반복', '해야', '시지프', '죄', '모티브', '하여', '일상생활', '예술', '작품', '드러나는', '부조리한', '측면', '명쾌하게', '분석', '철학', '에세이', '출', '간', '페스트', '비평가', '수상한', '작품', '차', '세계대전', '최대', '걸작', '평가', '받는다', '작품', '페스트', '모든', '자유', '제한', '상황', '감옥', '속', '상징', '카뮈', '주인공', '의사', '리', '외', '주변', '인물', '모순', '찬', '삶', '평온한', '삶', '위', '덮', '친', '모순', '허망', '부조리', '속', '상황', '직시', '낙관', '기대', '없이', '묵묵히', '허망', '맞서서', '대결', '그렸다', '다양한', '작품', '알베르', '카뮈', '생전', '가장', '아꼈던', '책', '반항', '이라고', '카뮈', '철학', '윤리', '정치', '성찰', '담은', '글', '가장', '중요한', '위치', '차지', '반항', '시지프', '신화', '카뮈', '대표', '시론', '출', '간', '당시', '프랑스', '지성', '계', '들끓게', '했던', '책', '카뮈', '폭력', '테러', '역사', '철학', '정치', '맥락', '살피', '며', '테러', '폭력', '난무', '상황', '해야', '하는가를', '성찰', '외', '에도', '유배', '지', '왕국', '행복한', '죽음', '정의', '계엄령', '결혼', '태양', '후예', '젊은', '시절', '글', '스웨덴', '연설', '문학', '비평', '최초', '여행', '일기', '단두대', '대한', '성찰', '독일', '보내는', '편지', '전락', '추방', '왕국', '안과', '겉', '작품', '썼다']","['위험', '사리는', '폐쇄된', '도시', '극한', '절망', '마주', '다양한', '군상', '페스트', '비극', '소용돌이', '속', '에서도', '현실', '직시', '하며', '의연히', '운명', '대결', '모습', '다룬', '걸작', '카뮈', '작품', '공포', '죽음', '이별', '아픔', '경험', '극한', '고통', '절망', '그려', '낸다', '이처럼', '빠져나갈', '길', '없는', '재앙', '온몸', '견뎌내야만', '비극', '상황', '현실', '묘사', '하면서도', '속', '결코', '꺾이지', '않는', '희망', '의지', '담아내', '차', '세계', '대전', '겪으며', '정서', '공황', '상태', '빠져', '있던', '에게서', '큰', '공감', '얻어', '냈다', '평범하고', '조용한', '해안', '도시', '오랑', '거리', '나와', '비', '틀거리다', '죽어', '가는', '쥐', '떼', '곳곳', '발견', '되기', '시작', '정부', '당국', '페스트', '선포', '봉쇄', '도시', '무방비', '상태', '공간', '질병', '확산', '되면서', '무서운', '속도', '다가와', '죽음', '투쟁', '벌이기', '시작', '작가', '고립', '도시', '속', '마다의', '방식', '재앙', '대응', '다양한', '군상', '보여준다', '특히', '운명', '잠식', '당', '한기', '거부', '적극', '질병', '죽음', '맞서', '싸우는', '인물', '극한', '상황', '에서도', '당당하게', '투쟁', '진리', '길', '걸어가려는', '작가', '세계관', '고스', '란', '히', '드러내', '보여준다']"
엔트로피,제러미 리프킨 이창희,세종연구원,년 월 일,185,사회 정치,"['자연과학', '인문과학', '넘나', '들며', '자본주의', '체제', '생활', '방식', '현대', '과학기술', '폐해', '날카롭게', '비판', '해온', '세계', '행동', '주의', '철학자', '생으로', '펜실베이니아대', '튼', '스쿨', '경제학', '터프츠', '대학', '플레처', '법', '대학원', '국제', '관계', '학', '공부', '후', '워싱턴', '시', '경', '동', '향연', '재단', '설립', '이사장', '재직', '세계', '지도', '층', '인사', '정부', '관료', '자문', '역', '맡고', '있으며', '과학', '기술', '변화', '경제', '노동', '사회', '환경', '미치는', '영향', '대해', '활발히', '집필', '작업', '해왔다', '이름', '세계', '알린', '책', '엔트로피', '기계', '세계관', '바탕', '둔', '현대', '문명', '비판', '에너지', '낭비', '가져올', '재앙', '경고', '엔트로피', '개념', '후', '노동', '종말', '정보화', '사회', '창조', '수많은', '일자리', '잃고', '미아', '될', '경고', '하는가', '소유', '종말', '통', '해서는', '소유', '아닌', '접속', '상징', '새로운', '살아갈', '인지', '질문', '던지기', '하였다', '경제학', '국제', '관계', '학', '외', '과학', '교육', '받은', '바', '없다', '점', '근거', '부족하다는', '이유', '들어', '주장', '비판', '거나', '이론', '지나치게', '비관', '이라고', '보는', '있긴', '미래', '대한', '전망', '현실', '비판', '호소', '력', '한편', '리프킨', '문명', '비판', '환경', '철학자', '로서', '면모', '두드러진다', '문명', '대한', '접근', '방식', '환경', '이라는', '개념', '중심', '이루어진다', '엔트로피', '개념', '그렇다', '육식', '대한', '비판', '생명', '현상', '대한', '관심', '크다', '생명공학', '세기', '가장', '크고', '강력한', '힘', '발휘', '학문', '될', '이라는', '예측', '연', '장선', '놓여', '입', '점', '반', '문명', '론자', '사이', '높은', '지지', '받고', '저서', '생명', '권', '정치학', '바이오', '시대', '소유', '종말', '육식', '종말']","['지구', '파괴', '될', '인가', '지구', '파수', '꾼', '될', '인가', '물질', '열역학', '변화', '일으킬', '변화', '온도', '열량', '나눈', '값', '쓸', '없게', '에너지', '뜻', '엔트로피', '가용', '에너지', '초과', '상황', '대한', '경고', '담고', '책', '이를', '서', '역사', '진보', '보는', '무너', '뜨', '리', '과학', '기술', '질서', '사회', '만들', '이라는', '환상', '다시', '보게', '해준다', '화석연료', '석유', '다시', '전기', '태양', '에너지', '질서', '향', '인류', '발자취', '과학', '발달', '이자', '진보', '역사', '과정', '주장', '왔다', '정말', '그럴까', '엔트로피', '법칙', '따르면', '지구', '우주', '건', '서든', '질서', '창조', '위', '해서는', '큰', '무질서', '만들어내야만', '질서', '창조', '위해', '수많은', '에너지', '되었을까', '질서', '창조', '했을', '다시는', '쓸', '없는', '에너지', '되었으며', '환경오염', '이란', '이름', '인플레', '이름', '실업', '이라는', '이름', '암', '이라는', '이름', '인류', '혼돈', '가져다주었을', '뿐', '지구', '자원', '어떤가', '막무가내', '파내고', '써', '버려도', '남아', '있을', '무한', '일까', '후손', '쓸', '쟁기', '빼앗아', '칼', '만들고', '있지는', '않은가', '먼저', '지구', '자원', '한계', '인식', '기술', '대한', '한계', '설정', '엔트로피', '세계관', '받아들여야', '그렇게', '해도', '조상', '물려', '받은', '후손', '물려줄', '없을', '그렇게라도', '않으면', '인류', '역사', '세대', '끝나게', '될지도', '모른다']"
군주론 ,니콜로 마키아벨리 김운찬,현대지성,년 월 일,180,사회 정치,"['르네상스', '시대', '피렌체', '공화국', '외교관', '이자', '탁월한', '정치', '이론가', '이탈리아', '피렌체', '관료', '이자', '외교관', '이자', '군사', '전략', '였으나', '말년', '저술', '정치', '사상가', '반', '열', '오른', '마키아벨리', '피렌체', '몰락한', '귀족', '아들', '태어났다', '어린', '시절', '기록', '많지', '않은데', '변', '변치', '않은', '교육', '환경', '홀로', '역사', '정치', '관', '공부', '시작', '보인다', '청년', '시절', '말직', '근무', '하다가', '서른', '되어서야', '회의', '사무국', '서기', '임명', '되었고', '능력', '인정받았는지', '군사', '위원회', '사무국', '장', '서기', '맡았다', '피렌체', '위대한', '로렌', '초', '로렌', '초', '피코', '사망', '통치', '력', '부재', '상황', '맞았을', '마키아벨리', '공화국', '외교관', '국운', '풍전등화', '피렌체', '살려내려고', '강대국', '사이', '필사', '오갔고', '국제', '정치', '민낯', '낱낱이', '목격', '하며', '강한', '군대', '강한', '군주', '필요성', '절감', '교황청', '사절', '파견', '갔다가', '만난', '발렌티노', '공작', '체', '사레', '보르자', '이탈리아반도', '통일', '줄', '강력한', '신생', '군주', '역할', '기대했지만', '체', '사레', '맥', '없이', '병사', '버렸다', '마키', '아벨', '리', '시민', '군', '양성', '추진', '노력', '기울였지만', '메디치', '가문', '군주', '돌아오자', '공화국', '일꾼', '이었던', '죄', '감옥', '갇혔다', '특별사면', '받고', '새', '군주', '로렌', '초', '데', '메디치', '필요한', '비도덕적', '수단', '행사', '평화', '지키는', '강력한', '지도자', '되어라는', '조언', '담은', '군주론', '썼다', '피렌체', '시민', '군', '조직', '계획', '하여', '이듬해', '위원', '회의', '서기장', '되어', '피렌체', '정복', '전쟁', '군대', '양성', '책임', '맡았다', '공직', '떠난', '산', '카스', '치아노', '근처', '저택', '집필', '하며', '루체', '가문', '소유', '호르티', '오리', '첼', '라리', '정원', '여러', '문인', '만났다', '메디치가', '요청', '받아', '주로', '통치', '론', '관', '글', '써', '권력자', '헌', '정', '불우한', '말년', '보내다', '사망', '대표', '저서', '로는', '군주론', '포함', '하여', '카스', '트루', '치오', '카스트', '라', '카니', '생애', '결혼', '악마', '벨', '파', '고르', '리비우스', '역사', '논고', '드', '라', '골라', '우리나라', '언어', '관', '연구', '또는', '대화', '이탈리아', '전술', '론', '카피', '톨리', '클리', '치아', '트', '러시', '노', '프랑스', '정기', '피렌체', '정부', '개혁', '론', '피렌체', '황금', '나귀', '후회', '대한', '권고']","['움베르토', '에코', '제자', '김원', '찬', '교수', '이탈리아어', '원전', '완역', '본', '냉엄', '현실', '리더', '갖춰야', '처세술', '리더십', '하버드대', '옥스퍼드대', '서울대', '필독', '서', '마키아벨리', '큰', '빚', '졌다', '프란시스', '베이컨', '필사본', '떠돌', '논란', '거리', '였고', '출', '간', '뒤', '악마', '사상', '비난', '받으며', '교황청', '금서', '지정', '책', '하버드대', '옥스퍼드대', '서울대', '세계', '유수', '대학', '필독', '서이면', '서', '타임', '뉴스위크', '세계', '대', '도서', '선정', '책', '역사상', '군주론', '극단', '엇갈린', '평가', '받는', '문제', '작도', '드물다', '마키아벨리', '책', '군주', '권력', '얻고', '유지', '하려면', '때로는', '권모술수', '써야', '하며', '사악한', '행위', '서슴지', '말아야', '한다고', '주장', '결과', '수단', '정당', '화한다고', '정리', '되며', '마키아벨리즘', '이라는', '용어', '낳은', '사상', '종교', '윤리', '중시', '하던', '유럽', '사회', '큰', '충격', '주었다', '논란', '이어지자', '교황청', '군주론', '금서', '지정', '했지만', '많은', '지도자', '앞', '비난', '하면서도', '뒤', '로는', '몰래', '책', '탐독', '군주론', '잔혹한', '통치', '옹호', '하려고', '쓴', '책', '아니었다', '당시', '이탈리아', '크고', '작은', '나라', '분열', '되어', '서로', '싸웠고', '강대국', '침략', '번번이', '시달렸다', '책', '강력한', '군주', '등장', '이탈리아', '통일', '외세', '지배', '해방', '하기를', '바라는', '마키아벨리', '열망', '담겨', '금기', '깨고', '현실', '정치', '개념', '시', '함', '근대', '정치학', '토대', '다진', '책', '평가', '받고', '책', '읽다', '보면', '당시', '유럽', '정세', '사회', '세밀', '히', '파악', '군주', '리더', '갖추어야', '지혜', '얻게', '된다', '실전', '살아남은', '날것의', '지식', '그대로', '지난', '연간', '통', '치자', '뿐', '아니라', '이끄는', '위치', '선', '리더', '에게는', '알', '싶은', '책', '읽혔다', '역사', '언어', '지식', '뒷받침', '될', '군주론', '온전히', '이해', '움베르토', '에코', '제자', '이자', '단테', '신곡', '완역', '김원', '찬', '교수', '이탈리아어', '원문', '충실하게', '옮기고', '방대한', '역주와', '깊이', '해제', '덧붙였다', '책', '권력', '속성', '뿐', '아니라', '역사', '심리', '처세술', '리더십', '대한', '혜안', '통찰', '력', '갖게', '될']"
게르마니아,타키투스 천병희,숲,년 월 일,154,역사,"['고대', '로마', '역사', '웅변가', '정치가', '젊은', '시절', '로마', '제정', '암흑', '체험', '공공', '이익', '기여', '삶', '살고자', '역사', '가가', '되기로', '뛰어난', '변론', '술', '로마', '황제', '권력', '비판', '로마', '제국', '초기', '역사', '서', '저술', '하였다', '역사', '대한', '예리한', '분석', '탁월한', '문학', '성은', '저작', '인류', '고전', '밑바탕', '되었다', '시세', '맞지', '않아', '불우한', '일생', '보낸', '아그리콜라', '생애', '서술', '아그리콜라', '도덕', '타락하기', '시작', '로마', '와는', '달리', '질', '박하고', '건전한', '사회', '이루었던', '용맹', '스러운', '게르만족', '묘사', '게르마니아', '언론', '자유', '보장', '되었던', '공화정', '시대', '비교', '정시', '대', '웅변', '술', '쇠퇴하였', '음', '비판', '웅변가', '관', '대화', '티베리우스', '황제', '극', '에서부터', '도미티아누스', '황제', '죽음', '이르', '기', '까지의', '역사', '연대기', '식', '서술', '연대기', '역사', '남겼다']","['게르마니아', '로마', '역사', '타키투스', '지은', '역사', '서로', '게르만족', '기원', '풍속', '관습', '사회', '간결한', '필치로', '기록', '책', '과거', '로마', '지중해', '세계', '패권', '차지', '강대국', '로마', '원정', '실패한', '지역', '있었으니', '곳', '게르마니아', '지역', '상황', '되자', '게르마니아', '곳', '사는', '관', '관심', '높아졌고', '타키투스', '의문', '풀어', '보려는', '실용', '목적', '작품', '집필', '타키투스', '책', '야만족', '간주', '되었던', '게르만족', '도시', '문명', '속', '차츰', '퇴폐', '해가던', '로마', '대조', '시켜', '꾸밈', '없고', '강건', '자연인', '묘사', '하며', '진실함', '자유', '로움', '단순함과', '로마인', '타락', '비굴함을', '대비', '시켰다', '장', '게르만족', '나라', '제도', '관습', '사생활', '장', '게르만족', '개별', '부족', '기술', '되어', '라틴어', '지리', '민족학', '작품', '동시', '현', '존', '고대', '게르만족', '관', '유일한', '문헌', '고대', '게르만족', '사회', '연구', '데', '중요한', '자료', '국내', '최초', '원전', '번역', '하여', '나왔다']"
변신,프란츠 카프카,문학동네,년 월 일,142,소설시희곡,"['오스트리아', '헝가리', '제국', '보헤미아', '현', '체코', '프라하', '태어나', '독일어', '쓰는', '유대인', '사회', '성장했다', '프라하', '대학', '입학', '독문학', '법학', '공부', '했으며', '법학', '박사학위', '취득', '어릴', '작가', '꿈꿔', '투쟁', '기록', '시골', '결혼', '준비', '집필', '했고', '노동자', '상해', '보험', '공사', '취직', '직장', '생활', '글쓰기', '작업', '병행', '선고', '변신', '유형', '지에서', '단편', '실종자', '소송', '성', '미완성', '장편', '작품집', '관찰', '시골', '의사', '단식', '광대', '많은', '작품', '썼고', '일기', '편지', '방대한', '양', '남겼다', '운명', '부조리', '성과', '존재', '근원', '불안', '대한', '통찰', '그려내', '사르트르', '카뮈', '실존', '주의', '문학', '선구자', '평가', '폐결핵', '진단', '받아', '여러', '요양원', '전전', '끝', '병', '악화', '되어', '빈', '근교', '요양원', '사망']","['날', '레고르', '잠자가', '불안한', '꿈', '깨어났을', '침대', '속', '마리', '흉측한', '갑충', '변해', '모습', '발견', '철갑', '단단한', '껍질', '대고', '누워', '쳐', '들어', '불', '룩', '솟은', '갈색', '배', '보였고', '배는', '다시', '활', '모양', '휜', '각질', '칸', '나뉘어', '이불', '금방', '이라도', '주르륵', '미끄러질', '듯', '둥그런', '언덕', '같은', '배', '위', '덮여', '몸뚱이', '비해', '형편', '없이', '가느다란', '수많은', '애처롭게', '버둥거리', '며', '눈앞', '어른거렸다', '게', '대체', '일일', '까', '꿈', '아니었다']"
