도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
페스트의 밤,오르한 파묵 이난아,민음사,년 월 일,7,소설시희곡,"['현대', '터키', '문학', '대표', '세계', '작가', '터키', '이스탄불', '태어나', '부유한', '대가족', '속', '성장했다', '이스탄불', '명문', '고등학교', '로버트', '칼리지', '졸업', '후', '이스탄불', '공과대학', '연간', '건축학', '공부', '했으나', '건축가', '화가', '되려는', '접고', '자퇴', '세', '소설가', '되기로', '결심', '본격', '글', '쓰기', '시작', '그로', '후', '첫', '소설', '제브데트', '씨', '아들', '출', '간하여', '오르한', '케말', '소설', '상과', '밀리', '트', '문학상', '받았으며', '출', '간', '고요한', '집', '역시', '마르', '소설', '상과', '프랑스', '주는', '유럽', '발견', '출', '간', '세', '번째', '소설', '하얀', '성', '동양', '새로운', '별', '떠올랐다는', '뉴욕타임스', '격찬', '받으며', '세계', '명성', '얻기', '시작', '미국', '뉴욕', '컬럼비아', '대학', '방문', '교수', '지내면서', '집필', '검은', '책', '프랑스', '문화상', '받았으며', '소설', '파', '묵은', '대중', '면서', '실험', '작가', '터키', '세계', '이름', '알렸다', '출', '간', '새로운', '터키', '문학', '사상', '가장', '팔린', '소설', '이라는', '기록', '세웠다', '이름', '빨강', '개국', '출', '간', '되었고', '작품', '프랑스', '최우수', '외국', '문학상', '이탈리아', '그란', '차네', '카보우르', '인터내셔널', '림팩', '더블린', '문학상', '수상하였다', '이자', '정치', '소설', '밝힌', '눈', '통', '해서는', '새로운', '형태', '정치', '소설', '실험', '자전', '에세이', '이스탄불', '도시', '추억', '발표', '문명', '간의', '충돌', '이슬람', '세속화', '민족주의', '간의', '관계', '주제', '작품', '써', '온', '파', '묵은', '문화', '간의', '충돌', '얽힘을', '나타내는', '새로운', '상징', '발견', '했다는', '평가', '받으며', '검은', '책', '노벨', '문학상', '수상했으며', '밖에', '독일', '프랑크푸르트', '평화', '상과', '프랑스', '메디치', '수상하였다', '노벨', '문학상', '수상', '발표', '순수', '박물관', '파묵', '특유', '문체', '서술', '방식', '사랑', '이라는', '주제', '접근', '하였다', '지독하고', '처절한', '사랑', '이야기', '세계', '커다란', '반향', '일으켜', '출', '간', '모든', '나라', '베스트셀러', '자리매', '김', '이스탄불', '순수', '박물관', '개관', '문학', '확장', '성', '증명', '컬럼비아', '대학', '비교', '문학', '글쓰기', '가르치고', '있으며', '호르헤', '보르헤스', '달', '칼', '비노', '움베르토', '에코', '뒤', '이어', '하버드', '대학', '찰스', '엘리엇', '노턴', '강의', '맡은', '후', '강연', '록', '소설', '소설가', '출', '간', '국내', '출', '간', '도서', '에세이', '색', '소설', '마음', '낯섦', '빨강', '여인']","['거장', '오르한', '파', '무크', '간', '매진', '하여', '써', '낸', '걸작', '코로나', '최초', '팬데믹', '소설', '이자', '뛰어넘어', '상황', '조', '신작', '장편소설', '세계', '개', '언어', '작품', '번역', '세계', '거장', '오르한', '파', '무크', '열한', '번째', '신작', '페스트', '밤', '출', '간', '되었다', '오르한', '파', '무크', '노벨', '문학상', '받은', '에도', '소설', '발표', '뛰어난', '작품', '선보여', '세계', '놀라게', '작가', '문학', '성과', '흥행', '성', '동시', '거머', '쥔', '독보', '작가', '평가', '받는', '에도', '역사', '소설', '미스터리', '결', '합해', '매력', '장대', '서사', '직조', '해냈다', '오르한', '파', '무크', '삼십오', '전염병', '소재', '소설', '했고', '작품', '집필', '데', '매진', '원고', '완성', '되어', '세계', '코로나바이러스', '전염', '퍼져가기', '시작', '인터뷰', '이스탄불', '코로나', '이야기', '들었을', '소설', '속', '이야기', '같다고', '했다고', '말', '하기도', '집필', '이던', '소설', '내용', '세계', '벌어지는', '팬데믹', '상황', '현실', '맞아', '떨어지는', '상황', '속', '작품', '쓰고', '수정', '하며', '더욱', '완성', '도를', '높였고', '이렇게', '하여', '최초', '오늘날', '팬데믹', '전염', '혼란', '담은', '거장', '문학', '성', '성취', '드디어', '독자', '만나게', '되었다', '소설', '속', '상황', '약', '넘는', '간극', '있음에도', '불구', '오늘날', '세계', '벌어지는', '팬데믹', '정경', '보는', '듯', '익숙한', '기분', '드는', '일까', '소설', '관통', '파묵', '날카롭고', '통찰', '력', '시선', '오늘날', '팬데믹', '한가운데', '독자', '서늘하게', '만든다']"
새 연세한국어 듣기와 읽기  영어,연세대학교 한국어학당 교재편찬위원회,연세대학교 대학출판문화원,년 월 일,7,국어 외국어 사전,[],"['새', '연세', '한국어', '시리즈', '총', '단계', '단계', '어휘', '문법', '말', '하기와', '쓰기', '듣기', '읽기', '교재', '구성', '되어', '어휘', '문법', '교재', '한국어', '학습자', '숙달', '별로', '가장', '필수', '익혀야', '주요', '어휘', '문법', '대한', '이해', '활용', '중심', '구성', '되었으며', '말', '하기와', '쓰기', '교재', '원활한', '한국어', '의사소통', '위해', '꼭', '필요한', '표현', '수행', '있도록', '말', '쓰기', '과제', '중심', '구성', '되었습니다', '듣기', '읽기', '교재', '읽기', '듣기', '과제', '중심', '급별', '숙달', '적절한', '이해', '능력', '함양', '시킬', '있도록', '성', '되었습니다', '세', '권', '교재', '휘', '문', '법', '표현', '이해', '능력', '고른', '발달', '위해', '패키지', '될', '교육', '현장', '여건', '학습자', '요구', '별도', '될', '어휘', '문법', '교재', '별도', '지침', '서', '마련', '되어', '교육', '경험', '부족한', '국', '내외', '한국어', '교사', '유용한', '길잡이', '될', '있을', '새', '연세', '한국어', '시리즈', '국내외', '한국어', '교육', '위해', '노력', '많은', '교사', '모든', '학습자', '큰', '도움', '될']"
해변의 카프카 상,무라카미 하루키,문학사상,년 월 일,7,소설시희곡,"['일본', '교토시', '태어나', '효고현', '아시', '야시', '자랐다', '와세다', '대학교', '제문', '학부', '입학', '재즈', '카페', '운영', '하던', '바람', '노래', '들어', '라', '군조', '신인', '문학상', '수상하며', '세', '데뷔', '양', '쫓는', '모험', '노마', '문예', '신인상', '세계', '끝', '하드보일드', '원더', '랜드', '다니', '자키', '준', '이치로', '수상했다', '미국', '문학', '영향', '받은', '간결하고', '세련된', '문체', '현대인', '느끼는', '고독', '허무', '감성', '당시', '젊은이', '큰', '공감', '불러일으켜', '작가', '이름', '문단', '대중', '널리', '알렸다', '발표', '노르웨이', '숲', '일본', '폭발', '반응', '얻은', '후', '일본', '넘어', '세계', '무라카미', '하루키', '붐', '일으켰다', '태엽', '감는', '새', '연대기', '요미우리', '문학상', '수상했다', '해변', '카프카', '발표', '하여', '영어', '번역본', '뉴욕', '타임스', '책', '선정', '되면서', '국제', '명성', '한층', '높였다', '프란츠', '카프카', '수상하고', '세계', '권위', '자랑', '예루살렘', '카탈로니아', '국제', '수상하여', '문학', '성과', '다시', '평가', '댄스', '댄스', '댄스', '언더그라운드', '스푸트니크', '연인', '신의', '춤춘다', '어둠', '저편', '도쿄', '기담', '집', '기사단', '장', '죽이기', '수많은', '장편소설', '단편소설', '에세이', '번역', '서', '발표', '작품', '개', '언어', '번역', '되어', '세계', '독자', '사랑받고']","['연간', '하루키', '문학', '집대성', '소설', '해변', '카프카', '양장본', '세계', '끝', '하드보일드', '원더', '랜드', '독자', '매혹', '시켰던', '면적', '세계', '태엽', '감는', '새', '추구', '했던', '역사', '개체', '간의', '관계', '더욱', '심화', '되었고', '그리스', '비극', '나오는', '부모', '자식', '간의', '모습', '일본', '고전', '겐지', '모노가타리', '차용', '생령', '모습', '볼', '있듯', '문학', '모티프', '더욱', '풍', '성해졌다', '해변', '카프카', '열', '살의', '가장', '터프', '소년', '고양이', '대화', '나누는', '노인', '양대', '축', '하여', '미스터리', '스릴러', '판타지', '오가며', '숨', '번', '고를', '틈', '주지', '않고', '독자', '이끌어', '간다', '작품', '주된', '배경인', '고풍', '스러운', '도서관', '건물', '옛', '책', '자아내는', '공기', '독자', '상상력', '깊숙이', '자극', '특히', '작품', '하루키', '장', '단편', '종종', '등장', '하던', '양', '사나이', '뚱뚱하지만', '매력', '여인', '캐릭터', '현실', '인물', '내면', '과거', '상징', '분신', '같은', '존재', '등장', '시켜', '현실', '초현', '실의', '두', '트랙', '그림', '하루키', '하루키', '특유', '면세', '계', '묘사', '번', '한계', '뛰어넘는', '긴', '여정', '끝나고', '마침내', '환상', '떠나', '현실', '세계', '돌아오는', '주인공', '내면', '묘사', '소년', '현실', '돌려', '보내야만', '에키', '상과', '이별', '대화', '북받쳐', '오르는', '감정', '소용돌이', '묵묵히', '속', '으로만', '담아', '낼', '밖에', '없었던', '아픈', '시절', '불현듯', '떠오르게']"
인간과 정치사상,최상용,인간사랑,년 월 일,7,대학교재,[],[]
중국의 언어와 문자,박흥수,한국외국어대학교출판부,년 월 일,7,대학교재,[],"['중국', '언어', '문자', '대한', '이해', '돕는다', '중국어', '호칭', '명칭', '표준어', '기준', '현대', '중국어', '형성', '중국어', '방언', '한자', '역사', '구조', '한자', '문화', '대한', '설명', '중국어', '한자', '흥미롭게', '공부', '있도록', '안내']"
한자에 반영된 중국문화,박흥수,한국외국어대학교출판부,년 월 일,7,국어 외국어 사전,"['외국어', '대학교', '중국', '언어', '문화', '학부', '교수', '자학', '중국어', '어휘론', '연구', '관심', '갖고', '저서', '로는', '한자', '문', '화학', '중국어', '어휘론', '역', '논문', '으로는', '한자', '반영', '여정', '편이']","['한자', '반영', '중국', '문화', '자는', '한어', '기록', '기본', '외', '에도', '상당히', '풍부한', '문화', '내용', '포함', '한자', '편의', '성', '강한', '문자', '므', '독특한', '구조', '문화', '내용', '담고', '중국', '언어학자', '힘', '겸사', '현대', '훈고학', '기준', '보면', '한자', '해석', '문', '화사', '라고', '있다고', '말', '한자', '고대', '중국인', '갑골', '도기', '청동기', '관백', '남긴', '활', '석', '이라고', '화석', '한자', '서', '중국', '문화', '연구', '새로운', '관점', '이자', '창의', '시도', '이며', '책', '단순히', '한자', '자형', '자의', '연구', '데', '그치지', '않고', '한자', '자원', '탐구', '문화', '의미', '밝히는', '의미', '시도', '담고']"
행성 ,베르나르 베르베르 전미연,열린책들,년 월 일,7,소설시희곡,"['프랑스', '에서보다', '많은', '인기', '얻고', '작', '가로', '알려져', '있기도', '하며', '톨스토이', '셰익스피어', '헤르', '헤세', '한국인', '가장', '좋아하는', '외국', '작가', '선정', '바', '소설가', '단편소설', '쓰기', '시작', '타고난', '글', '쟁이', '베르나르', '베르베르', '프랑스', '툴루즈', '태어났다', '별', '전쟁', '세대', '속', '하기도', '고등학교', '만화', '시나리오', '탐', '닉', '만화', '신문', '발행', '하였고', '올더스', '헉슬리', '웰스', '사숙', '소설', '과학', '익혔다', '툴루즈', '데', '대학', '입학', '하여', '법학', '전공', '국립', '언론', '저널리즘', '공부', '대학', '졸업', '후', '르', '누벨', '옵세르바퇴르', '저널리스트', '활동', '과학', '잡지', '개미', '관', '평론', '발표', '오다', '드디어', '백', '번', '가까운', '개작', '거친', '개미', '발표', '세계', '독자', '사로잡으며', '단숨', '주목', '받는', '프랑스', '천재', '작가', '떠올랐다', '개미', '베르베르', '개미', '관찰', '시작', '열두', '시작', '소설', '무려', '열', '연구', '관찰', '바탕', '만들어진', '작품', '작가', '개미', '관', '소설', '쓰기', '위해', '컴퓨터', '씨름', '수없이', '고쳐', '썼다', '직접', '집안', '개미', '집', '들여다', '놓고', '개미', '기르며', '생태', '관찰', '아프리카', '마냥', '개미', '탐구', '하러', '갔다가', '개미', '떼', '공격', '받고', '죽', '고비', '넘기', '기도', '베르나르', '중심', '세계관', '벗어나', '전혀', '새로운', '눈높이', '들면', '개미', '눈높이', '바라본', '바라보도록', '함', '현실', '새로운', '각도', '살펴볼', '있게', '밖에', '되지', '않는', '오만함을', '억만', '넘는', '살아남아', '온', '개미', '눈', '빗대', '경고', '베르나르', '베르베르', '열네', '쓰기', '시작', '거대한', '잡', '동', '니', '창고', '면서', '보물', '상자', '이기도', '이며', '지식', '백과사전', '이라는', '책', '개미', '문명', '영감', '받고', '만들어진', '박물학', '형이상학', '공학', '마술', '수학과', '신비', '신학', '현대', '서사시', '고대', '의례', '어우러진', '독특한', '작품', '형식', '선보이', '요행', '책', '타고난', '이야기', '꾼', '베르베르', '선보인', '철학', '잠언', '성격', '띤', '책', '도교', '사상', '깊은', '관심', '알려졌던', '일면', '보여주는', '작품', '이기도', '뇌', '연인', '품', '안', '황홀경', '경험', '표정', '죽은', '신경', '정신', '의학자', '핀처', '박사', '사인', '추적', '하던', '아름다운', '기자', '뤼크', '레이스', '전직', '경찰', '이지', '이르는', '마약', '섹스', '넘어서는', '쾌락', '절정', '비밀', '문', '향', '발', '발', '접근', '들어간다', '프랑스', '출', '간', '직후', '베스트셀러', '위', '차지', '이미', '부', '팔린', '작품', '베르베르', '시도', '희곡', '스타일', '소설', '우주', '행성', '유리', '감옥', '갇힌', '둘러싸고', '펼쳐지는', '경이', '서스펜스', '가득', '찬', '인극', '기본', '욕구', '관습', '유머러스하게', '성찰', '베르베르', '죽음', '삶', '넘나', '드는', '영계', '탐', '사단', '소재', '타나토노트', '같은', '전작', '끊임없이', '다르게', '보고', '다르게', '하기를', '제시', '하며', '삶', '사회', '체계', '관', '포괄', '탐구', '시도', '에도', '천사', '관점', '무한', '히', '높은', '곳', '관찰', '천사', '제국', '허를', '찌르는', '반전', '상식', '깨는', '나무', '희망', '찾아', '거대한', '우주', '범선', '타고', '우주', '떠나는', '천', '명의', '이야기', '파피용', '웃음', '의미', '미스터리', '형식', '풀어', '낸', '웃음', '새로운', '기발한', '상상력', '빛나는', '단', '편집', '나무', '사고', '전복', '시키는', '놀라운', '지식', '향연', '베르나르', '베르베르', '상상력', '사전', '짧은', '기간', '프랑스', '세계', '가장', '읽히는', '작가', '자리', '굳혔다', '작품', '이미', '개', '언어', '번역', '되었으며', '천백만', '부가', '넘게', '판매', '되었다', '출', '간', '독특한', '개성', '세계', '빚', '내는', '신들', '이야기', '신은', '집필', '기간', '달', '베르베르', '생애', '최고', '대작', '베르베르', '작품', '활동', '초기', '끊임없이', '천', '착해', '온', '영혼', '진화', '주제가', '마침내', '여정', '마침표', '찍는', '작품', '소설', '알', '역사', '승자', '편', '기록', '승리자', '역사', '이며', '진정한', '역사', '증인', '있다면', '답', '단', '신일', '이란', '가정', '출발', '신', '신들', '숨결', '신들', '신비', '묶어서', '권', '출', '간', '베르베르', '파리', '살며', '왕성', '창작', '력', '작품', '활동', '프랑스', '출', '간', '소설', '집', '파라다이스', '와카', '산드라', '거울', '작품', '독자', '만나고']","['행성', '운명', '건', '최후', '결전', '시작', '된다', '세계', '천백만', '부', '한국어', '판', '누', '계', '천', '쇄', '돌파', '작가', '베르나르', '베르베르', '신작', '장편소설', '베스트셀러', '작가', '베르나르', '베르베르', '신작', '장편소설', '행성', '프랑스', '문학', '전문', '번역가', '미연', '번역', '출', '간', '되었다', '코로나', '바이러스', '세계', '맹위', '떨치던', '프랑스', '발표', '작품', '영향', '짙게', '깔려', '있으며', '베르베르', '전작', '비해', '디스토피아', '성격', '강하다', '같은', '봄', '발표', '초', '단편소설', '호모', '콘피누스', '지하', '격리', '신', '인류', '묘사', '했던', '베르베르', '행성', '땅', '발', '딛지', '않고', '고층', '빌딩', '숨어', '사는', '신', '인류', '등장', '시킨다', '전쟁', '테러', '감염병', '인구', '분', '줄어들고', '황폐', '해진', '세계', '시스템', '마비', '도시', '쓰레기', '쥐', '뒤', '덮였다', '주인공', '고양이', '바스', '쥐', '없는', '찾아', '희망', '모를', '타고', '파리', '떠나', '뉴욕', '신세계', '향', '뉴욕', '도착', '바스테르', '일행', '맞이', '알', '카포네', '우두머리', '이끄는', '쥐', '군단', '공격', '목숨', '부지', '바스', '네트', '눈', '고층', '빌딩', '꼭대기', '반짝이는', '불빛', '보이', '드론', '대가', '날아온다', '놀랍게도', '뉴욕', '약', '명의', '쥐', '피해', '백여', '개', '고층', '빌딩', '숨어', '프리덤', '타워', '개', '집단', '대표', '총회', '존재', '총회', '쥐', '없애기', '위해', '핵폭탄', '하자는', '강경', '파가', '대두', '하며', '갈등', '심해진다', '바스', '번째', '대표', '자격', '요구', '고양이', '의견', '라며', '무시', '뿐', '시시각각', '다가오는', '쥐', '군단', '위협', '무작정', '핵폭탄', '쏘려는', '로봇', '고양이', '카츠', '등장', '바스', '상상력', '동원', '위기', '돌파', '행성', '운명', '바꿀', '있을까']"
달러구트 꿈 백화점 ,이미예,팩토리나인,년 월 일,7,소설시희곡,"['부산', '태어났다', '부산', '대', '재료공학', '공부', '반도체', '엔지니어', '크라', '우드', '펀딩', '프로젝트', '주문', '하신', '꿈', '매진', '달러', '구트', '꿈', '백화점', '첫', '소설', '발표', '후원자', '열렬한', '지지', '받아', '성공', '펀딩', '종료', '하였다', '달러', '구트', '꿈', '백화점', '교보', '문고', '영풍문고', '종합', '베스트셀러', '예스', '인터파크', '알라딘', '영풍문고', '뽑은', '책', '수상하였고', '서점', '뽑은', '책', '부천', '창원', '포천', '남양주시', '용인시', '정부', '대구', '책', '선정', '되었다', '상반기', '교보', '문고', '예스', '종합', '베스트셀러', '위', '차지', '하였다']","['여기는', '잠들어야만', '입장', '달러', '구트', '꿈', '백화점', '잠들어야만', '입장', '독특한', '마을', '곳', '들어온', '잠든', '손님', '가장', '인기', '곳', '온갖', '꿈', '모아', '판매', '달러', '구트', '꿈', '백화점', '긴', '잠', '자는', '짧은', '낮잠', '자는', '동물', '대', '성황', '이룬다', '범', '상치', '않은', '혈통', '주인', '장', '달러', '구트', '최측근', '신참', '직원', '페니', '꿈', '만드는', '아가', '넵', '코코', '베일', '둘러싸인', '비고', '어스', '등장', '달러', '구트', '꿈', '백화점', '무의식', '에서만', '존재', '꿈', '정말', '사고팔', '있을까', '기발한', '질문', '답', '찾아가며', '꿈', '만드는', '파는', '사는', '비밀스러운', '에피소드', '담고', '판타지', '소설', '텀블벅', '펀딩', '달성', '전자책', '출', '간', '베스트셀러', '위', '기록', '하며', '수많은', '독자', '요청', '종이', '책', '출', '간하게', '되었다']"
에세이 만드는 법,이연실,유유,년 월 일,7,에세이,"['연차', '에세이', '편집자', '문학동네', '편집', '팀', '장', '대학교', '학년', '이던', '청춘', '망했고', '빨리', '돈', '벌러', '나가자는', '심정', '문학동네', '입사', '드라마', '아들', '딸', '호남', '온갖', '시련', '속', '콜록거리면서도', '교정지', '보는', '호젓한', '모습', '상상', '하며', '출판사', '들어왔으나', '엉덩이', '불나게', '많은', '만나고', '조율', '뛰어다니는', '기획', '편집자', '실상', '충격', '받으며', '오해', '끝', '이해', '잘', '보고', '싶어졌다', '첫', '출판사', '문학동네', '쭉', '하며', '김훈', '라면', '끓이며', '하정우', '걷는', '하정우', '스', '베틀', '라나', '알', '렉시', '비치', '전쟁', '얼굴', '않았다', '김이나', '김이나', '작사', '법', '이슬아', '부지런한', '사랑', '에세이', '만들었다', '에세이', '결과', '바닥', '그대로', '드러내는', '적나라', '하고도', '무서운', '장르', '라고', '좋은', '에세이', '삶', '살아온', '작가', '노', '사랑', '곁', '아는', '작가', '말', '수집', '편집', '원고', '삶', '반영', '장래희망', '백발', '돼서도', '교정지', '든', '에코', '백', '메고', '저자', '미팅', '현장', '서점', '누비', '현직', '할머니', '편집자', '트위터', '인스타그램', '페이스북']","['김훈', '라면', '끓이며', '요조', '임', '경선', '살아가는', '이슬아', '부지런한', '사랑', '눈', '띄고', '잘', '팔리는', '에세이', '만들어', '온', '이연실', '편집자', '그간', '맡은', '원고', '치밀하게', '뜯어', '보고', '편집', '하며', '배운', '정리', '책', '엮어', '냈다', '독자', '상상', '시기', '제목', '짓고', '표지', '만들고', '독자', '마음', '닿는', '한순간', '허투루', '흐르지', '않은', '고스', '란', '히', '책', '에세이', '만드는', '법속', '담겼다', '주목', '받는', '에세이', '만들고', '싶은', '편집자', '글', '대중', '다가가고', '싶어', '작가', '에게도', '도움', '될', '내용', '가득하다', '나아가', '좋은', '에세이', '찾고', '읽는', '독자', '에게도', '따뜻한', '감동', '주며', '좋아하는', '에세이', '그토록', '매력', '인지', '알려', '줄']"
메르켈 리더십,케이티 마튼 윤철희,모비딕북스,년 월 일,7,사회 정치,"['케이티', '머', '튼은', '헝가리', '출신', '냉전', '시대', '스파이', '혐의', '체포', '언론인', '부모', '서', '성장했다', '전체주의', '국가', '태어나', '여성', '성장한', '작가', '경험', '동독', '출신', '메르켈', '성장기', '캐릭터', '경험', '이해', '데', '중요하게', '작용', '미국', '이주', '저널리스트', '활동', '하며', '뉴스', '서독', '특파원', '지냈다', '작고', '남편', '리처드', '홀브룩', '독일', '주재', '미국', '대사', '메르켈', '총리와', '인연', '맺었다', '연간', '메르켈', '총리', '허락', '받고', '총리', '집무실', '메르켈', '지켜보며', '취재', '책', '독일', '미국', '프랑스', '러시아', '중국', '세계', '주요', '국', '정치인', '관료', '학자', '백수', '십', '명', '인터뷰', '쓴', '책', '저널리스트', '특유', '취재', '력', '집요하게', '팩트', '쫓아', '엮어낸', '단단한', '문장', '가득하다', '지난', '연간', '벌어진', '현대', '정치사', '결정', '장면', '옆', '중계', '듯', '생생하게', '그려', '냈다', '작가', '논픽션', '소설', '뉴욕타임스', '권', '베스트셀러', '목록', '올린', '작가', '이기도', '정치', '여성', '서적', '주로', '냈다', '저서', '로는', '미도', '서', '비', '평가', '협회', '최종', '결선', '오른', '인민', '가족', '미국', '여정', '비밀', '권력', '역사', '틀', '잡은', '대통령', '결혼', '광신자', '스탈린', '미국인', '스파이', '회고록', '파리', '러브', '스토리', '뉴스', '특파원', '활동', '언론', '수상했으며', '저술', '인권', '증진', '활동', '해왔다', '난민', '이었던', '국제', '구조', '위원회', '베를린', '미국', '아카데미', '센트럴', '유러', '피', '언', '대학교', '이사이', '언론인', '보호', '위원회', '국제', '여성', '건강', '연합', '회장', '역임', '방송', '저널리즘', '분야', '이룬', '업적', '조지', '포스터', '피버', '지상', '세계', '변화', '시킨', '여성', '수여', '매트릭스', '수여', '레오', '바스', '인권상', '수상했다', '뉴욕', '거주']","['에겐', '메르켈', '없을까', '안타깝지만', '대한민국', '정치', '판', '엔', '정치가', '없다', '정치', '가치', '배분', '일이', '라고', '정의', '하든', '사회', '갈등', '조정', '합의', '이끌어내는', '일이', '라고', '말', '하든', '대한민국', '엔', '정치가', '없다', '와중', '다시', '대통령선거', '일정', '다가왔다', '이상하다', '대선', '엔', '시대정신', '미래', '대한', '비', '전도', '전망', '없다', '얘기', '않는다', '늘', '나오는', '얘기', '대한민국', '가장', '신뢰', '받지', '못', '집단', '정치인', '엔', '사라져', '버린', '대한민국', '정치', '다시', '찾을', '있을까', '퓨', '리서치', '센터', '세계', '가장', '신뢰', '지도자', '독일', '메르켈', '총리', '선정', '트럼프', '구렁텅이', '빠진', '미국', '리더십', '메르켈', '세계', '리더', '임', '확인', '이미', '타임', '인물', '앙겔라', '메르켈', '선정', '세계', '지도자', '시험', '들었지만', '메르켈', '만큼은', '아니었다고', '배경', '설명', '메르켈', '그리스', '채무', '위기', '시리아', '난민', '위기', '에도', '불구', '기어이', '결정', '정치', '장면', '만들어', '냈다', '한때', '전범', '국가', '였던', '독일', '경제', '도덕', '리더십', '세계', '끌어안은', '무려', '만에', '퇴임', '앞둔', '시점', '에서도', '메르켈', '독일', '국민', '지지', '받고', '메르켈', '동독', '여성', '과학자', '출신', '독일', '정치', '판', '철저하게', '아웃사이더', '였다', '주목', '않았던', '변방', '촌부', '현대', '정치', '가장', '위대한', '리더십', '만들어', '냈을까', '메르켈', '추구', '정치', '본질', '이었을까', '정치', '작동', '했을까', '과학자', '예요', '문제', '가장', '작은', '가장', '잘', '관리', '쪼개는', '좋아해요', '과정', '감정', '끼어들', '여지', '없어요', '중요한', '해법', '찾아내는', '거', '예요', '메르켈', '블라디미르', '푸틴', '과의', '협상', '과정', '얘기', '협상', '참을성', '시험', '과정', '과정', '자존심', '중요하지', '않았다', '메르켈', '추구', '단', '목표', '결과물', '과정', '메르켈', '소중한', '가치', '여긴', '겸손', '경청', '침착함', '포용', '공감', '열린', '마음', '합리', '성', '같은', '독일인', '총리', '세계', '믿음', '출신', '향', '편견', '조장', '분노', '선동', '맞서야', '메르켈', '연설', '격정', '지도', '영웅', '지도', '않았다', '말', '앞선', '정치', '경계', '메르켈', '정치', '화려하지', '않았지만', '우직하게', '마음', '움직였다', '혐오', '사회', '쓴', '독일', '작가', '캐롤', '린', '엠케', '말', '메르켈', '꿈', '비전을', '얘기', '않는다', '메르켈', '정치', '해줄', '있는가를', '에겐', '메르켈', '없을까', '우린', '기어', '코', '대한민국', '리더십', '선택', '해야']"
인도철학 이야기,서행정,한국외국어대학교출판부,년 월 일,7,인문,"['서', '행정', '교수', '외국어', '대학교', '인도', '졸업', '인도', '연구', '활동', '뒤', '외국어', '대학교', '교편', '잡았다', '동국대학교', '대학원', '인도철학', '석사', '박사학위', '취득', '연간', '인도', '네루', '대하', '교환', '교수', '재직', '하였다', '국제', '인도', '아세안', '학회', '회장', '역임', '하였으며', '경찰청', '국가', '대', '테러', '협상', '위원', '인도', '학회', '인도철학', '회장', '활동', '중이']","['인도철학', '주는', '메시지', '올바른', '삶', '바탕', '위', '정신', '자유', '열반', '지향', '권고', '베다', '사상', '우', '빠니', '샤드', '사상', '인도', '종교문학', '이라고', '신화', '서사시', '속', '지속', '참다운', '삶', '살아야', '하는가를', '시사', '인도인', '살아가는', '방식']"
해커스 토익 실전 제    리딩 문제집 ,해커스 어학연구소,해커스어학연구소,년 월 일,7,국어 외국어 사전,"['해커스', '리딩', '시리즈', '저자']","['토익', '최신', '출제', '경향', '분석', '반영', '최신', '개정판', '실전', '모의고사', '회분', '토익', '실전', '완벽', '대비', '시험', '동일한', '형태', '구성', '모의고사', '최종', '마무리', '하자', '토익', '단기', '득점', '위', '리딩', '핵심', '대비', '전략', '수록', '목표', '달성', '기', '수준별', '학습', '플랜', '체크', '리스트', '맞춤', '형', '학습', '관리', '하자', '실력', '정확하게', '파악', '점수', '환산', '표', '제공']"
뮐러 산문선,하이너 뮐러 정민영,지식을만드는지식지만지,년 월 일,6,에세이,"['동독', '출신', '동독', '에서보다', '서구', '연극', '계', '더욱', '주목', '받은', '특이한', '극작가', '속', '생애', '살펴볼', '본격', '작업', '시작', '연대', '사망', '도정은', '비난', '오해', '찬사', '한꺼', '번', '뒤', '섞인', '모순', '과정', '동독', '문화', '정책', '마찰', '빚', '데', '따른', '출판', '공연', '금지', '역경', '에서부터', '독일', '통일', '이미', '저명', '인사', '가해진', '동독', '국가', '보위', '부슈', '타지', '가담', '전력', '대한', '비난', '어려움', '겪었다', '연대', '양', '독일', '문학', '중요하게', '평', '글', '쏟아져', '나왔고', '프랑크푸르트', '연극제', '엑스', '페리', '멘타', '헌', '정', '되었다', '겉', '드러나는', '같은', '현상', '작가', '대한', '명확한', '평가', '어렵게', '만드는', '이긴', '한편', '으로는', '독일', '문단', '특수한', '위치', '암시', '주는', '이기도']","['브레히트', '가장', '의미', '독일어권', '극작가', '동독', '가장', '중요한', '작가', '하이', '뮐러', '정작', '동독', '오랫동안', '출판', '공연', '중지', '되었다', '동독', '사회', '내부', '모순', '갈등', '직시', '했기', '산문', '국내', '최초', '소개', '난해할', '자유로운', '사고', '독특한', '표현', '방식', '경악', '독자', '틀', '깨고', '새', '로움', '창조']"
