도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개
종의 기원,찰스 로버트 다윈 장대익 최재천 강호정 김성한,사이언스북스,년 월 일,25,자연과학,"['슈롭셔', '슈루즈베리', '의사', '집안', '막내아들', '태어났다', '케임브리지대', '문학사', '학위', '받고', '대영제국', '군함', '비글호', '항해', '무보수', '생물학자', '참가', '진화론', '발판', '만든다', '영국', '런던', '지질', '학회', '총무', '됐다', '종', '기원', '발간', '사망', '웨스트민스터', '사원', '아이작', '뉴턴', '옆', '자리', '매장', '되었다', '자연', '선택', '통한', '진화', '개념', '논증', '부작', '종', '기원', '유래', '성선택', '동물', '감정', '표현', '비롯', '비글호', '항', '해기', '지렁이', '활동', '분변', '토의', '형성', '책', '썼다']","['종', '기원', '출', '간', '드디어', '다윈', '제대로', '읽을', '시대', '되었다', '다윈', '사상', '출발점', '종', '기원', '초판', '진화', '생물학자', '번역', '출판', '사상', '최초', '우리말', '정본', '장대익', '서울대', '교수', '번역', '최재천', '이화여대', '에코', '과학부', '교수', '이끈', '다윈', '포럼', '기획', '감수', '진화', '생물학', '계', '역량', '결집', '최초', '다윈', '선집', '드디어', '다윈', '시리즈', '첫', '번째', '책', '인류', '역사상', '가장', '위대한', '아이디어', '자연', '선택', '통한', '진화', '장엄한', '사상', '조용한', '탄생', '목격', '종', '기원', '초판']"
거시경제론,정운찬 김영식 이재원,율곡출판사,년 월 일,25,대학교재,[],[]
밝은 밤,최은영,문학동네,년 월 일,25,소설시희곡,"['삼색', '고양이', '날', '태어나', '삼색', '고양이', '고등어', '고양이', '사는', '소설가', '타고난', '집', '수이', '장기간', '세계', '꿈꾼다', '여행', '글쓰기', '고양이', '바다', '잠', '좋아한다', '콤플렉스', '약점', '이라고', '여겼던', '힘', '살아가고', '경기', '광명', '태어났으며', '고려대학교', '국어', '국문학', '졸업', '본격', '작품', '활동', '시작', '지은', '책', '소설', '집', '쇼코', '미소', '무', '해한', '장편소설', '밝은', '밤', '문학동네', '젊은', '작가', '허균', '문학', '작가', '김준성', '문학상', '이해', '소설', '문학상', '구상', '문학상', '젊은', '작가', '일보', '문학상', '대산문학상', '수상했다']","['백', '감싸', '안으며', '이어지는', '사랑', '숨', '기록', '쇼코', '미소', '무', '해한', '최은영', '첫', '장편소설', '공감', '불러일으키는', '이야기', '서정', '이며', '사려', '깊은', '문장', '안', '자리', '뜨거운', '문', '의식', '등단', '줄곧', '폭넓은', '독자', '지지', '문학', '조명', '두루', '받고', '작가', '최은영', '첫', '장편소설', '문화', '계', '뽑은', '차세대', '주목', '작가', '동아일보', '소설가', '뽑은', '소설', '교보', '문고', '주관', '독자', '뽑은', '국문학', '미래', '될', '젊은', '작가', '예스', '차세대', '소설', '이끌', '작가', '논', '면', '분야', '막론', '많은', '머릿속', '가장', '선명히', '떠오르며', '활발한', '작품', '활동', '이어가던', '최은영', '작가', '예정', '돼', '있던', '소설', '작업', '중단', '채', '차례', '숨', '고르며', '멈춰', '선다', '의욕', '소설', '작업', '매진', '하던', '작가', '가져야', '했던', '공백', '다시', '쓰는', '세계', '초대', '받아', '작가', '말', '서기', '보낸', '이자', '소설', '속', '인물', '찾아오기를', '기다리는', '이기도', '밝은', '밤', '그런', '작가', '봄', '겨울', '꼬박', '계간', '문학동네', '연재', '작품', '공', '다듬은', '끝', '선보이는', '첫', '장편소설', '쇼코', '미소', '한지', '영주', '모래', '지은', '집', '긴', '호흡', '이야기', '이끌어가는', '중편소설', '특히', '강점', '보여', '온', '작가', '특장', '한껏', '발휘', '작품', '첫', '소설', '집', '쇼코', '미소', '출', '간', '인터뷰', '장편', '계획', '묻는', '질문', '작가', '할머니', '땅', '살았던', '여성', '이야기', '써', '보고', '싶다는', '바람', '요', '라고', '말', '했던', '바', '밝은', '밤', '작가', '오랫동안', '마음속', '품어', '왔던', '증조모', '할머니', '나로', '이어지는', '대의', '삶', '비추며', '자연', '스럽게', '백', '관통', '증조모', '에게서', '시작', '되어', '에게로', '이어지는', '이야기', '에게서', '출발', '증조모', '향', '하며', '쓰이는', '이야기', '서로', '넘나', '들며', '서서히', '간격', '메워', '입', '이야기', '전해진다는', '건', '서로', '살리고', '살아내는', '숨', '연쇄', '과정', '이기도', '하다는', '이야기', '가진', '본연', '힘', '이기도', '하다는', '느끼게', '될', '은은하며', '강인한', '존재', '감', '서서히', '주위', '밝게', '감싸는', '최은영', '소설', '도착']"
거시경제학,그래고리 맨큐 이병락,시그마프레스,년 월 일,25,대학교재,"['하버드', '대학교', '경제학', '석좌교수', '미국', '전국', '경제', '조', '사국', '연구', '위원', '미국', '연방', '준비', '은행', '자문', '교수', '미국', '의회예산처', '자문', '교수', '경제학', '시험', '문제', '위원회', '위원', '역임', '중이']","['거시경제', '학', '제판', '세계', '널리', '거시경제', '학', '교과서', '제파', '번역', '책', '문', '교재', '면서', '교양', '서', '수준', '가독성', '특히', '현란한', '수식', '도표', '몰라도', '일반인', '거시경제', '대해', '충분히', '이해', '있게', '잘', '기술', '되어', '제판', '코로나바이러스', '감염증', '촉발', '경기', '침체', '대', '폐쇄', '기간', '실업', '내용', '추가', '되었다']"
미드나잇 라이브러리  평행우주 에디션,매트 헤이그 노진선,인플루엔셜,년 월 일,24,소설시희곡,"['영국', '요크셔', '출신', '동화', '작가', '겸', '소설가', '출', '간', '첫', '소설', '영국', '가족', '비롯', '하여', '편의', '성인', '대상', '작품', '편의', '동화', '청소년', '소설', '발표', '해왔다', '대', '초반', '정신', '위기', '맞은', '절벽', '끝', '서서', '스스로', '생', '마감', '하려던', '우울증', '불안장애', '깨닫고', '사랑', '사람과', '가족', '도움', '받아', '건강', '회복했다', '오랜', '독서', '글쓰기', '싸운', '끝', '전업', '작', '가로', '삶', '시작', '글', '이란', '어둠', '속', '발견', '일종', '구원', '셈이었다기', '발', '상상력', '유머', '위트', '더해진', '작품', '아동', '성인', '세대', '막론', '독자', '많은', '호평', '특히', '출', '간', '미드나이트', '라이브러리', '뉴욕타임스', '베스트셀러', '영국', '아마존', '종합', '베스트셀러', '독일', '슈피겔', '주', '연속', '베스트셀러', '되며', '세계', '약', '부가', '판매', '되었다', '저자', '개인', '이야기', '담은', '에세이', '발표', '우울증', '극복', '과정', '담은', '지나는', '법', '영국', '위', '권', '머무는', '장기', '베스트셀러', '오르며', '마음', '건강', '대한', '시대', '가장', '영향력', '작가', '평', '미드나이트', '라이브러리', '주인공', '후회', '책', '펼쳤지만', '현실', '세계', '위로', '책', '가장', '두운', '밤', '에도', '빛', '찾을', '있다는', '희망', '메시지', '발견', '있을', '요크셔', '주', '셰필드', '태어나', '헐', '대학교', '영문학', '역사', '공부', '했고', '리즈', '대학교', '석사', '과정', '마쳤다', '뉴욕', '타임스', '재능', '탁월한', '작가', '라고', '극찬', '했고', '선데이', '익스', '프레', '스', '상상력', '풍부한', '젊은', '작가', '라고', '평', '기발한', '상상력', '유머', '위트', '더해진', '작품', '독자', '큰', '공감', '위로', '주며', '많은', '사랑', '받고', '첫', '판타지', '동화', '그림자', '숲', '비밀', '출', '간되', '해리', '포터', '마법사', '돌이', '받았던', '영국', '어린이', '직접', '선정', '상인', '레슬리', '스마', '티', '즈', '어워드', '수상', '카네기', '메달', '최종', '후보', '세', '번', '오르면서', '동화', '작', '가로서도', '인정', '부모님', '갑작스러운', '죽음', '시작', '그림자', '숲', '비밀', '영국', '전통', '판타지', '동화', '맥', '이으며', '매트', '헤이그', '어린이', '책', '작가', '로서', '가능성', '활짝', '열어', '주었다', '저자', '두', '번째', '소설', '에코', '보이므로', '소설', '인공', '지능', '가진', '에코', '위해', '온갖', '미래', '배경', '외계인', '유머', '위트', '삶', '들여다본', '소설', '휴먼', '외계인', '기록', '에드거상', '최종', '후보', '올랐고', '영화', '판권', '팔려', '작가', '직접', '각본', '쓰고', '우울증', '극복', '과정', '담은', '에세이', '살아야', '이유', '영국', '베스트셀러', '되며', '마음', '건강', '대하', '시대', '가장', '영향력', '작가', '자리매', '김', '주요', '작품', '휴먼', '영국', '가족', '리들리', '가족', '있으며', '어린이', '청소년', '위', '책', '썼다', '작품', '세계', '개', '언어', '번역', '되었다', '아내', '안드레아', '살아야', '천', '이유', '주는', '두', '루카스', '펄', '요크셔']","['밤', '시', '죽기', '에만', '열리는', '마법', '도서관', '두', '번째', '기회', '드립니다', '국내', '주요', '서점', '종합', '베스트셀러', '위', '책', '선정', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '매트', '헤이그', '소설', '미드나이트', '라이브러리', '출', '간', '만에', '독자', '마음', '사로잡으며', '눈물', '웃음', '뭉클한', '감동', '선사', '죽기로', '결심', '주인공', '노라', '시드', '삶', '죽음', '사이', '존재', '미스터리', '도서관', '미드나이트', '라이브러리', '눈', '뜨며', '두', '번째', '기회', '얻는', '소설', '노라의', '가장', '완벽한', '삶', '찾는', '모험', '따라가며', '있', '음', '살아가는', '대한', '깊은', '통찰', '보여준다', '책', '덮는', '기대', '된다', '반려', '책', '만났다', '다시', '봐야겠다는', '힘', '얻었다', '책', '읽은', '독자', '뜨거운', '반응', '힘', '입어', '주요', '서점', '책', '선정', '되었고', '열기', '되고', '삶', '대한', '공감', '삶', '대한', '긍정', '살아야', '이유', '깊은', '통찰', '력', '매트', '헤이그', '작가', '보내는', '공감', '위로', '메시지', '세대', '성별', '아우르며', '세계', '독자', '마음', '사로잡았다', '뉴욕타임스', '베스트셀러', '위', '영국', '아마존', '종합', '베스트셀러', '위', '기록', '했고', '미국', '아마존', '뉴욕타임스', '주', '독일', '슈피겔', '에서도', '주', '연속', '장기', '베스트셀러', '올랐다', '덴마크', '이탈리아', '스페인', '루마니아', '타이완', '이란', '세계', '각지', '출', '간되', '며', '글로벌', '인기', '누리']"
트렌드 코리아 ,김난도 전미영 최지혜 이향은 이준영,미래의창,년 월 일,24,경제 경영,"['교수', '트렌드', '연구자', '컨설턴트', '작가', '서울대학교', '생활', '과학', '대학', '학과', '학생', '가르치고', '생활', '과학', '연구소', '소비', '트렌드', '분석', '센터', '이끌며', '소비', '트렌드', '연구', '서울대학교', '교육', '매일경제', '신문', '정진기', '언론', '문화상', '학회', '최우수', '논문', '정책', '학회', '학술', '갤럽', '최우수', '논문', '지도', '마케팅', '협회', '공로상', '한중', '경영', '대상', '한중', '경제', '협력', '수상했다', '코웨이', '아모레퍼시픽', '에버랜드', '현대', '자동차', '텔레콤', '그룹', '신한카드', '외식산업', '연구원', '신세계', '그룹', '경영', '경제', '연구소', '롯데', '마트', '제일기획', '라마', '이스터', '플라자', '여러', '주요', '기업', '자문', '하며', '이론', '지식', '실무', '경험', '시너지', '도모', '데도', '힘', '쏟고', '해피', '김난도', '트렌드', '플러스', '라디오', '프로그램', '진행', '했으며', '형', '대규모', '온라인', '공', '개강', '좌', '시장', '이라는', '강좌', '운영', '유튜브', '채널', '트렌들', '코리아', '개설', '트렌드', '콘텐츠', '업로드', '째', '트렌드', '코리아', '시리즈', '매년', '집필', '하며', '언택트', '뉴트', '세포', '마켓', '필', '환경', '가심', '비', '편리', '미엄', '코나미', '트렌드', '신조어', '발표', '바', '외', '에도', '트렌드', '코리아', '영문', '판', '트렌드', '로드', '뉴욕', '임파', '서', '블', '트렌드', '차이나', '공저', '럭셔리', '코리아', '소비', '트렌드', '경', '경', '영서', '아프니까', '청춘', '천', '번', '흔들려야', '어른', '된다', '김난도', '웅크린', '삶', '이니까', '에세이', '출', '간']","['검은', '호랑이', '힘차게', '포효', '되', '기를', '죽', '이지', '못', '강하게', '만든다', '니체', '말', '넘는', '팬데믹', '속', '에서도', '삶', '이어', '왔고', '고통', '절망', '속', '에서도', '미래', '대한', '희망', '끈', '놓지', '않았다', '획기', '거침', '없는', '기술', '발전', '꿈꾸던', '더욱', '앞당기고', '미', '증', '유의', '전염병', '현명하게', '공생', '위드', '코로나', '준비', '강해지고', '검은', '호랑이', '맞아', '서울대', '소비', '트렌드', '분석', '센터', '개', '키', '워드', '두운', '이로', '잡았다', '팬데믹', '위기', '상황', '잘', '대처', '하느냐', '기업', '진화', '속도', '빠른', '니', '즈', '맞출', '인가', '나아가', '유권자', '마음', '얻을', '인가', '거침', '없이', '포효', '호랑이', '될', '인가', '고양이', '될', '인가', '큰', '갈림길', '놓여']"
공동체 ,김욱진,한국학술정보,년 월 일,23,사회 정치,"['미국', '시카고', '대학교', '회복', '지학', '석', '박사', '학위', '취득', '후', '시립대', '회복', '지', '학과', '재직', '중이', '공동체', '저서', '자원봉사', '천', '목', '출판사']","['공동체', '관', '관심', '커지면서', '관', '논의', '각계', '각층', '다양하게', '진행', '되고', '수많은', '이론', '연구', '실천', '에도', '불구', '공동체', '이해', '거나', '설명', '예측', '쉽지가', '주제', '난해함과', '내용', '방대함은', '사회과학', '공동체', '현상', '오랫동안', '여러', '각도', '심각하게', '되어', '왔음', '방증', '공동체', '권', '공동체', '대한', '담론', '넘쳐나는', '이론', '쟁점', '관점', '논점', '폭넓게', '검토', '이를', '바탕', '분야', '총', '서', '로서', '역할', '위', '목적', '기획', '되었다', '저자', '김국진', '이를', '위해', '사회학', '정치학', '철학', '심리학', '회복', '지학', '사회과학', '분야', '저명', '사상가', '대표', '저작물', '소개', '결과', '토대', '경험', '규범', '존재론', '인식론', '측면', '공동체', '다각도로', '조명']"
천 개의 파랑,천선란,허블,년 월 일,23,소설시희곡,"['인천', '태어나', '안양', '문예', '창작', '졸업', '했고', '단국대학교', '문예', '창작', '석사', '과정', '수료', '동식물', '주류', '되고', '비주류', '지구', '꿈꾼다', '작가', '상상력', '인지', '대해', '늘', '했지만', '언제나', '지구', '했고', '우주', '어딘가', '일어나는', '꿈꿨다', '날', '문득', '그런', '소설', '옮겨', '놔야겠다고', '늘', '상상', '늘', '쓰고', '첫', '장편소설', '무너진', '썼고', '과학', '문학상', '천', '개', '파랑', '장편소설', '부문', '대상', '수상했다', '소설', '집', '물질', '사랑', '작가', '뱀파이어', '로맨스', '밤', '찾아오는', '구원', '썼다', '모호한', '소설', '쓰고']","['과학', '문학상', '성취', '기억', '될', '이름', '품게', '가장', '따뜻한', '물결', '천', '선', '란', '첫', '장편소설', '무너진', '팬', '눈', '찍었고', '소설', '집', '물질', '사랑', '대세', '굳건', '히', '자리', '잡은', '천', '선', '란', '과학', '문학상', '장편', '대상', '수상작', '천', '개', '파랑', '이를', '방증', '듯', '출', '간', '많은', '팬', '뜨거운', '기대', '모았다', '천', '개', '파랑', '과학', '문학상', '심사', '위원', '김보영', '천', '개', '파랑', '가득한', '듯', '환상', '우아한', '소설', '이미', '활발하게', '활동', '유명', '작가', '작품', '해도', '믿을', '법', '했다는', '찬사', '이끌어', '냈다', '이는', '김창규', '작가', '과학', '문학상', '심사평', '언급', '말', '맥', '좋은', '가능성', '이란', '얘기', '듣지', '않아도', '되겠다는', '들어', '기뻤다', '충분히', '소화', '빚', '작품', '가능성', '넘어', '다양한', '길', '정', '완성', '되고', '천', '선', '란', '가능성', '아니다', '이미', '완숙', '무르익', '상태', '도달', '준비', '작가', '진보', '기술', '속', '변화', '발전', '모습', '예견', '장르', '라면', '천', '개', '파랑', '진보', '기술', '속', '희미해지는', '존재', '올', '게', '응시', '소설', '발달', '기술', '배제', '지나쳐', '버리는', '엉망', '진창', '자본', '시스템', '소외', '부서지고', '상처', '입은', '채', '수면', '가라앉아', '있던', '천', '선', '란', '다정함과', '우아함으로', '엮', '문장', '그물', '가볍게', '건져', '올린다', '소설', '희미해진', '선명한', '색', '덧', '입히는', '과정', '이루어져', '천', '개', '파랑', '천', '선', '란', '작가', '휴대폰', '메모장', '적어놓은', '줄', '에서부터', '시작', '천천히', '달리는', '연습', '해야', '빠른', '속도', '지나가는', '풍경', '속', '에서도', '힘껏', '고개', '돌려', '흐릿', '풀잎', '바라보는', '천', '선', '란', '시선', '올', '곧으며', '개미', '마리', '밟지', '않기', '위해', '느린', '걸음', '연습', '작가', '태도', '믿음', '직', '스럽다', '그렇기에', '천', '선', '란', '시선', '발걸음', '맞추어', '천', '개', '파랑', '읽는', '부서지고', '다친', '작은', '존재', '끈질긴', '연대', '너머', '로만', '엿볼', '촘촘', '기쁨', '누릴', '있게', '된다']"
선량한 차별주의자,김지혜,창비,년 월 일,23,사회 정치,"['강릉원주대', '다문화', '학과', '소수자', '인권', '차별', '관해', '가르치고', '연구', '주민', '성소수자', '아동', '청소년', '홈리스', '다양한', '소수자', '현안', '관심', '현장', '밀접한', '연구', '사회', '구체', '변화', '만들어', '낼', '법', '정책', '대안', '제시', '하려고', '노력', '사회', '복지', '법', '공부', '서울특별시', '립', '동', '상담', '치료', '센터', '헌법재판소', '기관', '했으며', '주민', '기본권', '불평등', '윤리', '영토권', '차별', '선동', '규제', '혐오', '표현', '관', '국제', '법적', '비교', '법적', '검토', '중심', '연', '논문', '몰랐던', '이야기', '공저', '인권', '행정', '길라잡이', '공저', '쓰고', '헌법', '약속', '사회보장', '론', '입문', '번역']","['선량한', '차별', '주의자', '평등', '외치는', '위', '안내서', '혐오', '차별', '잡초', '자란다', '신경', '쓰지', '않으면', '온', '사회', '무성', '해진다', '작은', '차별', '무시', '해도', '되고', '유리한', '차별', '합리', '차등', '이라고', '이야기', '하며', '차별', '대한', '문제', '제기', '시정', '조치', '역차별', '이라고', '공격', '하기도', '말', '심각한', '혐오', '주의자', '차별', '주의자', '아니다', '선량한', '차별', '주의자', '평범한', '선량한', '차별', '주의자', '있다고', '말', '도발', '책', '저자', '김지혜', '교수', '강릉원주대', '다문화', '학과', '차별', '지대', '놓인', '직접', '찾아가는', '현장', '활동가', '이자', '통계학', '회복', '지학', '법학', '넘나', '드는', '통합', '바탕', '국내', '열악한', '혐오', '차별', '문제', '이론', '토대', '구축', '데', '전념', '해온', '연구자', '현장', '밀착', '인권', '혐오', '문제', '연구', '진행', '해온', '연구자', '답', '게', '책', '쉽고', '재미있는', '대중', '글쓰기', '선보인다', '심리', '대한', '국내외', '최신', '연구', '현장', '기록', '생생한', '사례', '학생', '진행', '해온', '토론', '수업', '전문가', '학술', '포럼', '에서의', '다양한', '논쟁', '버', '무려', '일상', '숨겨진', '혐오', '차별', '생생하게', '담아', '냈다', '은밀', '사소하며', '일상', '자연', '스럽게', '벌어지는', '속', '선량한', '놓치고', '있던', '차별', '혐오', '날카롭게', '포착', '내는', '책', '메시지', '분명하다', '선량한', '마음', '만으로', '평등', '이루어지지', '않으며', '익숙한', '질서', '너머', '상상', '평등한', '조직', '해가', '자고', '제안', '차별', '당하면서도', '작은', '문제', '제기', '해보지', '못', '소위', '불', '편러', '차별', '혐오', '시대', '지친', '현대인', '꼭', '읽어야', '책']"
구의 증명,최진영,은행나무,년 월 일,23,소설시희곡,"['눈', '내리던', '날', '태어났다', '낮', '엔', '밤', '엔', '글', '쓰다가', '실천', '문학', '등단', '소설', '집', '팽이', '겨울방학', '장편소설', '옆', '스쳐', '간', '소녀', '이름', '끝나지', '않는', '노래', '죽지', '않았는가', '구의', '증명', '지는', '곳', '이제야', '꿈', '팽이', '겨울방학', '썼다', '앤솔러지', '장래', '희망', '함박눈', '썼다', '박범신', '공지영', '황현산', '심사', '위원', '만장일치', '한겨레문학상', '당선', '되었으며', '만해문학상', '백신애', '문학상', '신동엽문학상', '수상했다']","['먼저', '죽는다면', '먹을', '거야', '래야', '없이도', '죽지', '않고', '사랑', '후', '남겨진', '관', '숭고할', '아름다운', '이야기', '최진영', '소설', '구의', '증명', '사랑', '연인', '갑작스러운', '죽음', '겪게', '상실', '애도', '과정', '삶', '의미', '죽음', '의미', '되', '묻는', '소설', '작품', '최진영', '퇴색', '않는', '사랑', '가치', '전면', '내세우고', '아름다운', '문장', '감성', '이며', '애절한', '감수성', '젊고', '아름다운', '남녀', '열정', '사랑', '냉정한', '죽음', '대해', '세련된', '감성', '탁월한', '문체', '담아내고']"
다정한 것이 살아남는다,브라이언 헤어 버네사 우즈 이민아 박한선,디플롯,년 월 일,23,자연과학,"['듀크', '대학교', '진화', '인류학', '심리학', '신경과학', '교수', '하버드', '대학교', '박사학위', '받았으며', '독일', '막스', '플랑크', '진화', '인류학', '연구소', '사람과', '심리학', '연', '그룹', '세웠다', '듀크', '대학교', '돌아온', '뒤', '듀크', '개', '인지', '능력', '연', '센터', '설립', '인지', '신경과학', '센터', '중요한', '일원', '이기도', '헤어', '개', '늑대', '보노보', '침팬지', '포함', '하여', '종', '동물', '연구', '시베리아', '콩고', '분지', '세계', '곳곳', '누', '볐으며', '스미스소니언', '매거진', '선정', '세', '이하', '세계', '우수', '과학자', '이름', '올렸다', '미국', '탐사보도', '프로그램', '분', '공', '방송', '과학', '프로그램', '노바', '네이처', '헤어', '연구', '특집', '다룬', '바', '내셔널', '지오', '그래픽', '와일드', '채널', '개는', '천재', '입', '진행', '디스커버리', '채널', '방영', '스티븐', '스필버그', '다큐멘터리', '시리즈', '증오', '하는가에', '참여', '버', '우즈', '개는', '천재', '디', '플롯', '다정한', '살아남는다디', '플롯', '출', '간', '했으며', '사이언스', '네이처', '미국', '국립', '과학', '원', '회보', '학술지', '편의', '과학', '논문', '발표']","['저자', '친필', '사인', '인쇄', '본국', '주요', '매체', '선정', '연년', '책책', '씨앗', '선정', '최고', '책', '전국', '도서관', '대회', '선정', '사서', '베스트', '도서', '출판', '문화상', '번역', '부문', '최종', '후보', '작', '김영하', '북', '클럽', '선정', '최초', '과학', '책', '문재인', '제대', '대한민국', '대통령', '추천', '도서', '최재천', '강양구', '이원영', '은유', '정세랑', '하마', '긴', '겨울', '서', '미란', '임지혜', '이다혜', '김', '경영', '추천', '유독', '작가', '사랑받은', '작가', '영감', '불러일으킨', '책', '가장', '간절한', '찾아온', '세기', '다윈', '계승', '쓴', '완벽한', '책', '정세랑', '작가', '쓴', '추천', '말', '책', '책', '가장', '간절한', '골라', '찾아온다', '다정한', '살아남는다', '한국어', '판', '출', '간', '독자', '뜨거운', '사랑', '받았으며', '누적', '판매', '부를', '넘어서며', '세계', '가장', '판매', '되었다', '가을', '방문', '브라이언', '헤어', '박사', '이를', '놀라운', '사건', '말', '하며', '다정한', '독자', '특별한', '감사', '인사', '전하', '기도', '출', '간', '지', '두', '되어가지만', '책', '대한', '독자', '사랑', '식지', '않고', '있으며', '다정한', '살아남는다는', '사회', '희망', '긍정', '메시지', '자리매', '김', '부', '기념', '스페셜', '에디', '션', '저자', '친필', '사인', '친필', '메시지', '담았다', '박연', '미', '디자이너', '엄', '유정', '작가', '새로운', '그림', '진화', '번성', '성공한', '다정한', '생명체', '초록', '식물', '메시지', '구현', '해냈다', '한국어', '판', '리지', '널', '다정한', '모습', '보여주었다면', '스페셜', '에디', '션', '범위', '넓혀', '진화', '번성', '성공한', '다정한', '생명체', '자연', '모습', '담았다', '엄', '유정', '작가', '그려', '낸', '초록', '둥근', '잎', '교차', '식물', '두', '줄기', '서로', '다정하게', '인사', '나누는', '듯', '인사', '위로', '받는다', '뻗어', '나가는', '식물', '다정하게', '나아가길', '바라며', '박연', '미', '디자이너', '말']"
지구에서 한아뿐,정세랑,난다,년 월 일,23,소설시희곡,"['태어났다', '판타스틱', '발표', '하며', '작품', '활동', '시작', '가까이', '창비', '장편소설', '피', '프티', '피플', '일보', '문학상', '소설', '집', '옥상', '만나요', '목소리', '드릴게요', '장편소설', '덧니', '보고', '싶어', '지구', '한아', '뿐', '재인', '재욱', '재훈', '보건', '교사', '안은영', '시선', '으로부터', '산문', '집', '지구인', '지구', '사랑', '순', '없어']","['창비', '장편소설', '일보', '문학상', '수상', '작가', '정세', '람', '두', '번째', '장편소설', '외계인', '경민', '지구인', '한아의', '희귀', '종류', '사랑', '이야기', '그렸다', '출', '간', '후', '아쉽게', '절판', '되어', '중고', '책', '고가', '거래', '될', '애독자', '큰', '사랑', '받은', '이야기', '난다에서', '개정판', '재', '출', '간', '이야기', '곳곳', '내용', '문장', '세심', '다듬고', '표지', '채지민', '화가', '그림', '새로운', '옷', '입혔다', '활달', '재치', '문체', '눈물', '왈칵', '쏟아질', '듯', '다정함이', '특징', '정세랑', '초대', '독자', '무방비', '건네는', '속수무책', '사로잡히고', '말', '칫솔', '근사할', '적당량', '치약', '묻혀', '건네는', '모습', '감동', '한아는', '탄소', '생활', '몸소', '실천', '의류', '리폼', '디자이너', '그녀', '환생', '이라는', '작은', '옷', '선집', '운영', '하며', '이야기', '담긴', '옷', '작은', '새', '로움', '해주곤', '한아에게는', '스무', '좋아한', '만난', '지', '남자친구', '경민이', '늘', '익숙한', '곳', '머물려', '한아와', '달리', '자유분방하게', '살아가는', '경민', '에도', '유성우', '보러', '캐나다', '훌쩍', '떠나', '버린다', '사정', '고려', '주지', '않는', '경민이', '늘', '서운했지만', '체념', '이라고', '부르는', '애정도', '한아', '때마침', '캐나다', '운석', '떨어져', '소동', '벌어졌다는', '뉴스', '한아는', '걱정', '경민', '무사히', '돌아왔지만', '어딘', '지', '미묘하게', '낯설어졌다', '있던', '커다란', '흉터', '사라졌는가', '그렇게나', '싫어하던', '무침도', '맛있게', '먹는다', '보다도', '한아를', '늘', '기다리게', '했던', '였는데', '한아에게', '집중', '하며', '듯', '기분', '준다', '달라진', '경민', '모습', '수상한', '행동', '의심스러운', '한아는', '잘', '못', '되어', '간다', '혼란', '빠지는데']"
경영학원론,김성영 김종오 라선아,한국방송통신대학교출판문화원,년 월 일,22,대학교재,"['서울대학교', '경영', '대학', '경영학', '졸업', '서울대학교', '대학원', '통계학', '석사', '미국', '워싱턴', '대학교', '경영학', '박사', '방송통신대', '사회과학', '대학', '경영학', '교수']","['교재', '경영', '이라는', '현상', '이해', '데', '초점', '맞추어', '경영', '개념', '경영', '환경', '기업', '경영', '자의', '역할', '심도', '있게', '소개', '조직', '경', '과정', '계획', '조직', '리드', '통제', '과정', '초점', '맞춘다', '부론', '구성', '교재', '내용', '경영', '다양한', '정의', '역할', '소개', '경영', '발전', '온', '역사', '살펴보면서', '경영', '대한', '이해', '깊게', '경영', '주된', '대상', '기업', '기업', '경영', '주체', '경영', '대해', '알아본다', '경영', '환경', '관해', '알아보는데', '특히', '글로벌화', '기업', '경영', '미치는', '영향', '소개', '기업', '경', '과정', '대해', '살펴본다', '경', '과정', '계획', '조직', '리드', '통제', '순환', '과정', '이며', '모든', '조직', '경영', '필요한', '과정', '본격', '계획', '단계', '다루기', '기업', '경영', '모든', '과정', '경영', '자의', '역할', '의사결정', '대해', '소개', '기업', '경영', '방향', '결정', '전략', '관해', '알아본다']"
