순위,도서명,저자,출판사,발행연도,대출횟수,카테고리,저자소개,책소개,목차,출판사서평,추천사,서평+추천사
1,"['전지', '독자', '시점', '싱숑', '장편소설']",['싱숑'],"['비채', '김영사']",2022,102,국내도서 소설시희곡 장르소설 판타지 국내도서 소설시희곡 한국소설 한국 장편소설 국내도서 미디어 추천 한겨레,"['작가', '대표', '작', '멸망', '세계', '전지', '독자', '시점']","['토털', '억', '뷰', '웹소설', '진행형', '레전드', '마침내', '단행본', '만나는', '전지', '독자', '시점', '문', '피아', '누적', '판매', '위', '네이버', '시리즈', '누적', '다운로드', '억', '웹툰', '화', '네이버', '웹툰', '위', '극', '리얼', '라이즈', '픽처스', '영화', '화', '계약', '연재', '시작', '행보', '웹소설', '역사', '되고', '전지', '독자', '시점', '역사', '신화', '인류', '지금껏', '쌓아', '온', '이야기', '자유롭게', '아우르는', '스토리텔링', '채', '로운', '색채', '매력', '뽐내는', '등장인물', '시공간', '넘어', '우주', '확장', '압도', '세계관', '이미', '수많은', '앓이', '양산', '해온', '전설', '작품', '연재', '종료', '만에', '드디어', '단행본', '서점', '찾는다', '싱숑', '작가', '원고지', '약', '글자', '수로', '약', '달', '장대', '서사', '전량', '개고해', '작품', '다시금', '세공', '해냈다', '권', '이야기', '약', '분량', '독시', '세계', '종이', '롯', '느낄', '있도록', '손', '잡기', '쉬운', '판형', '두께', '제작', '페이퍼백', '에디', '션', '페이퍼백', '에디', '션', '소장', '성', '집중', '하드커버', '에디', '션', '연', '선보일', '예정', '개', '언어', '번역', '수출', '이미', '국내', '넘어', '세계', '매혹', '멸살', '법', '세계', '빠져', '볼', '싱숑', '전지', '독자', '시점', '독자', '분들', '전지', '독자', '시점', '어쩌면', '같은', '이야기', '아닐', '이야기', '조각', '쯤', '품고', '어렴풋이', '가진', '조각', '생김새', '짐작', '해볼', '뿐이겠지요', '아무래도', '좋습니다', '작가', '말']","['멸망한', '세계', '살아남는', '세', '방법', '유료', '돌입', '주인공', '계약', '위선', '선', '어둠', '파수', '꾼', '심판', '작가', '말']",[],[],[]
2,"['사피', '엔', '스']",[],['김영사'],2015,69,국내도서 인문 인문교양 교양으로 읽는 인문 국내도서 미디어 추천 중앙일보 국내도서 미디어 추천 동아일보 국내도서 미디어 추천 한겨레 국내도서 미디어 추천 경향신문 국내도서  올해의 책 년 올해의 책 후보도서 국내도서  올해의 책 년 올해의 책 선정도서,"['이스라엘', '하이파', '태어나', '영국', '옥스퍼드', '대학교', '중세', '전쟁사', '박사학위', '예루살렘', '히', '브리', '대학교', '역사학', '교수', '재직', '중이', '역사', '생물학', '관계', '호모', '사피', '엔', '스', '동물', '본질', '차이', '역사', '진보', '방향성', '역사', '속', '행복', '문제', '광범위한', '질문', '주제', '연구', '인문학', '분야', '창의성', '독창', '성', '대한', '플', '론', '스키', '수상했고', '서울대학교', '정치학', '졸업', '동', '대학원', '수료', '중앙', '일보', '기자', '간', '재직', '국제', '부장', '문화', '부장', '논설', '위원', '역임', '외국어', '대학교', '언론정보학', '부', '초빙교수', '지냈다', '중앙', '일보', '객원', '과학', '문', '기자', '조', '현', '욱', '과학', '산책', '매주', '연재', '건강', '의학', '포털', '코메디닷컴', '편집', '싱크탱크', '시', '재의', '편집', '위원장', '지냈다', '서울대학교', '명예', '교수', '로서', '인제대학교', '환경', '미래', '연구원', '진임', '연구원', '연구', '생활', '서울대학교', '철', '학과', '서양', '전학', '협동', '과정', '서양', '고대', '철학', '문학', '강의', '서울대학교', '철학', '학사', '석', '학위', '괴팅엔', '대학교', '철학', '박사학위', '고전', '콘서트', '인문학', '명강', '서양', '고전', '삶', '반성', '인문학', '마음', '철학', '글', '실었다']","['출', '간', '주년', '쇄', '부', '기념', '유발', '하라', '리', '특별', '서문', '수록', '공', '지능', '시대', '알아야', '코딩', '마음', '역사', '미래', '대한', '가장', '논쟁', '대담한', '대', '서', '문', '명의', '배', '타고', '진화', '바다', '항해', '인류', '나아갈', '인가', '책', '사랑', '밖에', '없다', '제레드', '다이아몬드', '천재', '사상가', '뉴욕타임스', '유발', '하라', '리', '대표', '작', '사피', '엔', '스', '양장', '특별판', '새롭게', '선보인다', '불황', '이라는', '수식어', '전혀', '어색하지', '않은', '국내', '출판', '시장', '에서도', '사피', '엔', '스', '인문', '교양', '분야', '트렌드', '주도하며', '기준', '쇄', '발행', '부', '판매', '놀라운', '기록', '거두고', '인류', '역사', '미래', '종횡무진', '가로지르는', '사피', '엔', '스', '통찰', '불확실하고', '복잡한', '세계', '이해', '대비', '데', '필요하다', '특별판', '원서', '출', '간', '돌아보고', '위기', '상황', '맞은', '인류', '건네는', '제언', '특별', '서문', '수록', '되었다', '인류', '어려운', '상황', '맞고', '난국', '헤쳐', '나가기', '위해', '해야', '할까', '저자', '나은', '위', '키', '워드', '이해', '강조', '출', '간', '주년', '서문', '글로벌', '베스트셀러', '출', '간', '개인', '소', '보다는', '유례', '없는', '난관', '헤쳐', '나가기', '위해', '동료', '사피', '엔', '스', '전하', '호소', '담겨', '세계', '모든', '지역', '놀라운', '신', '기술', '접근', '수단', '가지려', '고군', '분투', '기술', '하라', '말', '않는다', '유전공학', '인공', '지능', '나노기술', '천국', '건설', '지옥', '만들', '현명한', '선택', '혜택', '무한', '어리석은', '선택', '인류', '멸종', '이라는', '비용', '치르게', '될', '현명한', '선택', '할지의', '손', '달려', '결정', '가져올', '결과', '파악', '능력', '갖고', '있지', '않았다', '추가', '노동', '하려고', '결정', '이렇게', '이러면', '해야', '건', '수확량', '늘어날', '거야', '흉년', '걱정', '필요', '없을', '거야', '배', '고픈', '채', '잠자리', '드는', '일도', '없을', '거야', '이치', '닿았다', '삶', '나아지겠지', '계획', '그랬다', '숫자', '늘어날', '이라는', '내다보지', '못', '추가', '생산', '밀은', '숫자', '늘어난', '돌아가야', '그렇다면', '계획', '빗나갔을', '농경', '포기', '않았을까', '작은', '변화', '축적', '되어', '사회', '바꾸는', '데', '여러', '세대', '걸리고', '쯤', '이면', '과거', '방식', '살았다는', '기억', '못', '인구', '증가', '돌아갈', '불타', '버렸다는', '이유', '였다', '쟁기질', '도입', '함', '마을', '인구', '백', '명', '명', '늘었다고', '가정', '해보자', '이중', '자발', '굶어', '죽는', '선택', '함', '나머지', '과거', '좋았던', '시절', '돌아갈', '있도록', '열', '명', '있었겠는가', '기독교', '민주주의', '자본주의', '같은', '상상', '질서', '믿게', '만드는', '방법', '일까', '질서', '상상', '산', '물이', '결코', '인정', '않아야', '사회', '지탱', '질서', '위대한', '신', '자연법칙', '창조', '객관', '실재', '라고', '늘', '주장', '해야', '평등하지', '않은', '함무라비', '그렇다고', '해서가', '아니라', '엔릴', '마르두크', '그렇게', '명', '했기', '평등한', '토머스', '제퍼슨', '그렇게', '말', '해서가', '아니라', '신', '그렇게', '창조', '했기', '자유시장', '최선', '경제체제', '애덤', '스미스', '그렇다고', '말', '했기', '아니라', '불변', '자연법칙', '이기', '역사', '교차로', '교차로', '알', '없는', '이유', '경로', '택했다', '경로', '진입', '했다가', '나아간다', '년경', '역사', '가장', '중대한', '선택', '인류', '운명', '뿐', '아니라', '아마', '지구', '모든', '생명', '운명', '바꿀', '선택', '과학혁명', '이라고', '부른다', '혁명', '서유럽', '아프로', '아시아', '서쪽', '끝', '커다란', '반도', '시작', '되었다', '역사', '중요한', '역할', '전혀', '못', '하던', '지역', '말', '과학혁명', '하고많은', '곳', '놔두고', '하필', '곳', '일어났을까', '중국', '인도', '일어나지', '않았을까', '세기', '앞', '세기', '뒤', '아니라', '두', '번째', '천년', '한중간', '일어났을까', '모른다', '학자', '열', '이론', '내놓았지만', '특별히', '그럴', '싸한', '이론', '없다', '산업혁명', '핵심', '에너지', '전환', '혁명', '에너지', '한계', '없다는', '산업혁명', '되풀이', '보여주었다', '정확히', '말', '하자면', '유일한', '한계', '무지', '뿐', '이라는', '보여주었다', '불과', '몇십', '새로운', '에너지', '원', '발견', '되었고', '에너지', '총량', '늘었다', '그런데도', '에너지', '고갈', '두려워하는', '이렇게', '많은', '이유', '일까', '가능한', '화석연료', '고갈', '재앙', '닥칠', '이라고', '경고', '이유', '일까', '분명', '에너지', '결핍', '존재', '않는다', '부족한', '에너지', '찾아내', '필요', '맞게', '전환', '데', '필요한', '지식']","['출', '간', '주년', '기념', '특별', '서문', '인공', '지능', '시대', '새로운', '이야기', '필요하다', '서문', '독자', '역사', '연', '대표제', '부', '인지', '혁명', '별로', '중요', '치', '않은', '동물', '지식', '나무', '아담', '이브', '보낸', '날', '대홍수', '부', '농업혁명', '역사상', '최대', '사기', '피라미드', '건설', '메모리', '과부', '역사', '정의', '없다', '부', '인류', '통합', '역사', '화살', '돈', '향기', '제국', '비전', '종교', '법칙', '성공', '비결', '부', '과학혁명', '무지', '발견', '과학', '제국', '결혼', '자본주의', '교리', '산업', '바퀴', '끝없는', '혁명', '행복하게', '살았다', '호모', '사피', '엔', '스', '종말', '후기', '신', '동물', '옮긴이의', '말', '참고문헌', '찾아보기']","['출', '간', '주년', '쇄', '부', '기념', '유발', '하라', '리', '특별', '서문', '수록', '천재', '사상가', '뉴욕타임스', '유발', '하라', '리', '대표', '작', '사피', '엔', '스', '불황', '이라는', '수식어', '전혀', '어색하지', '않은', '국내', '출판', '시장', '에서도', '사피', '엔', '스', '인문', '교양', '분야', '트렌드', '주도하며', '기준', '쇄', '발행', '부', '판매', '놀라운', '성적', '거두고', '세계', '으로는', '개', '국어', '출', '간', '되어', '부', '팔려', '글로벌', '베스트셀러', '자리매', '김', '지', '오래', '빌', '게이츠', '재', '레드', '다이아몬드', '마크', '저커버그', '뇌', '과학자', '김대식', '카이스트', '교수', '유시민', '작가', '김상욱', '경희대', '물리학', '교수', '국내외', '로라', '지성인', '강력', '추천', '사피', '엔', '스', '명실', '상부', '시대', '고전', '인류', '역사', '미래', '종횡무진', '가로지르는', '사피', '엔', '스', '통찰', '불확실하고', '복잡한', '세계', '이해', '대비', '데', '필요하다', '책', '서두', '원서', '출', '간', '돌아보고', '위기', '상황', '맞은', '인류', '건네는', '제언', '특별', '서문', '수록', '되었다', '기후', '위기', '코로나', '팬데믹', '미', '패권', '경쟁', '러시아', '우크라이나', '침공', '기술', '혁신', '명암', '날로', '심해지는', '양극화', '세계', '곳곳', '목격', '민주주의', '붕괴', '장기', '경기', '침체', '조짐', '인류', '어려운', '상황', '맞고', '난국', '헤쳐', '나가기', '위해', '해야', '할까', '저자', '나은', '위', '키', '워드', '이해', '강조', '출', '간', '주년', '서문', '글로벌', '베스트셀러', '출', '간', '개인', '소', '보다는', '유례', '없는', '난관', '헤쳐', '나가기', '위해', '동료', '사피', '엔', '스', '전하', '호소', '담겨', '인공', '지능', '시대', '알아야', '코딩', '마음', '특별', '서문', '동료', '사피', '엔', '스', '전하', '호소', '글', '특별', '서문', '저자', '느낀', '충격', '당혹', '감', '시작', '세계', '이목', '집중', '시킨', '챗', '강한', '인공', '지능', '저자', '흉내', '쓴', '글', '놀랍도록', '그럴', '싸했기', '주장', '동의', '않는다', '글', '모종', '주장', '펴고', '있다는', '점', '놀라지', '않을', '없었다', '사피', '엔', '스', '출', '간', '간', '인공', '지능', '혁명', '인류', '삶', '바꾸어놓았다', '저자', '예측', '머', '지', '않아', '인공', '지능', '잘', '이해', '날', '올', '지도', '모른다', '디스토피아', '영화', '현실', '될', '인가', '다가올', '기술', '시대', '컴퓨터', '프로그램', '아니라', '마음', '이해', '새로운', '길이', '열릴', '이라고', '저자', '말', '인류', '신', '국가', '기업', '대한', '허구', '이야기', '만들어내', '문명', '탄생', '시켜', '발전', '해왔다', '동물', '많은', '알', '많은', '허구', '믿는다', '이야기', '사회', '근간', '이자', '삶', '의미', '주는', '원천', '새로운', '시대', '맞아', '새로운', '이야기', '만들어', '낼', '마음', '아는', '코딩', '아는', '중요하다', '기술', '전문가', '경제학자', '지식', '뿐', '아니라', '시인', '철학자', '역사', '가의', '지혜', '더욱', '필요한', '유다인', '간', '역사', '미래', '대한', '가장', '논쟁', '대담한', '대', '서', '문', '명의', '배', '타고', '진화', '바다', '항해', '인류', '나아갈', '인가', '사피', '엔', '스', '풍부한', '지식', '정보', '번뜩이는', '스토리텔링', '직조', '보기', '드물게', '재미있는', '인문', '교양', '서다', '벽돌', '책', '많은', '독자', '선택', '받는', '이유', '폭넓은', '지식', '에다', '대담한', '해석', '통찰', '대중', '흡인', '경쾌한', '글', '솜씨', '겸비', '하라', '리', '책', '읽는', '경험', '성대', '지적', '향연', '초대', '받는', '즐거움', '준다', '고인류학', '정치', '사회', '경제', '문화', '생명공학', '정보기술', '데이터', '과학', '이르는', '신구', '학문', '최신', '성과', '고루', '담고', '사피', '엔', '스', '읽고', '나면', '웬만한', '분야', '주요', '저서', '두루', '섭렵', '셈', '된다', '그러면서도', '결코', '가볍지', '않은', '주제', '무겁지', '않게', '풀어', '낼', '줄', '안다', '분야', '연구', '성과', '소화', '이야기', '토대', '큰', '줄기', '삼되', '절묘한', '지점', '만의', '추론', '상상', '뻗는다', '자연', '문화', '물질', '의식', '성과', '속', '종교', '과학', '민주주의', '민족주의', '정체', '성과', '의미', '알고리즘', '데이터', '같은', '굵', '직', '굵직한', '학문', '담론', '손', '흥미진진', '스토리', '둔갑', '다변', '방', '유인원', '호모', '사피', '엔', '스', '지배자', '되었는가', '수렵', '채집', '하던', '조상', '곳', '모여', '도시', '왕국', '건설', '했는가', '지구', '역사상', '가장', '치명', '동물', '되었는가', '과학', '모든', '종교', '미래', '인가', '유효', '기간', '인가', '인류', '시원', '인지', '혁명', '농업혁명', '과학혁명', '거쳐', '끊임없이', '진화', '해온', '역사', '생물학', '경제학', '종교학', '심리학', '철학', '여러', '학문', '경계', '넘나', '들며', '다양하고', '생생하게', '조명', '전인', '미답의', '문', '제작', '사피', '엔', '스', '책', '사랑', '밖에', '없다', '제레드', '다이아몬드']","['역사', '현대', '세계', '가장', '중요한', '질문', '던지는', '책', '책', '사랑', '밖에', '없다', '재', '레드', '다이아몬드', '캘리포니아', '주립대', '교수', '총', '균', '쇠', '저자']","['출', '간', '주년', '쇄', '부', '기념', '유발', '하라', '리', '특별', '서문', '수록', '천재', '사상가', '뉴욕타임스', '유발', '하라', '리', '대표', '작', '사피', '엔', '스', '불황', '이라는', '수식어', '전혀', '어색하지', '않은', '국내', '출판', '시장', '에서도', '사피', '엔', '스', '인문', '교양', '분야', '트렌드', '주도하며', '기준', '쇄', '발행', '부', '판매', '놀라운', '성적', '거두고', '세계', '으로는', '개', '국어', '출', '간', '되어', '부', '팔려', '글로벌', '베스트셀러', '자리매', '김', '지', '오래', '빌', '게이츠', '재', '레드', '다이아몬드', '마크', '저커버그', '뇌', '과학자', '김대식', '카이스트', '교수', '유시민', '작가', '김상욱', '경희대', '물리학', '교수', '국내외', '로라', '지성인', '강력', '추천', '사피', '엔', '스', '명실', '상부', '시대', '고전', '인류', '역사', '미래', '종횡무진', '가로지르는', '사피', '엔', '스', '통찰', '불확실하고', '복잡한', '세계', '이해', '대비', '데', '필요하다', '책', '서두', '원서', '출', '간', '돌아보고', '위기', '상황', '맞은', '인류', '건네는', '제언', '특별', '서문', '수록', '되었다', '기후', '위기', '코로나', '팬데믹', '미', '패권', '경쟁', '러시아', '우크라이나', '침공', '기술', '혁신', '명암', '날로', '심해지는', '양극화', '세계', '곳곳', '목격', '민주주의', '붕괴', '장기', '경기', '침체', '조짐', '인류', '어려운', '상황', '맞고', '난국', '헤쳐', '나가기', '위해', '해야', '할까', '저자', '나은', '위', '키', '워드', '이해', '강조', '출', '간', '주년', '서문', '글로벌', '베스트셀러', '출', '간', '개인', '소', '보다는', '유례', '없는', '난관', '헤쳐', '나가기', '위해', '동료', '사피', '엔', '스', '전하', '호소', '담겨', '인공', '지능', '시대', '알아야', '코딩', '마음', '특별', '서문', '동료', '사피', '엔', '스', '전하', '호소', '글', '특별', '서문', '저자', '느낀', '충격', '당혹', '감', '시작', '세계', '이목', '집중', '시킨', '챗', '강한', '인공', '지능', '저자', '흉내', '쓴', '글', '놀랍도록', '그럴', '싸했기', '주장', '동의', '않는다', '글', '모종', '주장', '펴고', '있다는', '점', '놀라지', '않을', '없었다', '사피', '엔', '스', '출', '간', '간', '인공', '지능', '혁명', '인류', '삶', '바꾸어놓았다', '저자', '예측', '머', '지', '않아', '인공', '지능', '잘', '이해', '날', '올', '지도', '모른다', '디스토피아', '영화', '현실', '될', '인가', '다가올', '기술', '시대', '컴퓨터', '프로그램', '아니라', '마음', '이해', '새로운', '길이', '열릴', '이라고', '저자', '말', '인류', '신', '국가', '기업', '대한', '허구', '이야기', '만들어내', '문명', '탄생', '시켜', '발전', '해왔다', '동물', '많은', '알', '많은', '허구', '믿는다', '이야기', '사회', '근간', '이자', '삶', '의미', '주는', '원천', '새로운', '시대', '맞아', '새로운', '이야기', '만들어', '낼', '마음', '아는', '코딩', '아는', '중요하다', '기술', '전문가', '경제학자', '지식', '뿐', '아니라', '시인', '철학자', '역사', '가의', '지혜', '더욱', '필요한', '유다인', '간', '역사', '미래', '대한', '가장', '논쟁', '대담한', '대', '서', '문', '명의', '배', '타고', '진화', '바다', '항해', '인류', '나아갈', '인가', '사피', '엔', '스', '풍부한', '지식', '정보', '번뜩이는', '스토리텔링', '직조', '보기', '드물게', '재미있는', '인문', '교양', '서다', '벽돌', '책', '많은', '독자', '선택', '받는', '이유', '폭넓은', '지식', '에다', '대담한', '해석', '통찰', '대중', '흡인', '경쾌한', '글', '솜씨', '겸비', '하라', '리', '책', '읽는', '경험', '성대', '지적', '향연', '초대', '받는', '즐거움', '준다', '고인류학', '정치', '사회', '경제', '문화', '생명공학', '정보기술', '데이터', '과학', '이르는', '신구', '학문', '최신', '성과', '고루', '담고', '사피', '엔', '스', '읽고', '나면', '웬만한', '분야', '주요', '저서', '두루', '섭렵', '셈', '된다', '그러면서도', '결코', '가볍지', '않은', '주제', '무겁지', '않게', '풀어', '낼', '줄', '안다', '분야', '연구', '성과', '소화', '이야기', '토대', '큰', '줄기', '삼되', '절묘한', '지점', '만의', '추론', '상상', '뻗는다', '자연', '문화', '물질', '의식', '성과', '속', '종교', '과학', '민주주의', '민족주의', '정체', '성과', '의미', '알고리즘', '데이터', '같은', '굵', '직', '굵직한', '학문', '담론', '손', '흥미진진', '스토리', '둔갑', '다변', '방', '유인원', '호모', '사피', '엔', '스', '지배자', '되었는가', '수렵', '채집', '하던', '조상', '곳', '모여', '도시', '왕국', '건설', '했는가', '지구', '역사상', '가장', '치명', '동물', '되었는가', '과학', '모든', '종교', '미래', '인가', '유효', '기간', '인가', '인류', '시원', '인지', '혁명', '농업혁명', '과학혁명', '거쳐', '끊임없이', '진화', '해온', '역사', '생물학', '경제학', '종교학', '심리학', '철학', '여러', '학문', '경계', '넘나', '들며', '다양하고', '생생하게', '조명', '전인', '미답의', '문', '제작', '사피', '엔', '스', '책', '사랑', '밖에', '없다', '제레드', '다이아몬드']"
3,"['도시', '계획', '이야기', '격동', '증언']","['손정', '목']","['한울', '울', '엠', '플러스']",2003,54,국내도서 사회 정치 사회학 사회학일반 국내도서 사회 정치 사회학 사회사사회문화,"['경북', '경주', '태어나', '경주', '중학', '구제', '대구대', '학현', '영남대', '법', '문', '부', '구제', '졸업', '하였다', '고려대학교', '법정', '대학', '법학과', '편입', '전쟁', '발발하여', '학업', '포기', '탈출', '만에', '경주', '도착', '하였다', '고등고시', '합격', '하여', '공직', '생활', '시작', '예천군', '최연', '소', '군수', '취임', '하였다', '부정선거', '자로', '간', '실직', '행정', '서', '기관', '복직', '경북', '경주', '태어나', '경주', '중학', '구제', '대구대', '학현', '영남대', '법', '문', '부', '구제', '졸업', '하였다', '고려대학교', '법정', '대학', '법학과', '편', '칩하자마자', '전쟁', '발발하여', '학업', '포기', '탈출', '만에', '경주', '도착', '하였다', '고등고시', '행정', '합격', '하여', '공직', '행활', '시작', '예천군', '최연', '소', '군수', '취임', '하였다', '부정선거', '자로', '간', '실직', '행정', '서', '기관']","['저자', '손정', '목씨', '전쟁', '변천', '특히', '도시', '계획', '변천사', '대한', '산', '증인', '서울시', '기획', '관리', '관', '도시', '계획', '국장', '간', '중앙', '시', '계획', '위원', '지내면서', '도시', '계획', '참여', '하기도', '책', '도시', '계획', '당시', '경험', '거나', '알', '게', '여러', '비화', '섞여', '무리', '없이', '읽히는', '역사', '서다', '박정희', '대통령', '비화', '있지만', '저자', '서술', '자세', '가치판단', '담겨있지는', '그대로', '기록', '뿐', '판단', '읽는', '맡겨', '놓았다']","['권', '격동', '증언', '전쟁', '피해', '용산', '폭격', '김용주', '공사', '세기', '대도', '박인천', '상륙작전', '후퇴', '파괴', '만신창이', '서울시', '전쟁', '피해', '복구', '계획', '대한민국', '최초', '도시계획가', '장훈', '서울시', '전쟁', '피해', '복구', '시가지', '고층', '화의', '꿈년', '건축', '행정', '요강', '워커힐', '건설', '군사정권', '대', '의혹', '사건', '베일', '싸인', '워커힐', '건설', '과정', '호화로운', '워커힐', '적자', '운영', '워커힐', '미친', '파급', '박흥식', '남', '신도시', '계획', '안', '전말', '기업가', '박흥식', '불광', '수색', '신도시', '계획', '안', '남', '신도시', '계획', '안', '계획', '좌절', '과정', '새', '백지', '계획', '도시', '기', '본', '계획', '전시', '새', '행정', '건설', '계획', '서울시', '도시', '기본', '계획', '계획', '발표', '평가', '전시', '세운상가', '재개발', '사업', '이라는', '이름', '도시', '파괴', '방', '공법', '의한', '소개', '세운상가', '들어서기', '사정', '종묘', '앞', '대', '극장', '간', '재개발', '계획', '설계', '건축', '짧았던', '영광', '퍼', '부어진', '비난', '세운상가', '앞', '으로의', '운명', '한강', '종합', '만원', '해결', '첫', '단계', '년대', '한강', '한강', '종합', '계획', '한강', '강변', '한강', '제방', '공사', '조성', '택지', '지구권', '여의도', '건설', '시가지', '형성', '과정', '되기', '여의', '섬', '윤중제', '건설', '되기', '과정', '윤중제', '공', '일간', '혈투', '김수근', '팀', '의한', '도시설계', '양택식', '시장', '여의도', '건설', '계획', '후의', '발전', '건축', '규제', '동', '서', '현상', '존슨', '대통령', '방한', '올림픽', '도심부', '재개발', '사업', '낡고', '초라한', '년대', '도심부', '도시재개발', '개념', '정착', '도심', '재개발', '촉진', '존슨', '대통령', '방한', '소공동', '화교', '축출', '과정', '본격', '화', '도심부', '재개발', '사업', '년대', '마포', '공간', '혁명', '아시안', '게임', '올림픽', '촉진', '재개발', '을지로', '롯데', '타운', '형성', '과정', '외자', '유치', '미명', '베풀어진', '특혜', '조선', '호텔', '신축', '개관', '년대', '관광', '정책', '전환', '국영', '호텔', '민영화', '일본', '롯데', '자본', '유치', '롯데', '호텔', '부지', '확보', '위', '배려', '외자', '유치', '미명', '베풀어진', '특혜', '조치', '최고', '호텔', '롯데', '준공', '호텔', '지', '원', '시설', '지어진', '롯데', '쇼핑', '센터', '산업', '은행', '본점', '기구', '운명', '권', '능동', '골프장', '어린이', '대', '공원', '대한민국', '최초', '골프장', '골프장', '옮기라는', '대통령', '지시', '온', '국민', '성원', '담아', '완공', '어린이', '대', '공원', '건설', '주변', '지역', '미친', '경부', '고속도로', '준공', '시작', '강남', '강교', '가설', '경부', '고속도로', '자동차', '시대', '개막', '정치자금', '마련', '위', '권력', '층', '강남', '토지', '투기', '동', '지구', '계획', '발표', '땅값', '상승', '말죽거리', '신화', '땅값', '앙', '강남', '시가지', '형성', '촉진', '시킨', '요', '인들', '잠실', '잠실', '종합', '운동장', '건립', '잠실', '공유', '수면', '매립', '공사', '입체', '도시설계', '의한', '구획', '정리', '사업', '잠실', '아파트', '계획', '세계', '수준', '잠실', '종합', '운동장', '건설', '핵', '도시', '구상', '인구', '분산', '정책', '핵', '도시', '구상', '지하철', '순환선', '호선', '건설', '고속버스', '터미널', '입지', '영동', '아파트', '지구', '건설', '아파트', '재벌', '영락', '인구', '억', '계획', '시안', '전말', '강북', '명문', '강남', '학군', '형성', '핵', '도시', '이루어진', '인가', '권', '황야', '무법자', '대', '공간', '확충', '정책', '대', '공간', '확충', '정책', '표방', '과정', '공간', '확충', '주차공간', '럼', '확충', '신', '무기', '기지', '서울대', '공원', '입지', '결정', '정박', '대통령', '김재춘', '공', '원', '계획', '내용', '남기고', '싶은', '이야기', '인구', '집중', '방지책', '행정', '전말', '인구', '격증', '인구', '집중', '방지책', '전개', '수도권', '인구', '재', '배치', '계획', '과천', '신도시', '건설', '행정', '말', '지역', '연구소', '에서의', '작업', '행정', '종말', '유산', '주택', '백만', '호', '건설', '목동', '신', '시가지', '전두환', '대통령', '주택', '백만', '호', '건설', '발표', '택지', '촉진법', '시행', '결과', '에서의', '공', '목동', '지구', '설계', '생존권', '주거권', '이라는', '이름', '저항', '서부', '지구', '핵', '되었는가', '권', '올림픽', '도시', '계획', '올림픽', '개최', '지', '결정', '양대', '행사', '도시', '계획', '올림픽', '공원', '조성', '남겨놓고', '싶은', '이야기', '상징', '조형', '물', '평화', '문', '남기고', '싶은', '이야기', '롯데', '괴물', '남기고', '싶은', '이야기', '이름', '만의', '올림픽대교', '주택', '백만', '호', '건설', '수서', '사건', '주택', '백만', '호', '건설', '수서', '지구', '한보', '주택', '정태수', '회장', '개', '주택조합', '청와대', '정치권', '개입', '고건', '서울시장', '항거', '주택조합', '특별', '공급', '결정', '사태', '반전', '줄줄이', '구속', '청계천', '복개', '공사', '고가도로', '건설', '청계천', '조선왕조', '인공', '하천', '청계천', '복개', '역사', '청계고가도로', '탄생', '소멸', '남산', '이여', '일제', '강점', '말', '까지의', '남산', '공화국', '시', '대의', '남산', '훼손', '공화국', '시대', '훼손', '남산', '모습', '찾기', '길이', '길이', '건강하라']",[],[],[]
4,"['현대', '생산', '운영', '관리', '제판']",['이상범'],"['명', '경사']",2019,48,국내도서 대학교재 경상계열 경영학 생산운영관리,[],"['생산', '운영', '관리', '이론', '다룬', '책', '무한', '경쟁', '시대', '맞이', '하여', '초', '일류', '생산', '시스템', '관리', '위', '현대', '생산', '관리', '기법', '기본', '개념', '소개', '사례', '연구', '현장', '실무', '적용', '있게', '기본', '핵심', '이며', '필요한', '내용', '위주', '구성']","['부', '생산', '운영', '관리', '입문', '장', '생', '간', '가능', '장', '생산', '전략', '장', '제품', '설계', '부', '프로세스', '장', '프로세스', '선택', '장', '프로세스', '설계', '장', '프로세스', '흐름', '분석', '설비', '배치', '부', '프로세스', '장', '수요', '예측', '장', '설비', '계획', '장', '총괄', '생산', '계획', '장', '일정', '계획', '장', '프로젝트', '일정', '계획', '부', '재고', '장', '독립', '요', '품목', '재고', '관리', '장', '자재', '소', '요', '계획', '사적', '자원', '관리', '장', '린', '시스템', '장', '공급사슬', '관리', '부', '품질', '장', '품질', '경영', '장', '품질', '관리', '개선']",[],[],[]
